municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,13,13
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,47,47
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,475,475
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,3,3
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,6,6
SORATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,0,0
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,113,113
TACOBAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,4,4
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,3,3
TARIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,4,4
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
TIAHUANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,2,2
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,2,2
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,4,4
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,27,27
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,18,18
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,2,2
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,4,4
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,7,7
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,6,6
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,2,2
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,7,7
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,10,10
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,30,30
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,4,4
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,2,2
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,49,49
YACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,25,25
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,114,114
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-03-01,1,1
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
ACHOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
ANCORAIMES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,87,87
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,8,8
AUCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,6,6
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
CAMARGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,45,45
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,9,9
CHAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,13,13
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
CLIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,23,23
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,136,136
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,6,6
COMANCHE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,30,30
COPACABANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
CORIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
CORO CORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,6,6
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,91,91
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,27,27
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,6,6
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,8,8
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,12,12
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,13,13
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,8,8
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,21,21
MAPIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,19,19
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,79,79
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
MOROCHATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,7,7
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,28,28
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,30,30
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,8,8
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
POSTRER VALLE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,22,22
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,34,34
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,30,30
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,21,21
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,36,36
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,9,9
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,24,24
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,20,20
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,55,55
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,7,7
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,14,14
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,27,27
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN PEDRO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,11,11
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,49,49
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,657,657
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
SIPE SIPE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SOPACHUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
SORATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,0,0
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,168,168
TACOPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,4,4
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,6,6
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
TARIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,3,3
TIAHUANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
TIPUANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOTORA(ORR),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,52,52
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,36,36
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,5,5
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,9,9
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,12,12
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,7,7
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,11,11
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,6,6
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,51,51
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,36,36
YAMPARAEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,107,107
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,1,1
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-04-01,2,2
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
ACHOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,3,3
AIQUILE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,3,3
ARAMPAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,79,79
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,7,7
AUCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,10,10
BELEN DE ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,4,4
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,4,4
BOLPEBRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,16,16
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,5,5
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CAMARGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,15,15
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,42,42
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,12,12
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,3,3
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,14,14
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
CLIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,49,49
COBIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,7,7
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,24,24
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,5,5
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,5,5
COLQUENCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,35,35
CORO CORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,5,5
CORQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,4,4
COTOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,79,79
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,19,19
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,3,3
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,2,2
CURVA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,9,9
ESMERALDA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,12,12
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,9,9
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,8,8
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,19,19
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,3,3
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,7,7
HUMANATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2019-05-01,10,10
