municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
ANTEQUERA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,17,17
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,15,15
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,18,18
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,59,59
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,14,14
BOLIVAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,34,34
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,10,10
CALACOTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,43,43
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,25,25
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,14,14
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,64,64
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,36,36
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,38,38
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,30,30
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
CHOQUE COTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,30,30
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,124,124
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1524,1524
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,49,49
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,15,15
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,9,9
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,11,11
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,31,31
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,15,15
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,10,10
CUEVO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,16,16
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,9,9
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1373,1373
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,112,112
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,40,40
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,16,16
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,90,90
GUTIERREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
HUACHACALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,13,13
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,22,22
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,64,64
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1469,1469
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,61,61
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,14,14
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,20,20
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,27,27
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,35,35
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,306,306
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,588,588
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,17,17
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,10,10
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,23,23
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,35,35
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,8,8
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,10,10
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,33,33
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,449,449
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,39,39
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,135,135
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,83,83
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,217,217
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,16,16
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,267,267
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,9,9
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,276,276
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,8,8
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,57,57
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,17,17
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,136,136
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,19,19
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,11,11
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,13,13
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3271,3271
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,21,21
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,10,10
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,35,35
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,43,43
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,11,11
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,12,12
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,349,349
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,19,19
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,464,464
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,14,14
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,12,12
TIAHUANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,104,104
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,15,15
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,24,24
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,303,303
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,34,34
UMALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,4,4
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,13,13
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,6,6
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,40,40
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,10,10
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,25,25
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,45,45
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,85,85
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,9,9
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,125,125
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,38,38
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,40,40
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,74,74
YACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,162,162
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,7,7
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,3,3
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,2,2
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,5,5
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-04-01,9,9
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,4,4
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,17,17
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,34,34
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,7,7
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,11,11
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,6,6
ATOCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,14,14
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,4,4
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,66,66
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,15,15
BOLIVAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,28,28
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,12,12
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,7,7
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,45,45
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,19,19
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,11,11
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,78,78
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,4,4
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,45,45
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,39,39
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,18,18
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,12,12
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,10,10
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,6,6
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,130,130
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,7,7
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1548,1548
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,64,64
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,14,14
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,7,7
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,15,15
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,5,5
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,7,7
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,35,35
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,7,7
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,14,14
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,8,8
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,6,6
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,14,14
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,6,6
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1455,1455
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,4,4
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,102,102
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,36,36
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,3,3
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,12,12
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,93,93
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,29,29
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
HUATAJATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,6,6
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,1,1
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,12,12
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,5,5
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,27,27
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2019-05-01,52,52
