municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
HUACHACALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,4,4
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,21,21
LA RIVERA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,8,8
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,11,11
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,6,6
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,8,8
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,7,7
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
SHINAOTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,4,4
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
TARIJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,5,5
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-03-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,6,6
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,8,8
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,10,10
CABEZAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,6,6
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
CARAPARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,6,6
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,12,12
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,9,9
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,6,6
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,13,13
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
MACHARETI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
MONTERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
PORTACHUELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,12,12
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
SAN BENITO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,11,11
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,12,12
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,6,6
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
TOMINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
TRINIDAD,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
URIONDO (A. CONCEPCION),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,4,4
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,5,5
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
YANACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-04-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,8,8
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
BAURES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
BELLA FLOR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,8,8
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
CABEZAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
CHACARILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,5,5
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
COBIJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,10,10
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,8,8
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,7,7
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,4,4
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
ESCARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,6,6
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,8,8
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,3,3
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,6,6
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
LA RIVERA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,9,9
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2017-05-01,2,2
