municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
CORIPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
CORO CORO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
COROICO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
CORQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
COTAGAITA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
COTOCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,12,12
CUEVO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
CULPINA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
CURVA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
DESAGUADERO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
EL ALTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,33,33
EL TORNO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
ENTRE RIOS CBBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
ESCOMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
EUCALIPTUS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,10,10
GUANAY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
GUAQUI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
GUTIERREZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
HUACARETA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
HUACHACALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
HUANUNI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
HUMANATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
ICHOCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
ICLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
INCAHUASI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
INGAVI (HUMAITA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
INQUISIVI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,8,8
IXIAMAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
LA ASUNTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,25,25
LA GUARDIA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
LA PAZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,30,30
LA RIVERA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
LAGUNILLAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
LAJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,8,8
LICOMA PAMPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
LLALLAGUA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
LORETO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
LURIBAY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
MACHACAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
MAGDALENA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
MALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
MECAPACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
MIZQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
MOCOMOCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
MOJINETE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
MOJOCOYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
MONTERO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
MOROCHATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
OCURI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,10,10
OMEREQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
ORURO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,10,10
PADCAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
PADILLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
PALCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,8,8
PALOS BLANCOS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,14,14
PAPEL PAMPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
PATACAMAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
PAZÑA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
PELECHUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,8,8
POCOATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,22,22
POROMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,12,12
PORONGO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
POTOSI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,53,53
PRESTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
PUCARANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,13,13
PUERTO ACOSTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,12,12
PUERTO GONZALO MORENO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
PUERTO PEREZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
PUNA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
PUNATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
QUIABAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
QUILLACOLLO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
QUIME,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
RAVELO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,14,14
REYES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
RIBERALTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
RURRENABAQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SABAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SACABA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
SACACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
SAN AGUSTIN,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SAN ANDRES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
SAN BORJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SAN IGNACIO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,12,12
SAN JAVIER(BNI),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,33,33
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
SANTA ROSA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
SANTIAGO DE HUATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
SAPAHAQUI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
SENA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
SICAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
SIPE SIPE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
SOPACHUY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
SORACACHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
SORATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,9,9
SUCRE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,9,9
TACACOMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
TACOBAMBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
TACOPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,8,8
TAPACARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,16,16
TARABUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
TARACO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
TARATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
TARIJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
TARVITA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
TEOPONTE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
TIAWANACU,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,9,9
TINGUIPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,16,16
TIQUIPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
TOMAVE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
TORO TORO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
TOTORA(ORR),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
TRINIDAD,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
TUPIZA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
TURCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
UMALA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
UNCIA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,9,9
UYUNI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
VACAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
VIACHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
VILA VILA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
VILLA MONTES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
VILLA SERRANO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
VILLAZON,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
VINTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,8,8
VITICHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,3,3
WARNES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
YACO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,5,5
YACUIBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,7,7
YOCALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,2,2
YOTALA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
YUNCHARA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,6,6
ZUDAÑEZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-03-01,1,1
ACACIO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
ACHACACHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,21,21
ACHOCALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,4,4
AIQUILE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
ALALAY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
ALTO BENI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
ANCORAIMES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,9,9
ANDAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
ANZALDO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,4,4
APOLO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,12,12
ARAMPAMPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
ARANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
ARBIETO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,5,5
ARQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,12,12
ATOCHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
AUCAPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
AYATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,7,7
AYO AYO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,12,12
AZURDUY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,6,6
BATALLAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,8,8
BELLA FLOR,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
BETANZOS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,12,12
BOLIVAR,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,11,11
BUENA VISTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
CABEZAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,19,19
CAIROMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,7,7
"CAIZA ""D""",atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,6,6
CALACOTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CALAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,7,7
CAMARGO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CAPINOTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
CARACOLLO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,7,7
CARANAVI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,6,6
CARAPARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
CARIPUYO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
CATACORA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CHACARILLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CHALLAPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,8,8
CHAQUI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,6,6
CHARAGUA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
CHARAÑA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
CHAYANTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,13,13
CHIMORE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,6,6
CHOQUE COTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
CHUA COCANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CHUMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
CKOCHAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,10,10
CLIZA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
COBIJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,14,14
COCAPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,8,8
COCHABAMBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,13,13
"COLCHA ""K""",atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,7,7
COLLANA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,2,2
COLOMI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
COLQUECHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,36,36
COLQUENCHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,6,6
COLQUIRI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,13,13
COMANCHE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
COMBAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
CONCEPCION,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,4,4
CORIPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
CORO CORO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
COROICO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
CORQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,3,3
COTAGAITA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,7,7
COTOCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,16,16
CULPINA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2017-04-01,1,1
