,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,1,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,1,1,1,2
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,1,2,1,3,2,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,3,0,1,2,4,2,6
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,1,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,1,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,2,2,6,12,8,14,22
PADILLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,4,4,5,4,9
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,7,7,7,0,14,7,21
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,1,1,1,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,2,0,1,1,3,1,4
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,1,1,1,2
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,1,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,2,3,0,0,2,3,5
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,0,1,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,2,0,3,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,2,0,1,1,3,1,4
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,3,4,3,4,6,8,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,1,1,1,2,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,2,3,2,3,5
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,1,0,0,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,1,0,2,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,10,10,47,53,57,63,120
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,3,0,1,0,4,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,18,7,2,4,20,11,31
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,10,3,10,3,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,1,1,3,2,4,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,1,0,0,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,1,0,1,1,2
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,1,4,1,4,2,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-04-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,2,1,0,1,2,3
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,3,3,3,3,6
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,1,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,2,0,0,0,2,0,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,1,2,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,5,3,1,4,6,7,13
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,7,1,20,18,27,19,46
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,1,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,13,1,13,1,14
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,1,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,1,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,3,0,0,0,3,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,4,3,2,0,6,3,9
LORETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,1,0,0,1,1,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
OCURI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,3,0,0,0,3,3
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,4,0,4,1,5
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,2,0,13,9,15,9,24
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,3,2,3,0,6,2,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,2,2,3,2,5
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,2,0,3,3
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,1,1,0,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,3,1,1,1,4,2,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,5,2,5,2,7
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,3,3,2,1,5,4,9
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,2,3,0,3,2,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,11,8,12,1,23,9,32
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,1,0,0,1,1,2
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,2,2,0,2,2,4
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,2,1,2,1,3
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,6,5,6,5,11
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-05-01,1,0,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,2,0,0,0,2,2
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,2,0,0,0,2,0,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,2,0,2,0,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,2,1,1,1,3,4
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,3,1,3,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,4,0,0,0,4,0,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,5,2,1,2,6,4,10
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,3,2,1,0,4,2,6
LORETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,1,1,1,2
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,1,1,2,1,3
OCURI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,1,0,0,1,1,2
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,2,1,5,5,7,6,13
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,0,1,0,1,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,3,0,1,1,4,1,5
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,2,3,0,4,2,6
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,5,1,7,3,12,4,16
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,2,1,0,0,2,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,1,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,2,0,4,1,6,1,7
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,10,9,3,0,13,9,22
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,2,1,3,1,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,2,0,2,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,1,0,1,1,2
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,2,0,0,3,2,3,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,1,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,1,0,0,1,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-06-01,0,1,1,0,1,1,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,1,0,0,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,0,0,1,0,1,1
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,0,1,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,0,1,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,1,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,2,0,2,2,4,2,6
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,1,0,0,0,1,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,0,1,0,0,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2022-07-01,1,1,0,1,1,2,3
