,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN RAFAEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,2,1,0,0,2,1,3
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,1,0,0,0,1,0,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,4,3,0,0,4,3,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,400,1528,0,0,400,1528,1928
SANTA ROSA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,6,11,0,0,6,11,17
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,5,8,0,0,5,8,13
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,2,1,0,0,2,1,3
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,1,1,0,0,1,1,2
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,1,5,0,0,1,5,6
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,4,5,0,0,4,5,9
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,17,24,0,0,17,24,41
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,2,1,0,0,2,1,3
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,5,1,7,13,12,14,26
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,14,25,0,1,14,26,40
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,2,2,0,0,2,2,4
TIPUANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,6,10,0,0,6,10,16
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,4,3,0,1,4,4,8
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,3,1,0,0,3,1,4
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,4,2,0,0,4,2,6
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,5,20,32,6,37,26,63
URUBICHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,5,9,0,0,5,9,14
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,1,6,0,0,1,6,7
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,6,14,2,0,8,14,22
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,4,12,0,0,4,12,16
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,10,28,0,0,10,28,38
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,2,7,0,0,2,7,9
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,3,4,5,3,8,7,15
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-02-01,2,2,0,0,2,2,4
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,5,2,0,7,5,12
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,12,14,0,0,12,14,26
ALALAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,2,0,0,3,2,5
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,1,0,0,4,1,5
ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
ANZALDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,7,0,0,4,7,11
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,10,0,0,6,10,16
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,22,8,0,0,22,8,30
AYATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,2,0,3,1,4
BAURES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,7,2,0,6,7,13
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,14,0,0,3,14,17
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,6,0,0,6,6,12
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,5,0,0,4,5,9
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
CAIROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,4,0,0,0,4,4
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,5,0,5,0,10,10
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,10,0,0,2,10,12
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,13,20,0,0,13,20,33
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,5,0,0,2,5,7
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,8,5,0,0,8,5,13
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,10,0,0,3,10,13
CARANAVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,17,26,28,61,45,87,132
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,5,0,0,5,5,10
CHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,4,0,0,0,4,4
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
CHARAÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
CHUMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,1,0,0,4,1,5
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,6,0,0,2,6,8
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,15,0,0,4,15,19
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,81,313,9,59,90,372,462
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,0,2,0,4,0,4
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,2,0,0,1,2,3
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,6,0,0,3,6,9
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,9,10,0,0,9,10,19
COMBAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,5,0,0,3,5,8
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,13,0,0,6,13,19
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,1,1,2,3
CUEVO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
CURVA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,0,0,0,3,0,3
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,105,207,172,500,277,707,984
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,3,1,0,4,3,7
EL VILLAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,9,7,0,0,9,7,16
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,7,0,0,1,7,8
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,13,8,0,0,13,8,21
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,10,17,0,0,10,17,27
GUTIERREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,0,6,2,6,2,8
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,2,0,0,2,2,4
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,4,0,0,4,4,8
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,9,9,0,0,9,9,18
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,7,0,11,6,18,6,24
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,0,3,4,3,4,7
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,14,11,19,16,33,49
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,85,167,96,166,181,333,514
LAS CARRERAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,7,0,0,4,7,11
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,6,11,20,14,26,40
LLICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,4,0,0,6,4,10
LURIBAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
MALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,1,0,0,3,1,4
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,5,0,0,5,5,10
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,10,9,0,0,10,9,19
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,1,0,0,5,1,6
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,4,0,0,1,4,5
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,21,42,10,89,31,131,162
MORO MORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,5,0,0,3,5,8
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,11,12,13,13,24,37
PADCAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,3,0,0,0,3,3
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,10,0,0,3,10,13
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,3,0,0,0,3,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,11,1,1,3,12,15
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
PAZÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,10,15,0,0,10,15,25
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
POCONA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,5,0,0,0,5,5
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,7,0,0,0,7,7
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,1,1,0,5,1,6
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,28,93,0,0,28,93,121
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,9,0,0,4,9,13
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,0,2,0,2,0,2
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,6,0,0,4,6,10
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,5,0,0,3,5,8
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,28,42,0,1,28,43,71
QUIABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,6,2,1,5,7,12
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,36,40,0,0,36,40,76
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,23,24,2,2,25,26,51
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,18,36,0,0,18,36,54
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,3,0,0,0,3,3
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,5,0,0,2,5,7
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,3,0,0,4,3,7
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,4,4,14,10,18,28
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,12,0,0,6,12,18
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,11,28,0,0,11,28,39
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,1,1,2,2,4
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,0,0,0,3,0,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,2,0,0,2,2,4
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,12,68,90,72,102,174
SAN RAMON SCZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,4,0,0,1,4,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,384,1175,0,0,384,1175,1559
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,5,0,0,2,5,7
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,3,0,0,5,3,8
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
SENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,0,1,1,3,1,4
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,14,203,15,24,29,227,256
TACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,3,0,0,2,3,5
TACOBAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
TAHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,3,0,0,5,3,8
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,2,0,0,1,2,3
TARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,2,0,0,3,2,5
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,26,76,79,48,105,124,229
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,3,0,0,2,3,5
TIPUANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,5,2,6,3,11,14
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,3,6,0,0,3,6,9
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,2,0,0,2,2,4
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,4,3,12,9,16,12,28
TOMINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,13,3,0,0,13,3,16
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,322,131,84,9,406,140,546
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,8,19,0,0,8,19,27
URUBICHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,8,8,6,9,14,23
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,1,0,2,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,13,14,0,1,13,15,28
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,5,5,0,0,5,5,10
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,6,8,0,0,6,8,14
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,3,0,2,1,5,6
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,1,1,0,1,1,2
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,28,61,0,0,28,61,89
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,7,11,0,0,7,11,18
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,14,17,4,12,18,29,47
YAMPARAEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,8,9,0,0,8,9,17
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
ZUDAÑEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-03-01,0,8,0,2,0,10,10
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,2,12,0,0,2,12,14
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,2,5,0,0,2,5,7
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,3,7,0,0,3,7,10
ALCALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,2,2,0,0,2,2,4
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,3,5,0,0,3,5,8
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,0,4,4,0,4,4,8
ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
APOLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,4,8,0,0,4,8,12
ARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,9,15,0,0,9,15,24
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,3,17,0,0,3,17,20
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,0,4,0,0,0,4,4
AUCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,4,9,0,0,4,9,13
AYATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,3,4,0,0,3,4,7
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,0,0,3,2,3,2,5
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,0,6,0,0,0,6,6
BELLA FLOR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,5,0,0,0,5,0,5
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2018-04-01,1,4,0,0,1,4,5
