,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,0,1,0,1,0,1
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,2,9,0,3,2,12,14
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,6,0,2,0,8,8
TOLEDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,3,3,0,0,3,3,6
TOMAVE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,0,5,4,5,4,9
TOMINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,14,0,0,0,14,14
TORO TORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,0,22,26,22,26,48
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,2,2,6,3,8,11
TRIGAL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,5,20,0,2,5,22,27
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,14,23,1,2,15,25,40
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,8,3,4,3,12,15
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,1,6,3,7,4,11
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,1,1,3,2,4,6
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,6,0,2,1,8,9
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,2,0,4,0,6,6
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,2,1,2,1,4,5
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,11,9,0,2,11,11,22
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,4,2,0,1,4,3,7
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,3,1,1,1,4,5
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,3,0,2,1,5,6
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,1,13,8,11,9,24,33
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,1,1,0,1,1,2
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,3,25,0,0,3,25,28
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,4,8,1,2,5,10,15
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,8,16,2,2,10,18,28
YACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,0,2,3,2,3,5
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,20,8,3,2,23,10,33
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,0,10,8,10,8,18
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,21,8,669,688,690,696,1386
YOTALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,2,4,3,4,5,9
YUNCHARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,0,2,0,2,0,2
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-03-01,0,5,0,3,0,8,8
ACACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,6,16,33,17,39,56
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,5,2,4,2,9,11
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,1,1,1,2
ALALAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,8,6,18,15,26,21,47
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,10,0,10,4,14
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,4,0,4,1,5
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,3,2,3,5
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,3,1,1,2,4,6
ARAMPAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,5,11,5,11,16
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,1,8,1,12,13
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,7,2,15,2,22,24
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,2,5,2,6,4,10
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,34,46,0,0,34,46,80
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,5,15,29,26,34,41,75
AUCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,3,1,3,1,4
AYATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,18,12,18,12,30
AYO AYO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,10,3,11,3,21,24
AZURDUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,2,1,8,2,10,12
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,16,9,16,11,27
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,4,5,4,6,10
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,6,5,6,8,12,20
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,9,5,10,6,16
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,3,0,0,3,3,6
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,13,10,5,12,18,30
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,8,8,9,8,17,25
CALACOTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,5,7,23,10,28,38
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,15,6,18,31,33,37,70
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,1,8,1,12,13
CAQUIAVIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,5,0,3,0,8,8
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,0,23,27,24,27,51
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,3,0,3,3,6
CARIPUYO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,14,17,67,68,81,85,166
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,4,1,9,2,13,15
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,1,1,0,3,1,4
CHAYANTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,4,1,4,5
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,3,3,4,5,7,12
CHIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,3,1,3,1,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,0,8,8,9,8,17
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,42,45,43,46,89
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,3,2,4,3,7,10
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,19,24,76,28,95,123
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,4,11,10,13,14,27
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,40,147,47,61,87,208,295
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,7,13,13,17,20,37
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,9,2,0,0,9,2,11
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,14,0,2,1,16,17
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,2,5,11,6,13,19
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,2,3,20,4,22,26
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,12,15,12,17,29
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,6,21,59,21,65,86
COPACABANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,2,1,2,3
CORO CORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,4,19,5,20,25
COROICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,3,0,3,3
CORQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,9,21,9,21,30
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,6,7,5,8,11,19
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,18,46,207,381,225,427,652
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,2,0,2,2
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,21,2,21,23
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,2,0,2,2
CUEVO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,0,2,0,2
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,8,20,5,13,13,33,46
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,8,0,8,8
CURVA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,2,1,3,4
DESAGUADERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,6,5,2,7,8,15
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,57,340,449,523,506,863,1369
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,5,2,5,7
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,3,0,5,5
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,72,158,249,202,321,360,681
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,2,2,2,4
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,3,7,3,8,11
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,5,14,2,6,7,20,27
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,43,44,43,44,87
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,10,1,8,2,18,20
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,4,5,4,5,9
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,5,113,130,116,135,251
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,2,0,4,4
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,4,0,5,5
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,21,30,21,30,51
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,24,148,1,148,25,173
GUTIERREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,3,0,3,3
HUACARETA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,1,1,1,2
HUACHACALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,1,2,1,5,6
HUARACAJE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,9,0,9,9
HUARINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,39,14,39,18,57
ICLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,7,4,1,7,8,15
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,0,0,3,3
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,6,61,54,65,60,125
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,14,13,14,13,27
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,55,81,447,739,502,820,1322
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,41,188,963,1125,1004,1313,2317
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,5,0,0,1,5,1,6
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,6,8,6,12,18
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,55,41,55,41,96
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,9,10,14,11,23,34
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,1,0,1,4,2,6
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,5,8,17,12,22,34
MAIRANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,9,14,24,14,33,47
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,3,0,0,2,3,5
MECAPACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,25,68,79,69,104,173
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,4,0,3,1,7,8
MOCOMOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,5,10,5,11,16
MOJOCOYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,9,132,175,136,184,320
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,29,100,132,101,161,262
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,7,16,7,17,24
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,6,2,6,8
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,8,19,43,20,51,71
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,6,1,7,8
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,58,17,79,21,137,158
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,3,0,1,2,4,6
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,6,10,17,12,23,35
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,3,3,2,5,5,10
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,10,83,88,87,98,185
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,2,2,3,3,6
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,13,0,4,0,17,17
POCOATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,26,1,26,1,27
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,5,3,5,3,10,13
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,2,20,3,21,5,26
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,18,36,23,26,41,62,103
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,17,13,32,60,49,73,122
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,8,0,0,0,8,8
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,9,28,9,28,37
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,8,36,166,162,174,198,372
PRESTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,29,11,0,1,29,12,41
PUCARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,11,8,0,1,11,9,20
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,3,6,8,7,11,18
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,2,10,10,12,12,24
PUERTO CARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,3,7,3,8,11
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,3,7,3,10,13
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,10,3,9,3,19,6,25
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,11,13,11,14,25
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,0,29,136,30,136,166
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,17,22,20,24,37,61
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,1,2,1,5,6
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,12,1,8,1,20,21
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,7,12,8,22,15,34,49
QUIME,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,7,6,7,7,14
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,5,10,5,14,19
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,9,0,2,2,11,13
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,4,0,6,6
REYES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,2,1,2,3
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,13,32,41,32,54,86
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,4,1,5,6
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,6,0,9,9
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,4,24,36,71,40,95,135
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
SACACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,5,0,8,8
SAIPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,2,0,5,5
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,6,96,75,99,81,180
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,13,6,14,7,21
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,3,4,3,4,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,3,0,6,6
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,4,1,0,1,4,5
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,8,1,9,10
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,6,15,11,27,17,42,59
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,2,8,14,16,16,24,40
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,76,126,3,30,79,156,235
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,3,0,5,5
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,3,0,0,1,3,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,3,1,115,126,118,127,245
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,5,0,5,5
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,14,21,13,29,27,50,77
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,0,0,4,15,4,15,19
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,8,1,9,10
