,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,7,0,0,0,7,7
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,3,3,16,14,19,17,36
TODOS SANTOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,0,2,0,2,0,2
TOLATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,4,4,0,0,4,4,8
TOLEDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,2,0,0,2,2,2,4
TOMAVE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,7,12,16,16,23,28,51
TOMINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,0,9,10,9,10,19
TORO TORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,20,11,15,11,35,46
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,2,7,9,5,11,12,23
TOTORA(ORR),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,4,4,2,0,6,4,10
TRIGAL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,113,297,353,202,466,499,965
TUPIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,32,112,268,6,300,118,418
TURCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,0,11,12,11,12,23
UMALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,2,13,14,13,16,29
UNCIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,3,25,4,26,7,51,58
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,5,31,1,7,6,38,44
URUBICHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,1,14,0,36,1,50,51
UYUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,253,70,106,42,359,112,471
VACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,0,7,6,7,6,13
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,14,9,6,3,20,12,32
VIACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,18,112,117,139,135,251,386
VILA VILA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,2,12,16,12,18,30
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,6,7,18,23,24,30,54
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,54,77,582,141,636,218,854
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,1,1,4,1,5,6
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,7,11,5,1,12,12,24
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,28,60,36,81,64,141,205
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,6,3,4,4,10,7,17
VILLAZON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,12,70,18,23,30,93,123
VINTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,11,29,3,7,14,36,50
VITICHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,4,10,6,11,10,21,31
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,2,5,0,0,2,5,7
WARNES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,28,51,70,23,98,74,172
YACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,0,14,15,14,15,29
YACUIBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,70,143,18,20,88,163,251
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,8,11,5,3,13,14,27
YANACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,2,16,16,26,18,42,60
YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,12,16,20,29,32,45,77
YOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,0,15,1,2,1,17,18
YOTALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,1,2,11,13,12,15,27
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,1,4,1,4,2,8,10
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-03-01,3,4,0,1,3,5,8
ACACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,16,5,12,6,28,34
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,20,60,63,67,83,150
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,25,92,17,19,42,111,153
AIQUILE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,14,9,13,15,27,24,51
ALALAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,3,3,5,3,8,11
ALCALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,2,10,3,14,5,19
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,10,14,66,61,76,75,151
ANCORAIMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,14,49,28,54,42,96
ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,3,27,24,30,27,57
ANTEQUERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,5,0,0,1,5,6
ANZALDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,1,2,1,2,3
APOLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,20,25,113,81,133,106,239
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,8,47,37,49,45,94
ARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,5,4,3,6,8,14
ARBIETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,21,39,39,40,60,100
ARQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,6,33,31,37,37,74
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,30,81,0,0,30,81,111
ATOCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,17,30,31,102,48,132,180
AUCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,3,10,5,11,8,19
AYATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,6,45,44,47,50,97
AYO AYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,9,13,17,18,26,44
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,10,48,30,51,40,91
AZURDUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,10,7,6,3,16,10,26
BATALLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,14,13,25,14,39,53
BAURES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,15,12,11,13,26,39
BELEN DE ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,2,0,2,0,2
BELEN DE URMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,5,6,5,6,11
BELLA FLOR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,0,12,1,16,1,17
BERMEJO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,92,24,0,32,92,124
BETANZOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,75,133,158,141,233,374
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,1,14,3,22,4,26
BOYUIBE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,2,1,3,3,6
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,15,23,15,28,30,58
CABEZAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,19,10,31,36,50,46,96
CAIROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,11,43,56,44,67,111
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,19,28,39,32,58,90
CAJUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,29,23,18,31,47,78
CALACOTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,1,0,7,1,8,9
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,20,0,12,5,32,37
CAMARGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,4,11,8,16,12,28
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,4,4,4,4,8
CAMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,21,46,7,21,28,67,95
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,6,6,2,9,8,17
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,19,14,18,22,37,59
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,23,36,10,21,33,57,90
CARANAVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,20,69,187,198,207,267,474
CARAPARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,12,21,2,1,14,22,36
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,9,16,19,19,28,47
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,10,3,4,5,14,19
CATACORA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,5,2,5,3,8
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,13,32,14,15,27,47,74
CHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,13,38,26,16,39,54,93
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,14,16,18,18,32,50
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,6,5,8,9,14,14,28
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,17,33,44,59,61,92,153
CHIMORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,9,6,7,6,16,12,28
CHIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,4,3,4,4,8
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,10,7,11,9,20
CHUA COCANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,10,115,109,118,119,237
CHUMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,9,79,61,86,70,156
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,11,10,6,12,17,29
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,22,4,8,11,30,41
CLIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,28,5,9,10,37,15,52
COBIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,26,46,110,123,136,169,305
COCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,10,12,39,40,49,52,101
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,319,1083,389,281,708,1364,2072
COIPASA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,1,7,6,8,7,15
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,15,15,29,17,44,32,76
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,19,16,7,16,26,32,58
COLLANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,7,0,2,2,9,11
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,17,5,6,8,23,31
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,12,4,8,3,20,7,27
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,25,67,22,33,47,100,147
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,8,0,0,2,8,10
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,6,26,64,232,70,258,328
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,5,0,4,0,9,9
COMBAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,28,23,28,24,52
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,42,85,43,87,130
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,9,77,55,77,64,141
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,16,17,259,213,275,230,505
CORO CORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,22,28,23,30,53
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,10,133,192,135,202,337
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,12,9,43,75,55,84,139
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,68,78,55,64,123,142,265
COTOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,0,1,0,2,0,2
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,2,2,1,2,3,5
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,16,20,33,25,49,74
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,2,0,1,0,3,3
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,4,0,0,2,4,6
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,147,10,147,11,158
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,5,10,10,11,15,26
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,4,0,0,0,4,4
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,399,1082,1665,1629,2064,2711,4775
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,1,1,1,1,2
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,6,164,166,165,172,337
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,6,9,28,22,34,31,65
EL TORNO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,9,4,10,6,16
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,6,39,41,46,47,93
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,10,46,1,8,11,54,65
ESCOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,5,0,6,1,11,12
ESMERALDA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,2,2,2,2,4
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,10,0,10,10
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,6,2,6,2,8
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,5,0,0,0,5,5
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,14,56,54,60,68,128
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,3,14,15,22,18,40
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,9,46,55,51,64,115
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,7,193,191,196,198,394
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,28,12,58,20,86,106
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,10,32,9,8,19,40,59
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,15,8,21,11,36,47
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,4,1,11,4,15,19
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,0,3,0,4,0,4
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,12,24,69,14,81,38,119
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,4,15,53,18,57,75
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,3,8,5,13,8,21
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,10,0,2,4,12,16
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,0,6,1,7,1,8
HUMANATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,3,1,3,1,4
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,3,42,44,46,47,93
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,9,6,4,20,13,26,39
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,5,1,1,3,6,9
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,2,15,24,17,26,43
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,14,13,87,83,101,96,197
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,6,18,34,42,40,60,100
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,8,5,16,25,24,30,54
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,16,73,211,193,227,266,493
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1067,967,2191,2335,3258,3302,6560
LA RIVERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,4,4,2,7,6,13
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,11,8,5,15,16,31
LAS CARRERAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,1,2,1,2,3
LICOMA PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,7,3,8,5,13
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,64,176,207,183,271,454
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,2,0,0,1,2,3
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,4,4,4,4,8
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,3,0,1,2,4,6
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,4,0,0,0,4,4
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,17,10,0,1,17,11,28
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,6,12,88,84,94,96,190
MAIRANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,1,12,5,13,6,19
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,13,28,84,86,97,114,211
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,11,4,10,9,21,30
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,11,62,61,62,72,134
MIZQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,8,3,3,8,11,19
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,7,11,6,14,13,27
MOJINETE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,2,0,2,2
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,9,10,52,24,61,34,95
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,5,116,79,119,84,203
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,27,232,562,444,589,676,1265
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,0,1,2,2,2,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,1,3,0,3,1,4
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,28,14,27,16,55,71
OKINAWA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,7,6,7,6,13
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,3,3,4,8,7,15
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,142,447,308,466,450,913,1363
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,11,15,16,15,27,30,57
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,4,30,8,9,12,39,51
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,6,26,18,31,24,57,81
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,15,21,188,124,203,145,348
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,7,8,0,0,7,8,15
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,0,1,0,4,0,4
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,8,66,112,67,120,187
PASORAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,0,1,1,3,1,4
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,52,95,126,96,178,274
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,5,9,3,11,8,19
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,10,23,120,141,130,164,294
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,13,46,48,49,61,110
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,9,8,10,2,19,10,29
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,2,22,10,24,12,36
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,2,4,6,7,8,15
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,5,32,40,44,45,76,121
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,3,5,37,56,40,61,101
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,17,4,1,6,18,24
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,5,50,38,52,43,95
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,3,0,0,1,3,4
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,103,420,546,477,649,897,1546
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,0,17,17,17,17,34
PUCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,16,7,1,5,17,12,29
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,2,16,50,80,52,96,148
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,0,6,3,8,3,14,17
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2018-04-01,1,1,3,8,4,9,13
