,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,0,13,11,13,11,24
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,7,8,3,2,10,10,20
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,2,21,13,17,15,38,53
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,1,0,6,0,7,7
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,20,39,20,23,40,62,102
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,12,9,12,9,24,18,42
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,0,0,3,0,3,3
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,7,3,3,3,10,13
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,13,11,1,0,14,11,25
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,9,24,29,23,38,47,85
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,3,8,24,8,27,35
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,2,31,3,12,5,43,48
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,2,17,4,7,6,24,30
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,4,0,1,0,5,5
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,12,49,56,43,68,92,160
YACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,0,0,3,1,3,1,4
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,28,22,18,11,46,33,79
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,2,4,18,13,20,17,37
YANACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,2,5,0,1,2,6,8
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,17,30,264,285,281,315,596
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,1,0,5,4,6,4,10
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,1,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-03-01,2,1,6,3,8,4,12
ACACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,13,23,50,24,63,87
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,8,0,3,1,11,12
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,9,0,1,3,10,13
ALALAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,5,2,5,3,8
ALCALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,23,24,25,25,50
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,6,5,10,17,16,22,38
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,4,14,6,14,10,24
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,5,10,12,10,17,27
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,8,11,21,11,29,40
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,4,12,4,15,19
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,5,1,5,2,10,12
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,7,10,17,13,24,37
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,5,9,3,9,8,17
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,31,55,0,0,31,55,86
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,10,21,14,24,24,48
AUCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,2,5,2,5,7
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,17,33,21,30,38,63,101
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,11,25,11,26,37
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,6,7,18,19,24,26,50
AZURDUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,30,4,30,5,35
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,2,1,1,2,3,5
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,5,9,1,9,6,15
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
BELEN DE URMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,6,8,6,8,14
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,2,8,4,9,13
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,6,0,0,2,6,8
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,7,13,15,13,22,35
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,1,1,1,2,3
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,0,1,3,3,3,6
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,0,1,2,2,4
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,11,11,17,12,28,23,51
CAIROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,4,3,10,3,14,17
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,0,11,0,14,14
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,15,43,24,43,39,82
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,17,30,18,30,48
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,11,18,7,16,18,34,52
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,6,6,13,8,19,27
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,4,5,10,6,14,20
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,6,21,37,21,43,64
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,15,38,39,39,54,93
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,4,0,1,5,5,10
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,9,7,0,0,9,7,16
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,4,0,0,1,4,1,5
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,9,4,8,4,17,21
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,5,0,0,3,5,8
CHAYANTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,31,31,31,33,64
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,9,18,11,16,20,34,54
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,4,5,2,8,6,14
CHUA COCANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,6,43,54,46,60,106
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,21,10,21,12,33
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,4,3,0,1,4,4,8
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,6,4,13,4,19,23
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,14,43,38,119,52,162,214
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,11,5,11,7,22,29
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,148,311,87,83,235,394,629
COIPASA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,8,30,34,19,42,49,91
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,15,7,0,1,15,8,23
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,1,5,5,6,6,12
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,31,0,0,5,31,36
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,2,5,15,6,17,23
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,5,0,8,2,13,15
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,2,0,0,1,2,3
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,9,10,48,10,57,67
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,4,0,2,0,6,6
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,2,76,128,79,130,209
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,10,9,10,9,19
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,13,32,13,32,45
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,39,48,39,49,88
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,8,26,9,26,35
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,19,23,19,23,42
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,30,3,5,8,35,43
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,36,72,142,307,178,379,557
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,2,1,0,2,2,4
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,6,10,56,12,62,74
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,3,0,5,1,6
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,12,29,4,10,16,39,55
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,8,0,9,9
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,2,6,8,7,10,17
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,1,0,1,2,3
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,51,629,526,540,577,1169,1746
EL CHORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,9,23,11,24,35
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,6,6,0,0,6,6,12
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,8,6,8,6,14
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,4,31,31,32,35,67
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,8,46,0,6,8,52,60
ESMERALDA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,8,12,8,12,20
EXALTACION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,6,0,0,0,6,6
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,24,3,19,3,43,46
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,4,4,4,5,9
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,3,132,155,133,158,291
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,11,0,9,0,20,20
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,59,76,61,77,138
GUAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,5,7,9,7,14,21
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,6,49,3,5,9,54,63
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,1,10,2,10,12
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,0,1,0,6,0,6
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,18,0,19,0,19
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,8,3,8,4,16,20
HUARACAJE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,25,0,25,25
HUARINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,0,4,0,6,6
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,7,1,0,2,7,9
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,3,4,4,4,8
ICLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,9,0,9,9
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,7,7,14,11,21,18,39
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,13,18,20,21,33,54
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,2,1,6,3,8,11
JESUS DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,1,8,7,9,8,17
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,11,17,15,32,26,49,75
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,14,22,20,29,34,51,85
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,116,558,591,592,707,1150,1857
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,0,9,10,11,10,21
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,16,18,19,19,35,54
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,9,0,28,18,37,18,55
LICOMA PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,3,2,2,3,5,8
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,13,21,79,91,92,112,204
LORETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,6,5,6,5,11
LURIBAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,7,0,3,3,10,13
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,10,9,62,73,72,82,154
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,6,12,6,13,19
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,17,0,3,2,20,22
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,18,12,37,12,55,67
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,7,6,24,11,31,42
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,17,23,17,25,42
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,6,8,6,11,17
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,10,9,160,139,170,148,318
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,6,110,84,224,90,334,424
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,9,17,9,17,26
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
NAZACARA DE PACAJES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,3,3,3,3,6
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,1,5,1,8,9
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,11,18,29,46,40,64,104
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,5,9,5,11,16
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,27,148,61,202,88,350,438
PADCAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,2,18,23,20,25,45
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,3,2,1,7,4,11
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,9,2,25,30,34,32,66
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,6,15,12,15,18,33
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,9,42,50,43,59,102
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,5,7,7,7,12,19
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,9,1,9,4,13
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,5,0,8,0,13,13
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,3,12,3,12,15
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,15,0,20,3,35,38
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,24,46,24,47,71
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,7,11,8,12,15,27
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,4,5,16,10,20,15,35
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,0,1,0,3,3
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,4,46,31,48,35,83
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,6,7,1,13,7,20,27
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,12,0,0,2,12,14
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,33,55,33,57,90
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,2,0,2,2
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,18,118,65,97,83,215,298
PRESTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,5,15,5,15,20
PUCARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,7,4,2,3,9,7,16
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,10,26,36,26,46,72
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,7,3,2,3,9,12
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,2,0,0,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,3,7,5,8,8,16
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,0,1,0,4,4
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,9,3,9,4,18,22
PUERTO SILES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,5,4,152,264,157,268,425
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,8,45,105,69,113,114,227
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,9,16,28,17,37,54
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,3,11,2,10,5,21,26
QUIABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,1,0,1,1,2,3
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,22,41,23,41,45,82,127
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,30,29,30,30,60
QUIRUSILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,2,4,3,4,7
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,7,11,1,3,8,14,22
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,3,12,9,13,12,25
REYES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,2,21,32,21,34,55
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,38,317,342,318,380,698
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,3,0,2,2,5,7
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,3,3,23,3,26,29
SABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,8,7,8,7,15
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,11,78,209,155,220,233,453
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,0,0,4,1,4,5
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,8,1,19,1,27,28
SAIPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,6,0,0,0,6,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,2,1,15,9,17,10,27
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,5,16,22,17,27,44
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,16,48,41,48,57,105
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,0,0,7,0,7,7
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,1,4,0,1,1,5,6
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,43,112,10,21,53,133,186
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2018-04-01,0,1,1,12,1,13,14
