,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,1,1,1,2
POCONA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,2,0,0,1,2,3
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,6,0,0,1,6,7
PORVENIR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,0,1,2,1,2,3
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,7,21,0,0,7,21,28
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,5,11,0,0,5,11,16
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,6,16,0,0,6,16,22
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,5,8,0,0,5,8,13
SACACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,4,2,0,0,4,2,6
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,1,2,1,3,4
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,11,13,0,0,11,13,24
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,3,1,0,3,3,6
SAN RAMON BENI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,32,136,0,0,32,136,168
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,1,0,0,2,1,3
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,3,0,0,1,3,4
SICAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,6,21,30,22,36,58
TACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,3,4,0,0,3,4,7
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,8,11,19,11,27,22,49
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,2,0,0,1,2,3
TOLATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
TRIGAL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,6,10,0,0,6,10,16
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,3,0,0,0,3,3
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,3,0,0,0,3,3
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,3,0,0,2,3,5
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,3,0,1,0,4,4
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,3,0,0,2,3,5
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,7,2,7,4,14,18
YOCALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,2,0,0,0,2,0,2
ZUDAÑEZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-03-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,1,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
ANCORAIMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,4,0,0,1,4,5
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,3,0,0,0,3,3
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,23,0,0,2,23,25
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
AYATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
BETANZOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,4,0,0,4,4,8
BUENA VISTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,1,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,1,0,0,4,1,5
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
CALACOTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,1,1,2,3
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,6,16,0,0,6,16,22
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,3,0,0,1,3,4
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,4,7,4,7,11
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,4,0,0,3,4,7
CARIPUYO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,8,10,0,0,8,10,18
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,10,14,2,4,12,18,30
CHIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,5,2,0,0,5,2,7
CHUMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
CKOCHAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,2,0,2,0,2
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,10,6,5,8,15,23
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,18,31,0,96,18,127,145
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,5,0,0,1,5,6
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,4,0,0,1,4,5
COLQUECHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,5,8,0,0,5,8,13
CORIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,3,2,3,2,5
CORO CORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
COROICO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,2,0,1,4,3,7
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,12,0,0,2,12,14
CUEVO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,3,0,0,1,3,4
CURVA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,20,47,3,5,23,52,75
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,1,0,0,4,1,5
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,9,0,0,1,9,10
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,9,0,0,2,9,11
GUTIERREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,1,2,2,2,4
HUACHACALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
HUATAJATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,15,20,0,0,15,20,35
INCAHUASI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,5,7,1,1,6,8,14
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,1,0,2,1,3
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,28,125,23,59,51,184,235
LAGUNILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
LLICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
MECAPACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,1,0,0,3,1,4
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,7,0,0,2,7,9
MOJOCOYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,4,0,0,3,4,7
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,5,0,0,4,5,9
MORO MORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,9,21,12,30,21,51,72
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,0,7,0,7,7
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
PAMPA GRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,2,0,0,3,2,5
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
POCOATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,3,0,0,1,3,4
POCONA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,5,0,0,4,5,9
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,1,1,1,2
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,3,0,0,0,3,3
PORVENIR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,6,10,0,1,6,11,17
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,1,0,0,3,1,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,3,0,0,1,3,4
PUERTO RICO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,10,14,0,0,10,14,24
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,0,0,0,2,0,2
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,12,1,3,2,15,17
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,7,0,0,2,7,9
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,5,0,0,3,5,8
SACACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,7,8,1,0,8,8,16
SAIPINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,6,9,0,0,6,9,15
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,1,4,4,6,5,11
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,5,20,0,0,5,20,25
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,38,43,0,0,38,43,81
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,3,0,0,0,3,3
SAN LORENZO(PND),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,3,2,3,2,5
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,5,3,0,0,5,3,8
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,1,4,1,4,5
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,0,0,0,2,0,2
SAN RAFAEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,78,342,1,0,79,342,421
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,1,0,0,2,1,3
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,1,0,3,3,4,7
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,0,0,0,1,0,1
SAPAHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,2,0,0,4,2,6
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,1,0,0,2,1,3
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,4,0,0,2,4,6
SICAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,5,0,0,1,5,6
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,13,25,1,6,14,31,45
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,3,1,0,5,3,8
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,7,18,2,1,9,19,28
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,3,0,0,1,3,4
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,10,6,0,2,10,8,18
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,17,39,0,0,17,39,56
TURCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,0,1,5,1,5,6
UNCIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,3,0,0,2,3,5
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,4,0,0,2,4,6
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,1,0,0,2,1,3
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,0,0,1,2,3
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,2,0,0,0,2,0,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,1,0,2,2
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,2,2,1,3,3,6
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,1,5,0,0,1,5,6
VITICHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,4,2,0,0,4,2,6
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,3,4,0,0,3,4,7
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,11,22,2,5,13,27,40
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-04-01,5,2,0,0,5,2,7
ACACIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,4,2,0,0,4,2,6
ACHOCALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,3,0,0,0,3,3
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,6,0,0,0,6,6
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,3,0,0,1,3,4
CHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
CHIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
CKOCHAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,4,7,7,20,11,27,38
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,15,46,2,19,17,65,82
COLQUECHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,2,4,0,0,2,4,6
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,5,16,3,2,8,18,26
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,20,12,0,0,20,12,32
HUAYLLAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,3,6,0,0,3,6,9
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,10,4,0,0,10,4,14
INCAHUASI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,3,0,0,0,3,0,3
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,4,0,2,0,6,6
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,30,12,6,14,36,26,62
LLALLAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,3,5,6,10,9,15,24
LLICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,4,6,2,5,6,11,17
MECAPACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2018-05-01,9,12,0,0,9,12,21
