,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,6,0,4,0,10,10
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,2,0,5,1,7,8
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,24,65,171,103,195,168,363
TACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,2,0,0,0,2,2
TACOBAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,4,0,0,0,4,4
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,3,4,5,4,8,12
TARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,2,3,4,2,6,5,11
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,3,30,5,9,8,39,47
TARVITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,5,17,4,11,9,28,37
TIAWANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,3,1,4,4,7,5,12
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,1,5,13,5,14,19
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,2,2,4,2,6,8
TOLATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,3,0,1,0,4,4
TOLEDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,1,0,0,1,1,2
TOMINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,20,0,0,1,20,21
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,2,4,2,4,6
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,2,13,0,4,2,17,19
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,1,0,1,1,2,3
UMALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,0,0,0,1,0,1
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,3,0,1,0,4,4
URUBICHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,2,2,9,9,11,11,22
VACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,1,4,1,4,5
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,2,4,2,3,4,7,11
VIACHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,2,0,1,0,3,3
VILA VILA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,0,2,0,2,2
VILLA CHARCAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,11,0,2,0,13,13
VILLA MONTES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,4,2,0,0,4,2,6
VILLA RIVERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,2,1,0,1,2,3
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,1,0,5,1,6,7
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,3,7,5,6,8,13,21
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,0,2,0,3,0,3
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,3,13,0,1,3,14,17
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,1,3,0,3,1,6,7
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,7,9,0,1,7,10,17
YACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,6,5,6,5,11
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,6,4,1,3,7,7,14
YAMPARAEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,0,4,2,4,2,6
YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,22,18,491,531,513,549,1062
YOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,1,1,5,1,6,7
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-03-01,0,1,0,1,0,2,2
ACACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,127,141,127,141,268
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,1,1,3,4,4,8
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,8,31,8,34,42
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
ALCALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,4,2,11,8,15,10,25
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
ANZALDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,4,1,5,6
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,4,0,2,1,6,7
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,1,7,1,10,11
ARQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,1,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,4,21,0,0,4,21,25
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,7,5,12,6,19,25
AUCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,9,3,9,3,12
AYATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,24,19,24,19,43
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,2,2,8,3,10,13
AZURDUY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,11,18,1,3,12,21,33
BAURES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,1,0,3,3
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,4,2,4,6
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
BOLIVAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,3,1,4,5
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,10,5,11,6,17
BOYUIBE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,2,1,3,4
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,4,2,4,3,8,11
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,6,6,9,5,15,11,26
"CAIZA ""D""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,5,1,5,6
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,8,8,30,9,38,47
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,3,9,3,9,12
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,5,3,31,29,36,32,68
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,6,1,7,8
CAQUIAVIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,4,0,6,6
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,2,3,3,4,5,9
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
CARAPARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,3,0,0,2,3,5
CARIPUYO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,2,5,2,6,4,10
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,2,0,5,5
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,4,0,3,0,7,7
CHAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,19,0,19,19
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
CHARAÑA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CHAYANTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,1,2,2,2,4
CHOQUE COTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,6,6,6,8,14
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,11,4,11,4,15
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,10,13,10,13,23
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,4,2,4,3,8,11
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,20,8,31,8,51,59
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,2,4,4,5,6,11
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,22,96,17,31,39,127,166
COIPASA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,4,6,4,6,10
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,7,10,7,11,14,25
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,5,0,0,0,5,5
COLPA BELGICA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,8,0,8,8
COLQUECHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,0,1,1,2
COLQUENCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,4,12,4,14,18
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,8,11,18,11,26,37
CORO CORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,6,6,6,8,14
CORQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,8,9,8,12,20
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,7,6,8,7,15
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,5,25,120,223,125,248,373
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,4,6,4,8,12
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,4,1,0,4,4,8
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,0,0,7,2,7,9
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,4,0,5,5
CURVA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,1,5,1,7,8
DESAGUADERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,18,232,454,470,472,702,1174
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,8,2,8,10
EL PUENTE(TJA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,19,36,111,153,130,189,319
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,3,3,4,4,8
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,13,0,3,3,16,19
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,3,1,3,1,4
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,4,0,3,1,7,8
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,3,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,118,125,118,126,244
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,10,0,12,12
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,1,0,3,3
GUTIERREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
HUACARETA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,6,3,6,3,9
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,2,3,2,5,7
HUARACAJE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
HUARINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,5,0,6,6
ICHOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,4,3,0,0,4,3,7
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,15,18,15,19,34
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,13,20,204,470,217,490,707
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,9,94,102,144,111,238,349
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
LAJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,6,0,0,0,6,6
LAS CARRERAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,18,11,18,11,29
LICOMA PAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,5,1,5,1,6
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,4,4,9,4,13,17
LLICA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,1,1,1,2
MACHARETI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,1,1,0,4,1,5
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,4,0,4,4
MAIRANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,3,84,115,87,118,205
MAPIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,1,0,4,4
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,3,0,1,1,4,5
MOJOCOYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,13,153,157,156,170,326
MONTERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,30,73,111,76,141,217
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,3,0,3,0,3
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,9,10,68,13,77,90
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,4,0,4,0,8,8
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,11,36,25,44,36,80,116
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,1,3,2,5,3,8
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,9,16,9,16,25
PALCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,2,0,4,4
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,4,1,4,5
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,57,69,57,71,128
PASORAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,4,0,1,0,5,5
PAZÑA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,1,1,1,2
PELECHUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,1,1,2,3
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,0,2,13,4,13,17
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,7,7,18,10,25,35
POOPO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,1,3,2,4,6
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,8,7,68,7,76,83
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,3,8,0,0,3,8,11
PORVENIR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,3,7,19,9,22,31
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,7,35,1,5,8,40,48
PRESTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,2,3,3,3,6
PUCARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,8,0,0,0,8,8
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,1,12,2,13,15
PUERTO ACOSTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,5,0,5,0,10,10
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,2,2,1,3,3,6
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,16,41,16,41,57
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,20,42,40,44,60,104
PUNA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,9,20,21,20,30,50
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,7,1,0,1,7,8
QUIABAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,8,22,8,12,16,34,50
QUIME,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
QUIRUSILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,3,0,4,4
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,2,1,2,2,4
RAVELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
REYES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,5,2,5,2,7
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,5,1,7,1,12,13
ROBORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
RURRENABAQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,2,0,2,0,2
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,17,23,56,25,73,98
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,3,0,1,0,4,4
SACACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,4,1,4,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,4,0,0,0,4,4
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,8,2,98,124,106,126,232
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,1,10,1,12,2,14
SAN ANDRES DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,18,18,18,18,36
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,2,0,3,3
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,3,0,1,1,4,5
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,0,5,0,5,5
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,14,11,23,13,37,50
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,6,2,6,3,9
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,14,62,16,28,30,90,120
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,353,431,353,432,785
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,0,6,0,7,7
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,6,10,7,11,13,21,34
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,1,1,5,1,6,7
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,1,0,0,1,1,2
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,9,157,184,157,193,350
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,4,7,16,71,20,78,98
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,12,0,4,0,16,16
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,2,2,36,30,38,32,70
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,0,4,21,4,21,25
SAN RAMON SCZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,0,4,1,1,1,5,6
SANTA ANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2018-04-01,1,0,0,0,1,0,1
