municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,855,855
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,76,76
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1789,1789
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,950,950
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,264,264
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,314,314
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,3073,3073
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,400,400
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,537,537
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1413,1413
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,62,62
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,490,490
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1428,1428
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,106,106
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,405,405
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,26,26
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,254,254
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,524,524
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,553,553
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,7,7
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,491,491
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,510,510
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,404,404
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,71,71
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,669,669
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,980,980
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,331,331
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,493,493
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,943,943
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,478,478
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,252,252
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,808,808
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,702,702
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,644,644
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,330,330
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,409,409
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,658,658
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,863,863
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,144,144
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1842,1842
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,253,253
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1450,1450
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1034,1034
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,222,222
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,51,51
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,1660,1660
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,119,119
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,3084,3084
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,698,698
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,127,127
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,293,293
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,422,422
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,52,52
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,271,271
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,19,19
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-03-01,566,566
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,594,594
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,790,790
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,519,519
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1488,1488
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,220,220
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,250,250
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,325,325
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,541,541
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,380,380
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,84,84
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,685,685
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,309,309
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,353,353
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,635,635
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,823,823
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,284,284
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,67,67
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,170,170
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,89,89
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,275,275
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,403,403
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1714,1714
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,361,361
BAURES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,60,60
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,155,155
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,175,175
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,109,109
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,802,802
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1993,1993
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,144,144
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,163,163
BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,288,288
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,354,354
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,422,422
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,902,902
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,199,199
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,538,538
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,234,234
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,346,346
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,239,239
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,923,923
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,931,931
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,836,836
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,740,740
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,175,175
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,28,28
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,500,500
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,578,578
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,156,156
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,44,44
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,150,150
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1343,1343
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1074,1074
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,671,671
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,242,242
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,868,868
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,430,430
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,41,41
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,59,59
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,43,43
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,633,633
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,130,130
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1005,1005
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,697,697
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,605,605
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,924,924
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,9168,9168
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,20,20
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,977,977
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,678,678
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,66,66
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,735,735
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,62,62
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,773,773
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,221,221
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,370,370
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,103,103
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,316,316
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,178,178
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,325,325
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,140,140
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,424,424
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,124,124
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,594,594
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1263,1263
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,291,291
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,31,31
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,414,414
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,100,100
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,118,118
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,515,515
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,261,261
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,59,59
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,76,76
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,5192,5192
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,271,271
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,295,295
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,314,314
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,693,693
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,183,183
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,215,215
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,695,695
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,130,130
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,154,154
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,81,81
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,291,291
EUREKA (SANTOS MERCADO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,41,41
EXALTACION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,79,79
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,318,318
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,205,205
GAIOC JATUN AYLLU YURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,25,25
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,238,238
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,370,370
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,58,58
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,357,357
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,855,855
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,3,3
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,128,128
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,55,55
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,433,433
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,356,356
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,79,79
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,161,161
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,216,216
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,399,399
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,159,159
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,440,440
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,36,36
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,141,141
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,149,149
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,159,159
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,491,491
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,466,466
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1223,1223
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,5897,5897
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,16,16
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,141,141
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,673,673
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,74,74
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,133,133
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,795,795
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,221,221
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,248,248
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,199,199
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,288,288
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,334,334
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,140,140
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,313,313
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,331,331
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1160,1160
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,940,940
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,47,47
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,482,482
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,485,485
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1963,1963
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,68,68
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,745,745
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,23,23
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,20,20
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,20,20
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,779,779
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,257,257
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,289,289
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,2089,2089
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,226,226
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,686,686
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,322,322
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,164,164
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,214,214
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,56,56
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,298,298
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,506,506
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,183,183
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,133,133
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1909,1909
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,990,990
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,378,378
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,213,213
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,116,116
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1184,1184
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,341,341
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,156,156
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,162,162
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,2115,2115
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,592,592
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,103,103
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,852,852
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,175,175
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,233,233
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,233,233
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,339,339
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,248,248
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,873,873
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,1864,1864
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,642,642
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,31,31
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,4086,4086
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,128,128
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,62,62
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,344,344
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,2011,2011
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2023-04-01,71,71
