municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,4,4
TACOBAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,3,3
TIAWANACU,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,1,1
TOMAVE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,6,6
TRINIDAD,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-08-01,1,1
ALALAY,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
BUENA VISTA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
CAJUATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
COBIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,7,7
COMARAPA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
CULPINA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,12,12
LA PAZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,14,14
LLALLAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
MINEROS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
MIZQUE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,4,4
OCURI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,7,7
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,6,6
PUCARA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
PUNA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
PUNATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
SAN CARLOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,7,7
TARVITA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
TUPIZA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-09-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
COBIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,19,19
CULPINA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,14,14
ENTRE RIOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
HUANUNI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,15,15
LLALLAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,9,9
PORTACHUELO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,14,14
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,9,9
TARIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,3,3
TINGUIPAYA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,1,1
TOTORA(ORR),atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
TUPIZA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,3,3
VILLA MONTES,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-10-01,2,2
BETANZOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
CHUMA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,19,19
COROICO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
COTOCA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
CULPINA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,15,15
EL TORNO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,15,15
LLALLAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
MAIRANA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,3,3
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,8,8
PAILON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,4,4
PUNATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,3,3
SAN RAMON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,23,23
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,3,3
TARIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,3,3
TARVITA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
TINGUIPAYA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,3,3
TUPIZA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-11-01,1,1
ARANI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,7,7
CARANAVI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,17,17
CONCEPCION,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,2,2
COTOCA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
CULPINA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,17,17
HUANUNI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,11,11
LAS CARRERAS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,2,2
LLALLAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
MAGDALENA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,4,4
MONTERO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,3,3
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,6,6
PAILON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,3,3
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,3,3
SACABA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,12,12
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,4,4
TARABUCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,2,2
TARIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2009-12-01,1,1
