municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,50,50
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,16,16
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,17,17
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,80,80
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,31,31
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,37,37
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,9,9
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,33,33
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,21,21
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,91,91
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,10,10
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1421,1421
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,48,48
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,19,19
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,10,10
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,27,27
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,12,12
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,83,83
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,23,23
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1220,1220
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,91,91
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,43,43
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,16,16
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,75,75
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
HUACHACALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,28,28
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,5,5
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,42,42
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,74,74
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1350,1350
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,8,8
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,69,69
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,13,13
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,25,25
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,22,22
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,11,11
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,43,43
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,112,112
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,13,13
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,569,569
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,21,21
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,13,13
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,5,5
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,30,30
PAMPA AULLAGAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,16,16
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,12,12
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,11,11
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
PORONGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,49,49
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,5,5
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,367,367
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,11,11
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,9,9
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,140,140
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,13,13
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,61,61
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,197,197
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
QUIRUSILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,247,247
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,237,237
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,53,53
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,28,28
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,8,8
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,114,114
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,44,44
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,18,18
SAN MATIAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,32,32
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,10,10
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2266,2266
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,16,16
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,15,15
SANTIAGO DE CALLAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,17,17
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,11,11
SICAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,32,32
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,5,5
SORACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,11,11
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,350,350
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,12,12
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,396,396
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,17,17
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,13,13
TIAHUANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,9,9
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,75,75
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,7,7
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,4,4
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,20,20
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,224,224
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,50,50
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,32,32
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,10,10
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,14,14
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,44,44
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,6,6
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,65,65
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,117,117
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,45,45
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,44,44
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,2,2
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,51,51
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,166,166
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,8,8
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-04-01,3,3
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,30,30
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,23,23
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
ANTEQUERA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,20,20
ARAMPAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,6,6
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,8,8
ATOCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,8,8
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,28,28
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,6,6
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,50,50
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,25,25
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,26,26
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,17,17
CALACOTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,20,20
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,51,51
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,21,21
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,14,14
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,55,55
CARAPARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,28,28
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,34,34
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,36,36
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,16,16
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,10,10
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,108,108
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1486,1486
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,39,39
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,22,22
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,13,13
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,5,5
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,7,7
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,42,42
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,10,10
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,8,8
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,15,15
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,77,77
CUEVO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,22,22
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1192,1192
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,7,7
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,101,101
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,8,8
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,37,37
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
EXALTACION,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,6,6
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,3,3
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,5,5
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,11,11
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
HUATAJATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,8,8
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,5,5
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,62,62
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,77,77
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1369,1369
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,1,1
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,8,8
LAS CARRERAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,2,2
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,58,58
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2020-05-01,4,4
