municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
TIAHUANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,3,3
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,2,2
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,3,3
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,47,47
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,28,28
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,4,4
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,10,10
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,5,5
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,4,4
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,15,15
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,2,2
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,14,14
VILLAZON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,3,3
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,10,10
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,2,2
YAMPARAEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,6,6
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,93,93
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-03-01,1,1
ACACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
ACHOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
APOLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
ARBIETO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,62,62
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,7,7
AUCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
AYATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,12,12
BELEN DE URMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
BOLIVAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
BOYUIBE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CAMARGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,34,34
CAPINOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,12,12
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
CARIPUYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
CATACORA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,22,22
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,9,9
CKOCHAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
CLIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,29,29
COBIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,12,12
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,31,31
COPACABANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,7,7
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,29,29
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,9,9
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,19,19
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,20,20
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
GUAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,17,17
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
HUATAJATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
HUMANATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,8,8
IXIAMAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,10,10
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,14,14
LA RIVERA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
MACHARETI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,25,25
MAPIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,23,23
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
MOCOMOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
MOJINETE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,74,74
MORO MORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,8,8
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,8,8
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,41,41
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
POJO (CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
POOPO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
PORCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
PUCARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,29,29
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,33,33
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,10,10
QUILLACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,13,13
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,25,25
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,16,16
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
SACABA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
SACABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SAMAIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SAN BENITO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,21,21
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,19,19
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,23,23
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,7,7
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,8,8
SAN PABLO DE LIPEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,13,13
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,12,12
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,38,38
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,853,853
SANTIAGO DE CALLAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
SICAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,93,93
TACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,6,6
TARATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TARIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TIAHUANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,8,8
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,40,40
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,25,25
UMALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,8,8
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,5,5
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,10,10
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,17,17
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,4,4
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,22,22
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,73,73
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,84,84
YOCALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,1,1
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,2,2
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-04-01,3,3
ACHACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
AIQUILE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
ALALAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
ANDAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,53,53
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
AUCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,5,5
BELEN DE URMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,3,3
BOLIVAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
BOLPEBRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,19,19
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
CAMARGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,33,33
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,13,13
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,7,7
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,12,12
CHAYANTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
CHUA COCANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
CLIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,37,37
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,8,8
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,49,49
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
COLQUENCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
COMANCHE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,35,35
CORO CORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
CORQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,27,27
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
DESAGUADERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,96,96
EL CHORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,14,14
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
ESMERALDA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,7,7
FILADELFIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,6,6
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,87,87
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,14,14
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,5,5
HUMANATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
LLICA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,2,2
MACHARETI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,18,18
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2020-05-01,5,5
