municipality,group,variable,month,Nacidos muertos,TOTAL
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2020-09-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2020-09-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2020-09-01,2,2
ROBORE,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2020-09-01,22,22
SUCRE,atencion de partos en servicios,nacidos muertos,2020-09-01,5,5
TARIJA,atencion de partos en servicios,nacidos muertos,2020-09-01,3,3
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2020-09-01,3,3
VILLA RIVERO,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2020-09-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2020-09-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2020-09-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
CAJUATA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2020-10-01,24,24
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2020-10-01,17,17
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2020-10-01,3,3
INCAHUASI,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2020-10-01,12,12
MONTERO,atencion de partos en servicios,nacidos muertos,2020-10-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2020-10-01,12,12
POTOSI,atencion de partos en servicios,nacidos muertos,2020-10-01,12,12
PUCARANI,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2020-10-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2020-10-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2020-10-01,2,2
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2020-10-01,22,22
SENA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
TARABUCO,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
TARVITA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2020-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2020-11-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
CKOCHAS,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2020-11-01,22,22
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2020-11-01,18,18
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2020-11-01,2,2
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2020-11-01,24,24
LICOMA PAMPA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2020-11-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2020-11-01,5,5
PAILON,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2020-11-01,8,8
PRESTO,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2020-11-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2020-11-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2020-11-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos,2020-11-01,7,7
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2020-11-01,11,11
SUCRE,atencion de partos en servicios,nacidos muertos,2020-11-01,5,5
TINGUIPAYA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2020-11-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2020-11-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2020-11-01,3,3
YOTALA,atencion de partos en servicios,nacidos muertos,2020-11-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2020-12-01,2,2
CAMIRI,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2020-12-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2020-12-01,20,20
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2020-12-01,9,9
EL VILLAR,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2020-12-01,2,2
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2020-12-01,11,11
MONTERO,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2020-12-01,5,5
POCOATA,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2020-12-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2020-12-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2020-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2020-12-01,13,13
SIPE SIPE,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2020-12-01,7,7
TARABUCO,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2020-12-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2020-12-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2020-12-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2020-12-01,3,3
YAPACANI,atencion de partos en servicios,nacidos muertos,2020-12-01,4,4
