municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,5,5
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,8,8
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,4,4
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,3,3
VIACHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2020-12-01,1,1
