,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,1,1,1,5
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,0,1
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,0,0,2
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,11,15,26,57
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,1,1,4
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,2,1,0,9
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,2,1,0,5
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,0,1,0,3
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,3,5,8,20
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,2,4,3,14
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,0,0,1
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,4,3,2,15
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,4,1,0,7
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,11,11,6,4,32
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,8,12,9,10,39
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,4,1,2,8
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,12,11,0,1,24
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,51,36,67,51,205
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,1,2
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,1,5,2,11
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,3,3,9
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,2,2,1,7
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,2,3,7,16
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,3,2,3,10
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,3,1,4
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,84,84,27,27,222
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,8,1,1,11
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,3,0,0,8
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,5,5,7,19
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,6,0,3,13
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,12,17,3,9,41
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,2,0,0,3
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,0,1,3
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,2,0,1,4
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,2,3,2,11
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,6,0,1,9
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,4,7,8,20
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,2,5,10
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,2,5,7,15
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,2,1,2,10
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,1,0,4
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,4,2,4,14
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,8,5,1,0,14
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,9,5,0,0,14
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,5,3,9
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,65,48,11,11,135
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,1,2
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,0,0,2
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,9,9,11,14,43
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,1,1,0,4
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,3,1,3,8
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,1,3,5
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,2,0,0,5
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,3,9,7,25
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,3,1,4,10
PUERTO SILES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,27,12,4,6,49
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,16,24,25,28,93
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,4,8,9,24
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,7,12,22,17,58
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,1,1,3
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,21,26,17,27,91
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,0,0,3
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,2,0,0,3
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,2,0,1,5
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,3,3,6,16
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,5,3,1,12
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,25,27,60,44,156
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,11,9,2,0,22
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,12,6,14,9,41
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,37,45,28,28,138
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,2,3
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,3,4,0,9
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,0,7,6,15
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,3,4
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,1,1,4
SAN AGUSTIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,0,0,2
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,6,2,2,15
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,1,0,4
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,2,2,5,14
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,4,1,2,11
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,14,18,4,3,39
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,2,0,4
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,8,9,2,4,23
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,13,4,6,9,32
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,29,28,21,22,100
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,8,5,3,2,18
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,7,6,10,28
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,4,3,1,14
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,20,17,12,9,58
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,4,5,10
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,10,4,4,4,22
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,8,10,8,32
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,21,32,55
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,1,3,3,12
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,0,1,4
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,5,8,3,21
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,4,13,7,29
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,1,1,0,6
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,8,12,10,7,37
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,1,1,1,7
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,1,0,0,3
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,2,3,6
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,5,0,1,8
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,0,7,9,21
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,353,367,187,185,1092
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,4,1,3,9
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,9,11,3,10,33
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,1,0,0,3
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,1,2
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,0,0,2
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,3,3,2,12
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,0,1,3
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,4,4,6,15
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,7,6,5,2,20
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,7,7,14,18,46
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,1,3,4,12
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,3,0,1,4
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,10,13,6,8,37
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,3,0,5
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,4,4,3,13
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,2,4,4,14
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,83,96,72,68,319
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,3,5,0,10
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,1,2,1,6
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,1,4,5,12
TAHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,1,2
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,5,3,12,25
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,2,1,1,6
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,0,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,5,1,1,13
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,70,63,17,15,165
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,2,3,4,10
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,3,2,2,9
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,2,0,1,3
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,7,10,19
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,2,0,0,5
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,20,17,12,14,63
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,4,11,13,30
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,0,0,1
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,0,2,1,8
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,1,2,5
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,0,1
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,1,4,3,9
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,3,2,3,11
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,2,2,4,2,10
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,2,3,1,12
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,0,1,1,6
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,1,1,3
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,21,17,12,11,61
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,20,17,1,2,40
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,0,1
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,0,0,1
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,1,8,13,26
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,6,4,2,4,16
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,7,0,0,11
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,11,9,16,20,56
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,1,5,1,10
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,9,16,0,1,26
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,44,44,21,24,133
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,4,5
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,4,5,1,15
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,17,11,15,12,55
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,1,2,4
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,0,1,2,6
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,3,0,2,9
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,57,47,52,48,204
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,4,0,0,1,5
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,14,11,22,24,71
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,14,11,29,36,90
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,5,1,2,1,9
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,51,45,15,8,119
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,1,0,0,1
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,22,15,15,13,65
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,3,2,1,1,7
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,11,19,21,18,69
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,4,0,1,6
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,0,0,1,2,3
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-03-01,1,0,4,0,5
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,2,0,1,4
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,8,5,1,3,17
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,7,7,3,5,22
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,5,3,4,8,20
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,1,1,0,3
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,1,0,0,1
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,10,5,0,0,15
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,2,0,0,3,5
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,2,2,2,6
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,2,0,2,1,5
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,6,10,1,6,23
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,0,2,6,8
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,2,1,3,3,9
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,9,16,21,10,56
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,2,2,13,8,25
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,25,18,37,36,116
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,6,4,5,10,25
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,2,4,0,2,8
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,3,3,4,4,14
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,4,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,4,10,13,15,42
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,3,1,4,8
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,6,6,8,8,28
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,6,4,3,4,17
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,0,1,1,2
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,2,3,2,8
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,8,2,32,20,62
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,5,4,4,6,19
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,0,0,1,1
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,0,1,0,2
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,3,3,3,2,11
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,13,4,27,18,62
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,5,7,30,29,71
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,12,7,3,1,23
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,1,2,5,9
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,4,6,0,1,11
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,1,1,1,3
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,8,5,4,5,22
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,1,0,1,3
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,1,1,2,2,6
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,10,14,34,24,82
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,7,8,2,4,21
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,0,2,1,0,3
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,9,8,4,8,29
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,20,18,27,34,99
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,6,3,4,1,14
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,2,2,4,3,11
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-04-01,4,4,19,18,45
