,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
COLQUIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,3,2,0,0,5
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,24,15,68,79,186
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,4,2,6
IXIAMAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,2,1,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,6,9,19,16,50
LORETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,1,7,9
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
MOCOMOCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,4,4,8
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,2,0,0,2
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,0,1,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,3,0,1,5,9
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,7,5,12
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,2,0,2
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,3,1,5,1,10
PUERTO RICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,1,1,3
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,6,6,0,0,12
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,1,1,4
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,2,3,0,0,5
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,0,2,2
SAN BENITO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,2,1,3
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,2,1,3
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,3,0,4,2,9
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,7,15,46,45,113
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,2,1,0,4
SORACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,2,0,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,2,3,3,9
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,2,0,0,2,4
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,2,9,3,14
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,2,1,4,7
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,2,1,0,0,3
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,0,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,0,0,1,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,2,0,1,0,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,1,1,0,0,2
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-05-01,0,1,0,0,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,3,0,0,0,3
CAPINOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,6,3,2,4,15
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,0,1,0,3
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,1,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,6,11,23,19,59
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
HUMANATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,1,1,0,4
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,14,16,4,1,35
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
MIZQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
MOJINETE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,3,0,0,0,3
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,1,3,0,6
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,1,2
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,0,3,5,10
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
PATACAMAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,4,5,5,4,18
PUCARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,1,2
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,2,2,4
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,3,0,0,0,3
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,1,0,2
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,1,0,0,3
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,2,3,4,10
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,2,3,4,11
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,3,2,6
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,15,10,1,2,28
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,0,3,3
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,2,0,1,0,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
UMALA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,1,0,1,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,0,1,1,0,2
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-06-01,1,0,1,1,3
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,3,0,0,3
BOLPEBRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,1,2
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,1,2
CHUA COCANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,5,5,0,3,13
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,1,0,2
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,2,1,0,1,4
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,13,7,8,9,37
ESMERALDA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,0,2,2
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
JESUS DE MACHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,1,0,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,5,7,2,2,16
LAJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,1,5,2,9
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,2,2,1,1,6
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,1,0,2
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
POJO (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,2,0,3
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,2,3
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,4,0,5
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,1,2
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,7,0,8
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,2,1,1,1,5
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,3,1,1,2,7
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,3,3,7
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,19,11,12,9,51
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,1,1,2
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,1,2
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,2,1,2,5
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,2,5,3,11
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,1,2,4
VILLAZON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,3,0,1,0,4
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
YOTALA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,2,0,3
ARBIETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
BETANZOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,2,1,3
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,1,1,2
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,5,3,12,8,28
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,1,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,5,2,3,4,14
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,2,0,0,0,2
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,1,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
HUARACAJE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,1,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,1,2
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,2,0,0,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,6,3,0,1,10
LORETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,1,0,0,2
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,1,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,2,2,1,6
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,1,0,0,2
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,2,4,0,1,7
PUCARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,1,0,2
PUERTO RICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,1,0,0,2
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,1,0,2
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,1,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,2,1,4,5,12
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,1,0,1,3
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,2,2,0,2,6
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,1,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,2,2,4
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,4,4,10,14,32
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,5,8,13
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,3,1,0,0,4
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,1,1,3
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,4,2,7
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,12,15,5,1,33
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,1,2
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,0,2,2,5
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,1,2
TOLEDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,3,8,7,8,26
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,1,1,2
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,1,0,0,2
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
VITICHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,0,2,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-08-01,1,2,0,1,4
ACACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
AIQUILE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,1,0,2
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,2,0,0,0,2
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,5,3,4,0,12
CAMARGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,1,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,1,1,2,5
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,2,2
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,1,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,1,0,1
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,4,6,3,2,15
COMARAPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
CUEVO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,11,25,36,40,112
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
EXALTACION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,1,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,1,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,1,0,0,1,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,17,7,8,5,37
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2022-09-01,2,2,4,4,12
