municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,10,10
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,6,6
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,6,6
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,18,18
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,11,11
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,15,15
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,11,11
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,6,6
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,15,15
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,15,15
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN JAVIER(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,36,36
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,6,6
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN PEDRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,0,0
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,7,7
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,13,13
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,20,20
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
TACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,13,13
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,28,28
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,11,11
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,17,17
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,8,8
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,12,12
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,7,7
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,6,6
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,7,7
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
VALLEGRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,5,5
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,3,3
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,9,9
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,4,4
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-03-01,2,2
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,20,20
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
ALCALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,8,8
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
ANTEQUERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,8,8
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,25,25
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,11,11
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,10,10
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,13,13
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,11,11
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,10,10
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,11,11
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,8,8
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,9,9
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,11,11
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,9,9
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,13,13
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,13,13
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,27,27
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,21,21
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,6,6
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,22,22
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,20,20
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,10,10
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,13,13
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,6,6
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,9,9
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,6,6
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,18,18
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,8,8
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,12,12
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,8,8
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,12,12
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,9,9
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,9,9
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,16,16
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,9,9
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,5,5
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,18,18
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,13,13
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,6,6
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,18,18
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,8,8
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
PUERTO QUIJARRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,11,11
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,15,15
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,6,6
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,7,7
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2011-04-01,2,2
