municipality,group,variable,month,Mujeres con muestra de PAP,TOTAL
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,8,8
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,441,441
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,24,24
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,15,15
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,13,13
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,34,34
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,37,37
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,8,8
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,167,167
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,30,30
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,25,25
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,43,43
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,31,31
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,34,34
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,22,22
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,14,14
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,10,10
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,22,22
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3264,3264
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,35,35
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,51,51
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,18,18
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,14,14
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,6,6
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,25,25
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1194,1194
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,17,17
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,43,43
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,44,44
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,27,27
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,765,765
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,31,31
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,16,16
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,19,19
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,36,36
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,13,13
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,11,11
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,33,33
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,3,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,214,214
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,46,46
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,9,9
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,2,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,8,8
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,48,48
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,62,62
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,19,19
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,42,42
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,30,30
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,82,82
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,20,20
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,23,23
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,119,119
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,132,132
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,1,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,55,55
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,5,5
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,4,4
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,7,7
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-02-01,8,8
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,66,66
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,12,12
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,4,4
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,46,46
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,63,63
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,37,37
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,6,6
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,49,49
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,29,29
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,58,58
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,55,55
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,9,9
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,4,4
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,18,18
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,36,36
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,5,5
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,48,48
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,33,33
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,6,6
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,32,32
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,35,35
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,21,21
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,7,7
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,26,26
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,43,43
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,52,52
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,54,54
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,22,22
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,105,105
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,10,10
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,45,45
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,5,5
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,37,37
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,11,11
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,12,12
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,81,81
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,167,167
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,8,8
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3736,3736
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,142,142
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,7,7
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,27,27
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,28,28
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,2,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,77,77
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,12,12
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,2,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,20,20
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,14,14
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,17,17
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,89,89
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,34,34
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,2,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,35,35
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,6,6
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,16,16
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3003,3003
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,14,14
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,16,16
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,22,22
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,246,246
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,150,150
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,22,22
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,14,14
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,52,52
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,6,6
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,35,35
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,19,19
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,38,38
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,14,14
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,36,36
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,5,5
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,16,16
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,19,19
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,7,7
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,36,36
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,11,11
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,196,196
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,4858,4858
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,57,57
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,15,15
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,9,9
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,2,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,5,5
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,60,60
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,61,61
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,43,43
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,37,37
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,46,46
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,4,4
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,27,27
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,114,114
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,197,197
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,18,18
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,9,9
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,19,19
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,9,9
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,708,708
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,65,65
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,36,36
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,9,9
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,6,6
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,78,78
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,2,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,19,19
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,9,9
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,30,30
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,28,28
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,3,3
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,5,5
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,8,8
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,42,42
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,10,10
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2010-03-01,399,399
