municipality,group,variable,month,AQV femenino,TOTAL
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,112,112
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,3,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,46,46
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,7,7
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,16,16
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,3,3
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,7,7
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,14,14
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,8,8
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,32,32
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,12,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,15,15
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,4,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,1,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,4,4
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-05-01,5,5
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,5,5
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,7,7
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,9,9
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,73,73
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,3,3
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,5,5
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,31,31
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,39,39
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,5,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,6,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,7,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,9,9
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,5,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,3,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,7,7
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,6,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,76,76
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,53,53
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,9,9
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,15,15
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,6,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,17,17
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,3,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,9,9
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,11,11
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,4,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,22,22
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,1,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-06-01,2,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,6,6
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,5,5
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,7,7
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,5,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,76,76
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,3,3
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,35,35
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,11,11
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,3,3
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,3,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,11,11
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,23,23
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,6,6
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,6,6
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,11,11
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,7,7
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,6,6
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,106,106
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,39,39
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,7,7
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,3,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,17,17
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,10,10
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,3,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,9,9
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,4,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,2,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,7,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-07-01,6,6
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,5,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,84,84
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,5,5
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,22,22
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,8,8
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,11,11
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,46,46
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,14,14
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,7,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,13,13
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,8,8
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,6,6
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,8,8
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,11,11
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,6,6
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,8,8
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,100,100
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,4,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,44,44
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,22,22
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,10,10
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,12,12
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,7,7
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,20,20
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,9,9
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,5,5
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,2,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,17,17
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,1,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,5,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-08-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,74,74
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,4,4
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,4,4
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,6,6
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,5,5
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,5,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,20,20
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,7,7
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,14,14
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,20,20
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,10,10
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,6,6
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,12,12
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,9,9
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,9,9
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,4,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,6,6
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,16,16
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,1,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,7,7
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,8,8
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,5,5
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,85,85
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,2,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2010-09-01,5,5
