municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,35,35
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,51,51
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,27,27
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,125,125
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
CHOQUE COTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,46,46
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,11,11
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,20,20
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,57,57
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,256,256
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4565,4565
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,187,187
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,53,53
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,63,63
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,39,39
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,15,15
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
COMANCHE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,21,21
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,23,23
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,71,71
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,13,13
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,73,73
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,65,65
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,285,285
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,40,40
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,14,14
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,23,23
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,17,17
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6544,6544
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,19,19
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,37,37
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,260,260
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,16,16
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,25,25
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,181,181
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
EUREKA (SANTOS MERCADO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,23,23
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,12,12
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,328,328
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,18,18
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,44,44
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8,8
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,123,123
HUARACAJE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8,8
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,17,17
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
HUMANATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
ICHOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,16,16
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,20,20
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,27,27
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,15,15
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,70,70
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,325,325
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8933,8933
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,46,46
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,29,29
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,23,23
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,31,31
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8,8
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,20,20
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,35,35
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,42,42
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,34,34
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,56,56
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,20,20
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,71,71
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1637,1637
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,37,37
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1628,1628
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,91,91
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,29,29
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,54,54
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,61,61
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,32,32
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,27,27
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,12,12
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,17,17
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8,8
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,22,22
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,27,27
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,25,25
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,203,203
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,23,23
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,80,80
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,21,21
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8,8
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,11,11
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,17,17
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,18,18
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,297,297
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,15,15
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,262,262
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,747,747
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,13,13
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,11,11
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,681,681
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,39,39
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,24,24
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,695,695
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,8,8
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,24,24
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,25,25
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,14,14
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,30,30
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,25,25
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,50,50
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,18,18
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,111,111
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,32,32
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,49,49
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,19,19
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,49,49
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,44,44
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,54,54
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,66,66
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,148,148
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,52,52
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,37,37
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,66,66
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,19,19
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,13,13
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,11,11
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,18,18
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9382,9382
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,79,79
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,10,10
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,12,12
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,21,21
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,93,93
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,173,173
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,30,30
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,19,19
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1857,1857
TACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,35,35
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,46,46
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,18,18
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,656,656
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,32,32
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
TIAHUANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,29,29
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,11,11
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,216,216
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,41,41
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,29,29
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,7,7
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,63,63
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,31,31
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,611,611
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,301,301
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,1,1
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,5,5
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,96,96
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,44,44
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,38,38
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,20,20
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,19,19
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,705,705
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,20,20
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,224,224
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,25,25
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,29,29
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,223,223
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,41,41
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,248,248
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,211,211
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,9,9
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,409,409
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,4,4
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,420,420
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,46,46
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,12,12
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,340,340
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,2,2
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,50,50
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,6,6
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-03-01,29,29
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,99,99
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,23,23
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,28,28
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,2,2
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,10,10
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,2,2
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,3,3
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,3,3
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,11,11
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,18,18
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,29,29
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,140,140
AUCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,2,2
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,18,18
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,12,12
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,22,22
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,1,1
BELEN DE ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,2,2
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,3,3
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2020-04-01,8,8
