municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-03-01,478,478
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-03-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-03-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,82,82
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,12,12
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,9,9
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,23,23
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,15,15
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,137,137
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,12,12
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,11,11
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,27,27
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,111,111
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,26,26
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,5,5
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,19,19
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,16,16
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,8,8
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,14,14
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,17,17
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,24,24
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,25,25
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,912,912
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,29,29
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,19,19
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,67,67
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,27,27
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,16,16
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,19,19
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,864,864
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,97,97
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,5,5
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,44,44
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,10,10
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,5,5
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,11,11
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,7,7
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,43,43
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1868,1868
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,116,116
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,5,5
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,24,24
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,95,95
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,270,270
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,7,7
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,698,698
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,33,33
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,15,15
PORVENIR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,163,163
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,213,213
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,200,200
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,100,100
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,247,247
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,21,21
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,129,129
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,7,7
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,17,17
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,36,36
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,64,64
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,43,43
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,8,8
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,26,26
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,21,21
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2471,2471
SAPAHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,10,10
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,440,440
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,38,38
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,5,5
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,46,46
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,82,82
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,8,8
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,11,11
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,544,544
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,155,155
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,33,33
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,17,17
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,52,52
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,54,54
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,219,219
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,9,9
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,147,147
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,61,61
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,72,72
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,91,91
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,6,6
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,278,278
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-04-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,119,119
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,8,8
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,8,8
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,5,5
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,10,10
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,23,23
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,7,7
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,11,11
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,7,7
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,185,185
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,5,5
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,7,7
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,11,11
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,17,17
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,39,39
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,98,98
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,11,11
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,34,34
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,11,11
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,9,9
CHIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,21,21
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,75,75
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,14,14
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1044,1044
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,35,35
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,37,37
COMBAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,85,85
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,15,15
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,5,5
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,11,11
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,3,3
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,882,882
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,72,72
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,32,32
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
EUCALIPTUS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,61,61
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,5,5
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,8,8
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,45,45
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2439,2439
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,84,84
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,8,8
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,23,23
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,4,4
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,87,87
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,626,626
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,3,3
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,5,5
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,612,612
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,32,32
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,3,3
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,17,17
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,3,3
PORCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,11,11
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,497,497
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,4,4
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-05-01,1,1
