,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,0,3,2,5
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,3,6,0,0,9
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,1,0,1,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,1,0,0,1
TACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,0,1,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,0,12,14,26
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,3,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,1,0,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,1,0,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,1,1,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-06-01,0,0,1,1,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,1,0,0,0,1
COMBAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,1,0,0,0,1
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,4,5
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,1,0,1,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,5,2,7
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,2,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,2,7,1,1,11
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,0,3,1,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,0,2,1,0,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-07-01,2,2,0,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,2,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,1,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,0,2,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,1,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,1,1,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,2,0,1,3
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,1,1,1,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,1,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,3,0,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,2,1,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,1,3,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,14,10,10,12,46
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,1,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,1,2,4,7
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-08-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,3,0,0,0,3
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,2,1,3
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,3,1,2,0,6
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,0,2,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,3,2,4,10
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,2,0,0,0,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,2,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,2,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,2,2,2,3,9
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,0,0,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,1,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,7,5,12
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,1,1,3
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,2,2,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,3,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,0,2,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,2,0,1,1,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,9,9,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,11,10,21,26,68
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,1,2,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,5,7,13
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,1,1,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,1,2,3,2,8
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,0,2,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-09-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,2,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,1,3,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,3,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,2,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,3,4,9,3,19
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,2,1,3
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,2,1,1,0,4
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,1,1,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,6,2,6,10,24
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,5,4,9
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,2,1,0,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,5,1,2,0,8
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,1,1,0,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,2,7,2,12
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,6,1,19,14,40
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,2,0,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,2,4,3,9
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,7,2,9
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,1,3,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,2,2,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,1,1,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,13,9,22,25,69
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,2,0,2,0,4
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,2,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,1,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,2,1,0,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,1,0,0,2,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-10-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,1,3,6,11
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,5,7,12
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,1,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,4,6,3,3,16
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,0,1,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,0,2,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,3,0,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,1,0,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,8,6,11,8,33
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,1,2,0,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,1,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,1,2,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,10,3,4,1,18
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,3,1,4,9
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,3,5,10,4,22
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,9,6,15
POCONA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,3,2,2,1,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,2,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,1,2,0,4
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,5,3,3,12
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,2,0,0,3
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2020-11-01,25,18,58,73,174
