,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,4,1,6
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,2,1,0,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,3,0,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,12,14,2,1,29
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,10,7,9,9,35
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,79,71,4,3,157
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,3,0,0,3
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,5,11,11,30
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,5,0,0,5
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,1,0,0,3
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,3,1,4
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,3,1,1,5
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,3,1,0,6
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,3,0,0,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,8,5,6,1,20
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,9,9,3,5,26
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,0,4,7,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,0,3,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,0,1,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,29,26,17,16,88
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,3,1,1,6
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,1,20,20,44
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,2,1,1,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,4,0,0,7
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,1,0,0,4
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,5,3,3,12
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,1,5,7
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,2,4,3,11
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,4,1,2,8
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,0,1,1,4
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,1,1,0,5
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,4,5,1,0,10
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,18,16,18,11,63
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,3,0,2,7
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,1,2
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,4,0,3,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,0,1,2,5
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,6,5,6,6,23
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,8,7,6,9,30
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,3,1,1,7
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,10,11,34,35,90
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,2,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,10,7,23,14,54
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,1,2,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,5,2,2,3,12
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,11,19,8,10,48
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,2,0,2
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,2,1,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,2,2,0,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,6,5,1,3,15
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,1,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,7,7,6,4,24
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,9,3,5,18
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,5,0,0,7
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,0,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,8,5,11,10,34
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,1,3,5
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,5,5,0,3,13
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,5,2,2,12
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,4,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,0,0,0,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,1,3,6
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,1,0,2
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,2,1,3
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,3,0,0,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,2,2,6
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,3,1,1,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,166,173,19,15,373
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,1,1,0,4
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,4,2,4,5,15
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,4,5,3,15
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,3,19,20,44
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,9,6,8,17,40
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,4,0,4,8
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,2,2,1,6
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,4,3,5,1,13
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,25,30,10,14,79
TACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,0,2,4
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,1,4,8,16
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,1,2,5
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,1,0,3
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,2,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,18,17,5,3,43
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,2,0,4
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,1,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,2,1,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,0,1,1,4
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,6,7,13,7,33
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,1,3,5,12
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,1,0,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,1,1,0,4
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,5,2,0,1,8
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,12,18,0,2,32
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,2,2,5
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,5,1,0,0,6
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,9,11,0,0,20
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,8,3,12
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,6,3,2,1,12
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,1,6,14,21
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,2,0,1,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,2,0,0,4
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,2,3,2,8
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,17,9,6,10,42
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,2,2,4,10
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,7,9,9,7,32
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,25,15,0,2,42
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,3,7,2,1,13
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,1,1,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,2,2,7,4,15
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-03-01,1,0,1,0,2
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,4,1,2,9
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,1,1,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,2,6,4,12
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,1,1,1,4
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,2,1,3
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,3,1,0,0,4
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,1,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,6,4,0,0,10
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,7,3,2,5,17
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,2,2,0,6
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,6,3,0,2,11
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,1,2
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,1,14,11,27
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,12,6,0,0,18
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,0,0,1,3
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,1,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,6,0,2,10
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,3,2,1,4,10
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,2,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,3,0,0,0,3
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,4,1,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,1,1,2
CATACORA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,1,1,0,4
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,3,0,4
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,3,4,1,9
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,3,6,1,1,11
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,7,5,0,0,12
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,1,1,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,1,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,1,1,2,5
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,21,13,0,0,34
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,4,5,2,13
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,1,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,2,1,0,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,3,1,0,1,5
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,4,0,4
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,1,0,4,7
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,2,1,1,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,12,7,0,0,19
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,2,0,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,4,4,0,1,9
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,5,12,14,22,53
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,2,0,2,6
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,1,2
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,34,15,28,25,102
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,6,2,0,0,8
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,2,0,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,4,4,6,16
ESCARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,2,1,1,4
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,4,3,3,0,10
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,3,3,2,10
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,4,4,0,0,8
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,3,1,2,1,7
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,0,4,1,5
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,0,1,1,1,3
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,1,3,1,7
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,2,5,1,1,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,8,7,15,8,38
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2020-04-01,27,20,2,4,53
