municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,8,8
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,9,9
CATACORA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CHACARILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,9,9
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,37,37
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,62,62
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,13,13
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
CUEVO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
CULPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,85,85
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
EL TORNO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
GIA-TIM,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,26,26
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
HUACHACALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,10,10
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,8,8
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,114,114
LA RIVERA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,8,8
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
MINEROS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,26,26
MORO MORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
OCURI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,85,85
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,8,8
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,9,9
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,6,6
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,13,13
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,15,15
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
POOPO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,92,92
PRESTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
PUNATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
QUIABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,15,15
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
RAVELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
REYES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,19,19
ROBORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
SACABA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,15,15
SACABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SACACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,11,11
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,31,31
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,13,13
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,11,11
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,10,10
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
SAN PEDRO DE QUEMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,14,14
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,226,226
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,12,12
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
SICAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,10,10
SORATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
SUCRE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,44,44
TACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,17,17
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TARACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TARATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
TARIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,13,13
TARVITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,9,9
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,21,21
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
TOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,9,9
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
UMALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,20,20
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,11,11
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,24,24
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
WARNES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,9,9
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,10,10
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,7,7
ALALAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,9,9
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,9,9
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,6,6
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
BAURES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,13,13
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,12,12
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,7,7
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,6,6
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,31,31
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,52,52
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,8,8
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
COLLANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,8,8
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
