municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,151,151
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,9,9
CUEVO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
CULPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,87,87
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
CURVA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
EL ALTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2108,2108
EL CHORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,16,16
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,67,67
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,41,41
EL TORNO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,6,6
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,48,48
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1,1
ESCARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
ESCOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
EXALTACION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,18,18
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
FILADELFIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,31,31
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,18,18
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,6,6
GIA-TIM,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,59,59
GUANAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,64,64
GUAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,27,27
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,226,226
HUACARETA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,29,29
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
HUACHACALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,3,3
HUANUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,70,70
HUARINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,22,22
HUATAJATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,6,6
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
HUMANATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,7,7
ICHOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,22,22
ICLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,25,25
INCAHUASI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,16,16
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
INQUISIVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,50,50
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,5,5
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,50,50
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,33,33
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,107,107
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,259,259
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,39,39
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,29,29
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,99,99
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,9,9
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,257,257
LLICA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
LURIBAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,48,48
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,18,18
MACHARETI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,10,10
MAGDALENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,88,88
MALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,17,17
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,122,122
MINEROS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
MIZQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,131,131
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,46,46
MOJINETE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1,1
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,24,24
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,120,120
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,9,9
MOROCHATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,47,47
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,3,3
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,16,16
OCURI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,77,77
OMEREQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1589,1589
PADILLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,61,61
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,67,67
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,109,109
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,98,98
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,41,41
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
PASORAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,12,12
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,82,82
PAZÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,17,17
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,121,121
POCONA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,30,30
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,40,40
POOPO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,37,37
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,96,96
POROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,73,73
PORONGO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,76,76
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,17,17
PORVENIR,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,50,50
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1487,1487
PRESTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,32,32
PUCARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,5,5
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,171,171
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,40,40
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,40,40
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,20,20
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,58,58
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,4,4
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,6,6
PUNA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,92,92
PUNATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,150,150
QUIABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,785,785
QUIME,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,5,5
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,39,39
RAVELO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,52,52
REYES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,61,61
RIBERALTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,42,42
ROBORE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,92,92
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,67,67
SABAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
SACABA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,935,935
SACABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,10,10
SACACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,100,100
SAIPINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,33,33
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,49,49
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,60,60
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,8,8
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,50,50
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,12,12
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,46,46
SAN BENITO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,60,60
SAN BORJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,54,54
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,121,121
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,24,24
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,99,99
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,101,101
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,4,4
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,21,21
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,189,189
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,98,98
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,7,7
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,92,92
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,171,171
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,111,111
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,6,6
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,31,31
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
SANTA ANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,3227,3227
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,18,18
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,96,96
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,9,9
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,25,25
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,23,23
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,14,14
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,38,38
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,16,16
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,33,33
SHINAOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,17,17
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,71,71
SICAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,17,17
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,365,365
SOPACHUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,7,7
SORACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,56,56
SORATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,55,55
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,513,513
TACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,6,6
TACACOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,17,17
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,42,42
TACOPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,27,27
TAHUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,3,3
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,137,137
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,50,50
TARACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,25,25
TARATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,55,55
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,713,713
TARVITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,44,44
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,43,43
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,76,76
TIPUANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,23,23
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,102,102
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,81,81
TITO YUPANQUI (PARQUIPUJIO),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
TOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,19,19
TODOS SANTOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1,1
TOLATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,25,25
TOLEDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
TOMAVE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,31,31
TOMINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,28,28
TORO TORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,63,63
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,93,93
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,20,20
TRINIDAD,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,212,212
TUPIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,216,216
TURCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,9,9
UMALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,23,23
UNCIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,128,128
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,62,62
URUBICHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,1,1
UYUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,162,162
VACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,36,36
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,28,28
VIACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,239,239
VILA VILA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,28,28
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,71,71
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,253,253
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,55,55
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,13,13
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,44,44
VILLAZON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,234,234
VINTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,111,111
VITICHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,39,39
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,15,15
WARNES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,157,157
YACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,34,34
YACUIBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,388,388
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,34,34
YAPACANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,36,36
YOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,33,33
YOTALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,3,3
YUNCHARA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,5,5
YUNGUYO DE LITORAL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,3,3
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-02-01,37,37
ACACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-03-01,17,17
ACHACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-03-01,98,98
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-03-01,165,165
AIQUILE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-03-01,109,109
ALALAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-03-01,9,9
ALCALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano que reciben alimento complementario,2024-03-01,12,12
