municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
SORATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,40,40
TACACOMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,5,5
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,12,12
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
TOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
TOLATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TOLEDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TORO TORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
TUPIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
UMALA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
UNCIA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
UYUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
VACAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,3,3
VIACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,14,14
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,6,6
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
VILLAZON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,4,4
VINTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,7,7
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
WARNES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,52,52
YACUIBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
YANACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,1,1
YOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-03-01,2,2
ACHACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
AIQUILE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ALALAY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
APOLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ARBIETO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ARQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
ATOCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,7,7
AYATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
AYO AYO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
AZURDUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
BATALLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
BAURES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
BOLIVAR,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
BOYUIBE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CAIROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CAMIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CAPINOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CARANAVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CARIPUYO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
CHARAÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
CHAYANTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
CKOCHAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
CLIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,7,7
COBIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
COCAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,11,11
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,31,31
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
COLOMI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,6,6
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
COLQUIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
CONCEPCION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
COROICO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
COTAGAITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
COTOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
CURVA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
EL ALTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,71,71
EL TORNO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
EXALTACION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ICHOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
ICLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
INCAHUASI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
IXIAMAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
LA PAZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,100,100
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
LAJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,8,8
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
MACHARETI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
MAGDALENA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
MAPIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
MINEROS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
MONTERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,16,16
MOROCHATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
OKINAWA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
ORURO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,33,33
PADCAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PAILON,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PALCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,6,6
PELECHUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
POCOATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,7,7
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
POOPO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PORCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
POROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
POTOSI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,46,46
PUCARANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,11,11
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
RIBERALTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,23,23
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
SACABA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,14,14
SACACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SAN BORJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,12,12
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,11,11
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,9,9
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SANTA ANA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,70,70
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SHINAOTA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
SUCRE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,31,31
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,8,8
TARABUCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TARACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TARATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TARIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TIPUANI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,9,9
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
TOCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TOLEDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TOMAVE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TORO TORO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
TRINIDAD,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
TUPIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
TURCO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
UYUNI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,7,7
VIACHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,17,17
VILA VILA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,3,3
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,5,5
VINTO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,4,4
VITICHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
YACO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
YACUIBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,1,1
YANACACHI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-04-01,2,2
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,3,3
ANZALDO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
APOLO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,3,3
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
ARBIETO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
ARQUE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
ATOCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,10,10
AYATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,5,5
AZURDUY,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
BATALLAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
BAURES,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
BERMEJO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
BETANZOS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,4,4
BOLIVAR,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
BOYUIBE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
CAIROMA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
CALAMARCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
CARANAVI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
CARIPUYO,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,4,4
CHAQUI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
CHARAÑA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
CHIMORE,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
CHIPAYA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
CKOCHAS,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
CLIZA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,3,3
COBIJA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
COCAPATA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,8,8
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,23,23
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
COLOMI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,5,5
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,4,4
COLQUIRI,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,2,2
CONCEPCION,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
COTAGAITA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,1,1
COTOCA,micronutrientes y lactancia materna,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2024-05-01,3,3
