municipality,group,variable,month,Mujeres con muestra de PAP,TOTAL
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5,5
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,13,13
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,85,85
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,23,23
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,33,33
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,10,10
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,9,9
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2784,2784
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,4,4
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,46,46
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5,5
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,269,269
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5,5
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,53,53
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,56,56
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,85,85
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,72,72
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,15,15
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,42,42
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,22,22
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,9,9
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,20,20
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5,5
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,114,114
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,27,27
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,4,4
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,12,12
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,43,43
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,21,21
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,224,224
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5276,5276
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,32,32
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,19,19
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,36,36
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,41,41
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,16,16
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,33,33
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,17,17
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,17,17
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,36,36
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,19,19
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,25,25
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,101,101
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,217,217
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,7,7
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,7,7
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,28,28
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,13,13
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,511,511
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,24,24
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,11,11
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,12,12
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,31,31
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,52,52
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,8,8
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,31,31
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5,5
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,4,4
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,50,50
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,13,13
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,52,52
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,32,32
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,22,22
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,8,8
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,390,390
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,7,7
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,19,19
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,4,4
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,21,21
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,56,56
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,80,80
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,79,79
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,4,4
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,8,8
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,155,155
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,39,39
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,8,8
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,236,236
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,10,10
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,8,8
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,16,16
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,31,31
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,9,9
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,20,20
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,26,26
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,17,17
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,19,19
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,56,56
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,26,26
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,289,289
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,18,18
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,26,26
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,73,73
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,81,81
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,11,11
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,11,11
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,119,119
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,12,12
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,43,43
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,34,34
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,16,16
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,20,20
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,19,19
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3501,3501
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,68,68
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,21,21
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,20,20
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,11,11
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,9,9
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,38,38
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,34,34
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2304,2304
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,5,5
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,48,48
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,79,79
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,6,6
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,22,22
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,714,714
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,300,300
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,13,13
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,11,11
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,17,17
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,69,69
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,53,53
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,16,16
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,17,17
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,9,9
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,13,13
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,94,94
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,12,12
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,24,24
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1,1
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,4,4
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,1507,1507
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,53,53
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,2,2
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,7,7
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,12,12
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,57,57
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,60,60
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,68,68
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,63,63
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,18,18
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,413,413
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,147,147
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,38,38
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,14,14
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,50,50
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,3,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,122,122
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,220,220
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,60,60
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,203,203
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,8,8
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,12,12
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-03-01,61,61
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,3,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,39,39
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,34,34
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,29,29
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,5,5
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,15,15
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,4,4
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,22,22
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,4,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,7,7
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,30,30
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,48,48
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,34,34
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,16,16
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,14,14
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,77,77
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,8,8
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,14,14
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,3,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,21,21
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,4,4
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,1,1
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,3,3
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,22,22
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,14,14
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,13,13
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,42,42
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,32,32
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,15,15
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,23,23
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2011-04-01,19,19
