municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,33,33
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,10,10
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,8,8
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,9,9
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,45,45
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,18,18
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,26,26
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,11,11
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,129,129
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,12,12
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,5,5
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,8,8
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,24,24
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,19,19
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,121,121
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,11,11
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,21,21
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,2,2
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,163,163
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,26,26
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,17,17
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,15,15
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,15,15
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,79,79
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,9,9
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,21,21
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,25,25
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,12,12
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,21,21
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,9,9
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,10,10
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,71,71
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,5,5
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,14,14
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,66,66
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,10,10
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,5,5
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,6,6
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,239,239
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,31,31
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,15,15
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,6,6
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,12,12
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,13,13
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,30,30
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,23,23
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,34,34
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,70,70
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,9,9
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,16,16
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,41,41
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,332,332
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,14,14
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,13,13
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,8,8
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,24,24
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,27,27
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,11,11
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,166,166
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,22,22
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,10,10
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,16,16
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,20,20
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,38,38
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,34,34
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,6,6
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,6,6
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,21,21
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,16,16
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,19,19
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,52,52
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,70,70
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,10,10
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,24,24
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,12,12
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,52,52
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,12,12
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,36,36
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,92,92
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,15,15
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,49,49
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,10,10
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,14,14
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,23,23
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,14,14
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,44,44
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,43,43
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,11,11
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,5,5
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,147,147
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,15,15
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,104,104
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,8,8
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,11,11
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,73,73
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,12,12
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,6,6
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-06-01,3,3
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,30,30
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,16,16
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,16,16
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,7,7
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,22,22
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,8,8
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,25,25
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,136,136
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,6,6
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,22,22
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,9,9
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,11,11
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,4,4
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,8,8
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,42,42
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,8,8
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,14,14
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,29,29
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,15,15
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,7,7
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,6,6
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,41,41
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,10,10
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,4,4
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,17,17
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,36,36
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,28,28
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,47,47
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,14,14
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,45,45
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,13,13
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,28,28
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,18,18
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,9,9
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,28,28
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,18,18
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,73,73
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,15,15
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,222,222
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,19,19
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,20,20
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,21,21
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,51,51
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,10,10
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,17,17
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,24,24
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,24,24
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,8,8
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,27,27
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,22,22
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,27,27
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,86,86
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,46,46
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,7,7
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,33,33
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,688,688
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,20,20
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,7,7
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,101,101
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,20,20
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,37,37
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,6,6
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,38,38
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,10,10
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,25,25
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,93,93
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,29,29
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,4,4
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-07-01,2,2
