,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,5,8
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,8,5,13
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,9,5,14
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,11,14,25
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,13,15,28
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,4,0,4
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,3,4
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,456,294,750
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,5,11,16
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,9,10,19
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,0,1,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,2,5
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,10,8,18
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,6,5,11
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,1,3
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,4,5,9
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,45,46,91
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,1,4
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,2,5
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,0,1,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,4,3,7
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,9,5,14
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,0,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,41,26,67
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,4,6
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,4,7
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,2,4
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,7,4,11
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,11,7,18
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,12,14,26
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,9,12
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,2,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,4,7
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,5,1,6
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,7,4,11
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,0,2
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,0,2,2
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,77,44,121
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,10,10,20
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,0,2
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,8,2,10
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,0,3
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,0,2,2
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,0,3
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,4,2,6
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,4,4,8
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,7,9
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,9,5,14
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,40,22,62
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,0,1,1
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,7,4,11
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,7,5,12
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,5,3,8
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,26,37,63
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,39,41,80
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,3,4,7
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,46,44,90
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,2,0,2
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,0,1
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,1,1,2
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-03-01,5,1,6
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,3,7
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,6,10
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,4,8
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,3,4
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,3,8
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,3,5
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,3,3
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,5,8
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,4,7
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,7,11,18
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,7,0,7
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,18,4,22
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,3,7
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,3,6
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,13,13,26
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,8,6,14
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,2,3
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,4,8
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,8,12
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,4,6
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,2,7
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,3,4
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,11,3,14
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,5,9
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,12,17
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,51,24,75
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,2,8
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,11,12,23
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,6,8
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,4,8
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,7,6,13
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,6,9
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,4,10
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,2,4
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,29,12,41
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,282,137,419
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,14,10,24
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,4,9
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,2,6
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,3,7
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,7,11,18
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,7,5,12
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,30,15,45
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,5,10
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,4,10
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,100,100,200
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,11,13,24
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,8,10
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,17,10,27
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,2,4
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,2,5
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,2,8
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,11,6,17
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,3,5
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,14,7,21
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,3,8
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,4,8
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,2,3
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,10,9,19
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,56,60,116
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,110,73,183
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,5,9
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,4,6
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,24,7,31
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,2,2
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,2,3
MALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,4,10
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,3,8
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,3,8
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,9,6,15
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,58,50,108
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,11,15
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,8,13
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,37,37,74
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,6,9
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,6,10
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,3,5
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,13,14,27
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,4,5
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,5,6
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,2,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,5,7
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,2,5
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,3,4
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,2,2
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,97,16,113
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,3,7
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,2,4
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,10,14
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,3,4
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,1,5
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,39,56,95
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,5,9
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,8,9,17
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,1,7
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,38,22,60
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,3,6
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,17,25,42
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,9,4,13
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,19,17,36
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,2,6
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,8,14
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,1,4
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,7,10
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,2,5
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,1,5
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,25,27,52
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,3,3
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,14,14,28
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,0,6
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,3,8
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,7,12
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,5,11
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,2,3
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,2,3
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,444,289,733
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,4,7
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,6,12
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,14,10,24
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,4,8
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,2,5
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,2,5
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,2,8
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,38,45,83
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,3,5
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,10,14
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,4,9
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,0,2
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,2,1,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,48,25,73
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,2,6
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,4,5
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,4,10
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,5,4,9
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,13,3,16
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,6,11,17
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,7,11
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,1,2
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,0,1
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,4,3,7
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,2,3
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,3,0,3
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2021-04-01,1,4,5
