,group,variable,month,Nº DE QUIMIOPROFILAXIS EN MENORES DE 5 AÑOS CANTIDAD,Nº DE QUIMIOPROFILAXIS EN MENORES DE 5 AÑOS CANTIDAD,TOTALES
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-07-01,2,0,2
VINTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-07-01,0,1,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-07-01,2,0,2
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-07-01,2,2,4
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
COPACABANA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,2,0,2
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,3,0,3
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,3,1,4
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,2,1,3
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
MINEROS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,2,1,3
OKINAWA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
POJO (CBBA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
PRESTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,2,3
PUNATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
ROBORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,2,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,9,13,22
SUCRE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,0,3,3
VILLAZON,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,0,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,4,0,4
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-08-01,1,1,2
ACHOCALLA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,2,1,3
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,2,3
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,5,4,9
CONCEPCION,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,1,2
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,3,3
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
FILADELFIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
GUANAY,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
HUACARETA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,2,0,2
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,3,1,4
MIZQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,4,0,4
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,4,0,4
OCURI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,1,2
PALCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,2,3
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,2,3
RURRENABAQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,1,2
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,2,2
SAN IGNACIO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,2,0,2
SAN LUCAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,2,0,2
SAN PEDRO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,20,16,36
TARATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
TEOPONTE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,0,1,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,1,2
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-09-01,1,4,5
ACHACACHI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
ALTO BENI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,2,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
BETANZOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,1,2
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,3,5
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,5,0,5
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,3,4
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,5,4,9
EL PUENTE(STC),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,2,4
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,3,0,3
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,0,0
LLALLAGUA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
LURIBAY,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,1,3
POROMA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,0,2
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,6,4,10
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,2,4
RAVELO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,1,2
REYES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
ROBORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
SAN CARLOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
SAN LORENZO(PND),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
SANTA ANA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,2,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,12,17,29
SHINAOTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,1,3
SOPACHUY,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,4,4,8
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,0,2
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,3,5
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-10-01,2,0,2
ACHACACHI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,2,0,2
AIQUILE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,7,3,10
COTAGAITA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,3,6,9
EL PUENTE(STC),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,1,2
GUANAY,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,3,2,5
MAIRANA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
MAPIRI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
MIZQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,2,3
ORURO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
PADCAYA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,3,0,3
PUNATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,1,2
ROBORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,2,0,2
SAN CARLOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,9,12,21
SOPACHUY,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
SUCRE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,2,3
TINGUIPAYA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,0,2,2
UMALA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
VIACHA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,2,1,3
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,2,0,2
YAMPARAEZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-11-01,1,0,1
AIQUILE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
ARBIETO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,1,2
CABEZAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,3,4
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,1,1
COLQUECHACA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,1,2
CORIPATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,1,2
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,0,2
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,1,1
EL PUENTE(STC),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,0,2
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,3,3
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,1,1
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,4,4
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,1,3
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,0,2
ORURO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,1,2
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,2,2
SAN BUENA VENTURA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,1,3
SAN IGNACIO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,12,9,21
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,2,4
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,3,1,4
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,2,0,2
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2021-12-01,1,0,1
