,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,1,1,3
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,3,0,3
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,3,4,1,2,10
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,7,4,3,0,14
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,14,7,11,14,46
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,3,0,0,5
RAVELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,0,2,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,4,6,0,0,10
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,1,1,0,3
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,13,13,13,8,47
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,2,3
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,6,1,0,0,7
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,1,0,2
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,5,0,0,0,5
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,1,1,0,3
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,3,5,2,1,11
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,0,1,0,3
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,2,0,0,4
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,6,5,11
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,4,0,0,4
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,5,2,1,0,8
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,1,1,3
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,2,0,0,3
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,1,2
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,145,117,16,16,294
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,14,16,30
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,3,3,0,0,6
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,2,3,0,7
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,0,1
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,0,2,0,4
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,20,23,27,33,103
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,2,3
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,1,1,3
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,0,1,1
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,0,0,0,2
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,6,11,1,0,18
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,1,2
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,1,1,0,4
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,9,4,2,2,17
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,3,0,3
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,0,1
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,0,1,1
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,1,2
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,6,2,31,35,74
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,1,0,2
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,0,1
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,0,0,0,2
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,1,0,0,3
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,2,0,0,3
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,2,2,4
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,1,0,0,2
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,5,6,0,2,13
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,0,1,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,1,3,0,0,4
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,8,2,0,0,10
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,2,3,0,0,5
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,3,0,5,6,14
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,11,6,2,2,21
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,3,7,4,0,14
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-02-01,0,0,1,1,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,4,3,8
ANZALDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,1,3
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,1,3,1,7
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,1,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,7,2,9
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,1,2
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,3,4
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,0,2
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,3,0,4
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,1,0,3
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,9,7,2,3,21
CARAPARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,0,0,2
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,3,1,5
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,1,1,1,5
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,2,0,0,5
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,1,1,3
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,3,2,3,9
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,2,0,2,5
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,37,52,59,51,199
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,5,5,1,0,11
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,3,0,1,4
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,1,0,2
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,0,2,4
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,1,3
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,1,0,2
COMBAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,2,0,0,3
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,2,0,0,4
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,2,2
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,48,50,41,49,188
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,2,3,7
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,0,1,3
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,5,6,9,3,23
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,1,1,4
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,5,3,4,5,17
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,3,5
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,2,0,4
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,7,4,0,0,11
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,11,8,1,0,20
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,48,39,3,0,90
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,2,3
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,2,3,7
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
MALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,3,2,7
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,3,1,1,7
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,13,13,34,37,97
PADILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,2,0,0,5
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,2,4
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,1,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,5,3,10
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,2,2
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,6,6,5,5,22
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,2,0,2
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,2,0,4
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,3,0,3
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,2,0,3
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,7,7,20,16,50
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,1,64,71,139
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,3,1,2,7
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,9,12,5,5,31
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,5,6
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,0,0,2
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,2,0,0,4
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,1,3
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,0,0,2
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,1,1,3
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,1,3,6
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,4,4,1,1,10
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,1,0,2
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,2,0,0,3
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,1,0,3
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,2,0,2
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,2,2,5
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,1,2
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,3,3
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,2,1,0,5
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,84,92,69,86,331
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,2,0,2,4
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,2,8,9,22
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
SICAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,2,2,5
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,9,2,4,2,17
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,2,0,2
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,0,4,0,6
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,17,10,35,35,97
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,2,0,0,3
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,2,0,2
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,10,15,9,7,41
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,1,0,0,2
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,7,8,3,3,21
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,4,6,10
TOLATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,1,2
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,2,0,0,4
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,2,3
TRIGAL,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,6,2,24,16,48
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,1,2,1,7
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,2,2
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,4,2,0,0,6
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,2,0,0,5
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,2,1,3
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,8,5,1,3,17
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,7,2,9
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,2,0,0,3
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,1,0,2,0,3
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,3,9,3,1,16
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,0,1,1
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,2,1,1,6
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,5,5,3,6,19
VITICHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,0,1,0,1
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,10,7,2,0,19
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,2,4,2,1,9
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,0,1,0,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-03-01,13,19,0,0,32
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,2,0,0,3
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,1,2
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,4,9,13
ALALAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
ANZALDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,2,1,3
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,3,1,4
ARQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,1,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,3,4,8
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,2,3
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,3,0,0,4
