,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,2,3,5,1,7,4,11
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,0,1,0,0,0,1,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,1,0,1,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,1,0,1,1,2,1,3
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,1,0,0,1,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,0,0,0,1,0,1,1
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-04-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,3,2,0,0,3,2,5
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,2,2,0,0,2,2,4
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,2,0,0,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,16,17,4,0,20,17,37
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,16,9,9,4,25,13,38
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,2,0,0,1,2,3
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,6,7,0,0,6,7,13
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,0,1,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,4,2,0,3,4,5,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,6,5,5,7,11,12,23
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,2,6,0,0,2,6,8
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,4,6,0,0,4,6,10
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,1,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,2,2,0,0,2,2,4
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,2,1,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,3,6,3,6,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,23,13,1,0,24,13,37
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,1,0,2,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,2,0,0,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,3,0,1,1,4,1,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,1,0,1,0,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,3,0,1,0,4,0,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,0,0,2,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,1,1,1,0,2,1,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,1,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-05-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,2,0,0,1,2,1,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,2,2,0,0,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,1,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,2,0,0,1,2,3
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,1,0,2,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,2,1,0,0,2,1,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,0,1,0,1,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,2,4,1,0,3,4,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,22,14,2,0,24,14,38
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,4,7,3,0,7,7,14
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,2,0,0,0,2,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,2,3,1,3,3,6
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,1,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,9,6,0,2,9,8,17
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,2,6,1,0,3,6,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,1,1,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,3,1,0,2,3,5
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,2,2,0,0,2,2,4
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,4,1,1,2,5,7
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,2,1,2,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,4,4,5,4,9
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,0,1,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,4,4,4,4,8
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,14,25,0,1,14,26,40
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,1,1,1,2,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,2,0,0,0,2,2
TAHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,1,0,1,1,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,6,5,0,2,6,7,13
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,1,0,1,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,1,1,0,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-06-01,0,0,1,0,1,0,1
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,1,1,1,2
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,1,0,1,1,2,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,2,3,0,0,2,3,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,2,1,2,1,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,1,2,0,3,1,4
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,22,36,1,2,23,38,61
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,1,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,1,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,3,5,3,4,6,9,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,1,1,0,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,1,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,7,6,2,1,9,7,16
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,2,0,0,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,2,2,0,1,2,3,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,5,4,2,1,7,5,12
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,2,0,0,0,2,0,2
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,1,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,1,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,5,2,0,1,5,3,8
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,2,0,0,1,2,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,4,7,4,7,11
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,29,13,11,15,40,28,68
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,1,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,2,5,1,5,3,8
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,4,4,4,2,8,6,14
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,2,0,0,1,2,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,1,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,2,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,2,4,0,0,2,4,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-07-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,2,5,0,0,2,5,7
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,4,7,0,0,4,7,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,6,3,0,0,6,3,9
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,1,1,0,0,1,1,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,2,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,0,1,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,2,1,0,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,2,1,0,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,0,1,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,11,6,5,5,16,11,27
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,2,0,1,0,3,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,2,0,0,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,0,1,0,1,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,1,0,1,0,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,2,4,0,1,2,5,7
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,7,8,0,0,7,8,15
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,1,1,0,0,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,1,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,2,0,1,1,3,1,4
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2016-08-01,1,1,0,0,1,1,2
