,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,3,5,0,0,3,5,8
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,2,0,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,3,2,2,3,5,5,10
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,4,3,0,0,4,3,7
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,1,1,3,2,4,6
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,1,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,4,6,6,3,10,9,19
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,2,2,0,0,2,2,4
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,4,0,3,4,7,4,11
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,1,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,48,48,1,0,49,48,97
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,1,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,1,0,0,1,1,2
TAHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,2,2,0,0,2,2,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,2,0,0,0,2,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,1,0,2,0,2
TOCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,0,1,0,1,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,1,3,1,3,4
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,8,3,8,12,16,15,31
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,1,0,0,1,1,2
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,1,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,3,0,0,1,3,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,2,1,0,0,2,1,3
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,4,0,1,1,5,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-03-01,1,1,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,2,0,0,1,2,3
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,3,1,3,1,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,3,1,3,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,10,7,0,0,10,7,17
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,0,3,3,5,3,8
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,1,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,3,3,1,1,4,4,8
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,2,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,11,15,4,2,15,17,32
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,3,3,0,0,3,3,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,1,3,0,5,1,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,3,4,1,2,4,6,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,14,17,6,9,20,26,46
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,6,0,6,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,5,5,0,1,5,6,11
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,1,0,0,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,3,1,4,1,5
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,3,0,0,2,3,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,3,0,3,1,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,12,7,1,1,13,8,21
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,5,10,5,10,15
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,1,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,6,3,0,0,6,3,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,1,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,11,9,8,15,19,24,43
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
POROMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,1,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,12,8,4,7,16,15,31
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,3,1,0,3,3,6
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,4,0,1,0,5,0,5
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,5,1,0,3,5,8
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,4,1,1,1,5,2,7
SABAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,3,3,3,5,6,11
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,2,0,1,0,3,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,2,6,4,8,6,14
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,3,2,0,0,3,2,5
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,11,10,11,10,21
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,1,1,1,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,1,0,0,1,1,2
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,1,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,3,1,0,0,3,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,41,48,3,6,44,54,98
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,1,2,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,1,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,2,0,0,2,2,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,1,1,0,3,1,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,5,1,0,2,5,7
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,1,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,2,0,0,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,4,4,0,1,4,5,9
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,3,1,0,2,3,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,1,1,1,2,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,5,1,5,5,10,6,16
UMALA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,2,0,0,0,2,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,1,0,2,0,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,2,0,1,1,3,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,1,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,3,3,3,1,6,4,10
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,2,0,0,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,0,1,0,1,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1,0,1
ALALAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1,0,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,1,1,1,2
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,2,0,2,0,2
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,1,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,3,0,1,0,4,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,2,1,1,1,3,2,5
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,15,7,2,1,17,8,25
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,2,4,0,0,2,4,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,2,0,0,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,2,0,0,0,2,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,8,21,6,9,14,30,44
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,4,0,1,0,5,5
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,2,0,2,0,2
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,2,0,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,2,0,0,0,2,0,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,2,1,1,0,3,1,4
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,4,1,1,1,5,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,2,3,0,4,2,6
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,12,8,0,0,12,8,20
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,1,1,0,2,1,3
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,5,2,1,1,6,3,9
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,6,3,0,4,6,7,13
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,4,2,1,2,5,4,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,1,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,2,0,3,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,3,1,0,2,3,5
QUIME,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,3,1,3,1,4
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,0,4,5,4,5,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,1,0,1,1,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,2,2,1,0,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,1,0,2,0,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,1,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,2,2,0,3,2,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,3,2,3,4,6,6,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2016-05-01,1,2,0,1,1,3,4
