,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,1,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,69,61,1,0,70,61,131
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,1,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,1,0,0,1,1,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,1,0,0,1,1,2
TAHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,2,2,0,0,2,2,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,2,0,0,0,2,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,0,1,0,2,0,2
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,4,2,4,3,8,5,13
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,1,0,0,1,1,2
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,1,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,3,0,0,1,3,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,0,1,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,5,0,1,1,6,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-03-01,1,1,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,6,5,0,0,6,5,11
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,2,0,0,1,2,3
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,3,1,3,1,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,3,1,3,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,0,3,3,5,3,8
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,1,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,3,1,1,4,4,8
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,2,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,11,15,4,2,15,17,32
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,3,0,0,3,3,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,1,3,0,5,1,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,4,1,2,4,6,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,14,17,6,9,20,26,46
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,2,0,2,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,5,5,0,1,5,6,11
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,1,0,1,3,2,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,3,1,4,1,5
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,3,0,0,2,3,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,3,2,3,3,6
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,12,6,0,1,12,7,19
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,1,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,6,3,0,0,6,3,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,2,0,1,0,3,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,14,14,8,15,22,29,51
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,2,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,9,2,2,7,11,9,20
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,3,1,0,3,3,6
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,4,0,1,0,5,0,5
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,14,15,2,0,16,15,31
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,4,1,1,1,5,2,7
SABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,3,3,3,5,6,11
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,2,0,1,0,3,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,2,5,4,6,6,12
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,2,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,2,0,0,3,2,5
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,11,10,11,10,21
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,1,1,1,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,1,0,0,1,1,2
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,9,0,9,0,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,1,0,0,3,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,40,56,3,6,43,62,105
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,1,2,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,1,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,2,0,0,2,2,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,1,0,0,2,1,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,3,1,0,2,3,5
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,1,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,2,0,0,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,6,5,0,1,6,6,12
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,3,1,0,2,3,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,1,1,1,2,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,5,1,5,5,10,6,16
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,1,0,2,0,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,2,0,1,1,3,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,1,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,3,3,3,1,6,4,10
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,2,0,0,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,0,1,0,1,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-04-01,1,0,0,0,1,0,1
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,1,1,1,2
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,2,0,2,0,2
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,1,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,3,0,1,0,4,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,1,1,1,3,2,5
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,15,10,0,1,15,11,26
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,4,0,0,2,4,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,0,0,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,2,0,0,0,2,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,8,21,6,10,14,31,45
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,4,0,1,0,5,5
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,2,0,2,0,2
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,2,0,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,0,0,0,2,0,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,0,1,1,2
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,4,1,1,1,5,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,2,3,0,4,2,6
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,11,8,0,0,11,8,19
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,1,0,2,1,3
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,5,1,1,2,6,3,9
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,5,2,0,4,5,6,11
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,0,1,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,4,2,1,2,5,4,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,0,1,1,3,1,4
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,2,0,3,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,3,1,0,2,3,5
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,3,1,3,1,4
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,0,2,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,1,1,1,2,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,2,1,0,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,1,0,2,0,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,1,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,2,2,0,3,2,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,2,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,6,5,3,1,9,6,15
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,2,0,1,1,3,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,6,6,7,6,13
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,1,2,2,2,4
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,1,1,1,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,1,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,33,30,3,1,36,31,67
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,3,1,2,2,5,3,8
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,0,0,0,2,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,1,0,2,1,3,4
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,0,2,0,4,0,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,4,4,0,0,4,4,8
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,1,0,2,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,2,1,2,1,3
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,3,3,3,4,6,7,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,0,0,0,1,0,1
