municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2285,2285
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,68,68
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,61,61
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,10,10
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,4,4
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,47,47
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,8,8
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,14,14
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,19,19
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,28,28
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,49,49
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,6,6
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,114,114
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,8,8
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1799,1799
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,5,5
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,11,11
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,8,8
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,31,31
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,16,16
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,5,5
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,361,361
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,14,14
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,329,329
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,952,952
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,5,5
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,7,7
REYES,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,48,48
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,821,821
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,99,99
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,192,192
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,546,546
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,28,28
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,4,4
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,13,13
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,24,24
SAN AGUSTIN,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,22,22
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,234,234
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,17,17
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,11,11
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,75,75
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,551,551
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,32,32
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,16,16
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,109,109
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,12,12
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,305,305
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,95,95
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,73,73
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,15,15
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,9,9
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,164,164
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,11,11
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,43,43
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,17,17
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,128,128
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,10834,10834
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,33,33
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,21,21
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,10,10
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,5,5
SENA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,13,13
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,91,91
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,20,20
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,68,68
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,32,32
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,19,19
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1903,1903
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,6,6
TACOBAMBA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,10,10
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,58,58
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1527,1527
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,28,28
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,11,11
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,14,14
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,367,367
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,16,16
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,6,6
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,13,13
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,17,17
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,11,11
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,46,46
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1077,1077
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,159,159
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,3,3
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,24,24
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,14,14
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,119,119
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,5,5
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,161,161
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,186,186
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,24,24
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,302,302
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,2,2
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,31,31
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,289,289
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,15,15
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,74,74
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,123,123
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,246,246
YACO,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,614,614
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,5,5
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,1,1
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,327,327
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,4,4
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,12,12
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2018-03-01,17,17
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,48,48
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,5,5
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,79,79
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,9,9
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,16,16
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,214,214
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,58,58
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,38,38
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,9,9
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,21,21
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,132,132
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,21,21
BOLPEBRA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,15,15
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,23,23
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,7,7
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,32,32
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,86,86
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,9,9
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,440,440
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,61,61
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,5,5
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,180,180
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,221,221
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,14,14
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,53,53
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,131,131
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,27,27
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,27,27
CHUA COCANI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,70,70
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,91,91
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,797,797
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,23,23
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6484,6484
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,149,149
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,35,35
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,39,39
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,5,5
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,119,119
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,77,77
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,14,14
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,70,70
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,9,9
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,192,192
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,41,41
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,72,72
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3691,3691
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,20,20
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,524,524
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,15,15
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,47,47
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,5,5
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,45,45
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,362,362
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,27,27
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,13,13
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,95,95
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,21,21
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
ICHOCA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,23,23
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,17,17
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,52,52
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,105,105
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6297,6297
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,5,5
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,193,193
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,39,39
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,103,103
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,25,25
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,42,42
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,95,95
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
MOJINETE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,32,32
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,230,230
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1045,1045
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,7,7
NAZACARA DE PACAJES,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,22,22
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,7,7
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,7,7
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1870,1870
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,103,103
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,82,82
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,33,33
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,44,44
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,14,14
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,11,11
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,42,42
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,114,114
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,136,136
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1893,1893
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,10,10
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,57,57
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,9,9
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,171,171
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,359,359
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,8,8
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,286,286
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,788,788
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,3,3
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,5,5
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,2,2
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
REYES,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,80,80
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,666,666
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,90,90
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,201,201
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,555,555
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,27,27
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,9,9
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,19,19
SAN ANDRES,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,1,1
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,31,31
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,6,6
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,253,253
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,54,54
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,4,4
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,102,102
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,547,547
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,25,25
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2018-04-01,22,22
