municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,181,181
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,7074,7074
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,360,360
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,241,241
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,302,302
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,93,93
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,198,198
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,114,114
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,210,210
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,810,810
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,210,210
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,416,416
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,240,240
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
ICLA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,396,396
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,630,630
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,13967,13967
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
LAJA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,296,296
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,59,59
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,526,526
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,390,390
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
MOJINETE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,28,28
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,750,750
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1657,1657
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,232,232
NAZACARA DE PACAJES,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
OCURI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,421,421
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
ORURO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,3111,3111
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,164,164
PALCA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,59,59
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,362,362
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,240,240
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,87,87
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,76,76
POCONA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,360,360
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,270,270
POOPO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,138,138
POROMA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,788,788
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,570,570
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,118,118
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,2520,2520
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,59,59
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,119,119
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,81,81
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,9,9
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1170,1170
PUNA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,630,630
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1290,1290
QUIME,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,151,151
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,270,270
REYES,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1110,1110
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,330,330
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,240,240
SACABA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1770,1770
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
SACACA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,208,208
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,56,56
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,149,149
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,420,420
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,240,240
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,540,540
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1260,1260
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,17,17
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,600,600
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,114,114
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1385,1385
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1227,1227
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,273,273
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1,1
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,270,270
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,15954,15954
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,2,2
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,150,150
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
SENA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,84,84
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,341,341
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,496,496
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,340,340
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
SORATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,3474,3474
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,30,30
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,146,146
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,330,330
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,540,540
TARACO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
TARATA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1230,1230
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,782,782
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,120,120
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1140,1140
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,600,600
TOCO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,660,660
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,210,210
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,300,300
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,2,2
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1416,1416
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,330,330
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,210,210
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,450,450
VACAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,240,240
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,75,75
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,810,810
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,445,445
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,480,480
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,1137,1137
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2018-04-01,238,238
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,180,180
VINTO,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,240,240
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,60,60
WARNES,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,335,335
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,888,888
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,360,360
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,777,777
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,90,90
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2018-04-01,270,270
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,279,279
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,403,403
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,1,1
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
APOLO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
ARANI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,247,247
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,121,121
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,403,403
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,434,434
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,186,186
AUCAPATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
AYATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,92,92
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,1022,1022
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,265,265
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
BAURES,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,29,29
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,372,372
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,155,155
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,205,205
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,186,186
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,217,217
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,522,522
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,61,61
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,558,558
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,169,169
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,120,120
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,81,81
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,496,496
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,310,310
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,30,30
CHUA COCANI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,217,217
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,57,57
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,155,155
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,331,331
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,1352,1352
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,152,152
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,11132,11132
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,682,682
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,527,527
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,527,527
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,186,186
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,83,83
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,155,155
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,186,186
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
COROICO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,248,248
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,589,589
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,492,492
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,92,92
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,187,187
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
CURVA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,7504,7504
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,61,61
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,6386,6386
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,589,589
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,341,341
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,248,248
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,155,155
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,837,837
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,214,214
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,332,332
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,88,88
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,248,248
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,30,30
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
ICLA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,434,434
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,341,341
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,433,433
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,651,651
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,14651,14651
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,120,120
LAJA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,306,306
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,186,186
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,124,124
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,155,155
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,61,61
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,531,531
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,961,961
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,62,62
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,769,769
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,1594,1594
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,269,269
OCURI,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,424,424
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,180,180
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2018-05-01,3223,3223
