,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,6,0,0,0,0,0,7
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,5,0,8,0,3,0,0,0,17
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,1,0,0,0,0,0,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,15,0,2,0,0,0,20
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,2,0,1,0,0,0,7
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,8,0,1,0,0,0,10
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,4,0,21,1,1,0,0,0,28
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,2,4,0,1,1,0,0,11
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,2,0,0,0,4
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,16,0,4,0,0,0,24
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,3,0,33,0,124,1,14,1,0,0,176
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,3,2,0,0,0,0,8
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,7,1,0,0,0,0,8
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,0,0,1,0,0,0,1
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,3,1,2,1,0,0,7
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,6,0,3,0,0,0,10
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,3,1,0,0,0,0,4
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,40,1,281,9,58,3,0,0,392
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,13,0,4,0,0,0,19
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,11,2,3,0,0,0,21
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,14,1,0,0,0,0,17
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,6,1,1,0,0,0,10
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,23,0,4,0,0,0,32
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,4,0,0,0,0,0,6
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,8,0,0,0,0,0,8
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,2,0,0,0,4
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,8,0,3,0,0,0,15
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,6,0,1,0,0,0,7
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,5,13,4,0,1,0,0,27
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,4,0,1,0,0,0,5
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,3,0,3,0,0,0,8
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,6,1,0,0,0,0,7
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,16,0,1,0,0,0,19
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,3,1,5,0,0,1,0,0,11
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,17,0,3,0,0,0,23
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,6,0,0,0,0,0,8
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,4,0,0,0,0,0,5
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,0,0,0,0,0,0,1
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,31,2,216,6,28,0,0,0,283
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,2,2,1,1,1,0,0,8
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,0,0,0,0,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,6,0,25,0,2,0,0,0,34
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,1,2,1,1,0,0,0,8
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,0,1,1,0,0,0,4
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,2,0,1,0,0,0,5
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,0,1,0,0,0,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,4,0,1,0,0,0,8
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,1,4,0,1,0,0,0,6
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,24,0,84,0,21,0,0,0,129
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,6,0,2,1,0,0,12
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,12,0,31,4,11,1,0,0,59
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,17,6,107,27,19,2,0,0,179
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,1,0,1,1,0,0,4
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,1,1,1,1,0,0,0,5
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,3,0,17,0,0,0,0,0,21
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,5,0,44,3,121,0,17,0,0,0,190
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,5,0,6,0,0,0,11
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,2,0,10,0,23,0,3,0,0,0,38
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,18,2,141,6,23,5,0,0,195
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,0,1,0,0,0,2
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,8,0,12,7,3,0,0,0,30
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,2,0,1,0,3,0,2,0,0,0,8
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,4,0,0,0,0,0,4
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,4,0,1,0,0,0,7
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,3,0,0,0,0,0,3
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,8,0,3,0,3,0,2,0,0,0,16
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,1,1,0,0,0,6
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,2,2,0,0,0,6
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,7,0,0,0,0,0,8
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,13,0,33,0,4,0,0,0,50
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,1,10,0,2,0,0,0,16
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,22,0,3,0,0,0,28
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,17,0,1,3,0,0,26
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,11,0,35,2,9,0,0,0,57
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,12,0,0,0,0,0,14
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,1,2,0,2,0,0,0,5
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,2,4,0,1,0,0,0,8
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,48,0,6,1,0,0,58
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,8,0,1,0,0,0,0,0,9
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,14,0,2,0,0,0,19
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,9,5,26,6,7,2,0,0,55
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,7,0,4,0,0,0,15
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,8,0,10,2,2,0,0,0,22
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,1,0,10,1,4,0,0,0,17
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,10,1,12,3,4,0,0,0,30
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,3,0,0,0,0,0,3
SAN PEDRO DE MACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,11,1,2,0,0,0,19
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,0,0,2,0,0,0,0,0,3
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,5,0,0,0,0,0,6
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,4,0,1,0,0,0,5
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,2,0,0,0,4
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,6,0,11,0,4,0,0,0,21
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,2,0,164,0,1113,9,200,0,0,0,1488
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,9,0,0,0,0,0,10
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,8,0,2,0,0,0,15
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,0,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,5,0,1,0,0,0,7
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,0,0,1,0,0,0,2
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,1,0,5,0,1,0,0,0,8
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,5,0,2,0,0,0,8
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,13,0,46,0,2,0,0,0,61
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,7,0,3,0,0,0,15
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,0,0,0,0,0,0,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,6,2,45,2,7,0,0,0,62
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,1,1,0,0,0,3
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,6,1,1,0,0,0,10
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,45,0,341,1,73,0,0,0,460
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,8,0,2,0,0,0,10
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,1,4,0,1,0,0,0,6
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,2,0,2,0,0,0,5
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,0,0,0,0,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,1,16,1,4,0,0,0,23
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,1,9,2,0,0,0,0,14
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,2,0,0,0,0,0,4
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,15,0,1,0,0,0,17
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,2,14,7,162,2,44,1,0,0,232
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,2,3,3,3,1,0,0,15
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,13,2,1,0,0,0,19
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,6,0,3,0,0,0,13
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,7,4,1,4,0,0,16
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,10,0,1,0,0,0,12
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,7,0,32,1,8,1,0,0,50
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,5,0,15,0,1,0,0,0,21
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,1,0,0,0,3
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,5,3,0,0,0,0,9
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,6,0,1,1,0,0,10
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,1,1,0,0,0,0,0,2
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,6,0,15,1,1,1,0,0,24
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,3,0,35,0,110,1,20,0,0,0,169
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,8,1,30,3,5,0,0,0,47
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,1,0,0,0,5
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,4,0,0,0,0,0,4
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,2,14,2,1,1,0,0,21
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,11,0,2,0,0,0,15
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,7,0,0,0,0,0,8
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,27,0,6,1,0,0,38
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,1,1,0,0,0,3
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,6,1,1,0,0,0,11
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,9,0,66,0,10,0,0,0,85
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,0,0,1,0,0,0,3
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,7,3,1,1,0,0,12
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,26,0,7,0,0,0,36
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,0,0,1,0,0,0,1
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,5,0,2,0,0,0,9
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,7,1,1,0,0,0,10
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,0,25,0,77,0,16,0,0,0,119
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,6,0,1,0,0,0,10
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,4,0,28,1,4,0,0,0,37
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,19,1,82,15,10,2,1,0,130
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,3,0,5,1,0,1,0,0,10
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,1,0,0,0,0,0,3
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,1,1,25,1,135,8,24,1,0,0,196
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,5,0,0,0,0,0,5
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,12,0,67,1,11,3,0,0,94
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,2,0,5,0,0,0,0,0,7
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,1,0,0,0,0,0,1
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,2,6,3,23,21,6,0,0,0,61
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,0,0,5,0,2,1,0,0,8
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,0,3,0,0,0,0,0,4
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,1,1,1,1,0,0,0,5
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-04-01,0,0,1,1,5,0,1,0,0,0,8
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,2,0,2,0,0,0,0,0,4
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,1,0,2,0,20,0,1,0,0,0,24
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,8,0,23,0,7,0,0,0,38
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,4,0,6,0,2,0,0,0,12
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,0,1,0,1,0,0,0,3
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,4,0,0,0,0,0,4
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,0,4,0,2,0,0,0,7
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,4,0,0,0,0,0,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,1,0,0,0,0,0,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,5,0,5,0,0,0,0,0,10
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,5,0,6,1,1,0,0,0,13
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,1,0,1,1,0,0,3
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,3,0,10,0,2,0,0,0,15
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,2,0,6,0,1,0,0,0,9
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,13,0,51,1,9,0,0,0,74
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,8,0,4,0,0,0,12
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,3,0,0,0,0,0,3
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,0,0,0,0,0,0,0,1
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,6,0,4,0,0,0,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,1,0,6,0,19,0,2,0,0,0,28
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,3,0,4,2,1,1,0,0,11
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,1,13,1,2,0,0,0,18
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,5,0,0,0,0,0,5
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,1,0,1,0,0,0,0,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,0,0,1,2,0,0,0,4
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,2,0,26,0,4,0,0,0,32
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,1,0,2,1,18,1,4,0,0,0,27
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,4,1,0,1,0,0,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,6,0,20,0,0,0,0,0,26
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,6,5,8,2,0,0,0,0,21
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,1,1,1,0,0,0,0,4
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,6,0,0,0,0,0,6
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,15,0,1,0,0,0,16
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,2,1,0,1,0,0,0,0,4
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,0,9,0,0,0,0,0,10
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,3,5,0,0,1,0,0,10
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,0,0,1,0,0,0,0,0,1
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,1,0,3,0,32,0,10,0,0,0,46
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,3,0,20,0,2,0,0,0,25
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,1,0,1,0,0,0,0,0,2
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-05-01,0,0,3,0,9,1,2,0,0,0,15
