,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,7,0,7,2,4,0,0,0,21
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,5,0,2,0,0,0,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,4,0,0,0,0,0,4
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,22,0,2,0,0,0,26
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,5,0,0,0,0,0,7
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,4,0,0,0,0,0,5
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,1,0,0,0,3
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,3,13,2,3,1,0,0,24
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,0,0,0,0,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,1,5,2,0,0,0,0,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,17,0,0,0,0,0,19
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,4,0,3,0,0,0,7
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,9,0,2,0,0,0,16
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,1,20,0,52,5,8,1,0,0,89
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,46,0,138,1,31,0,0,0,218
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,60,7,735,2,201,1,0,0,1007
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,1,5,1,2,0,0,0,12
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,14,0,0,0,0,0,19
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,6,0,1,0,0,0,9
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,12,0,58,0,4,0,0,0,74
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,0,0,1,0,0,0,0,0,2
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,0,0,1,0,0,0,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,6,0,0,0,0,0,11
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,1,0,0,0,0,0,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,8,0,1,0,0,0,9
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,2,0,11,0,3,0,0,0,17
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,7,0,14,0,2,0,0,0,23
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,2,0,0,0,0,0,3
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,38,0,4,0,0,0,45
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,6,0,7,2,1,0,0,0,16
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,33,1,1,0,0,0,40
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,12,0,19,0,1,0,1,0,35
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,10,1,2,0,0,0,14
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,7,0,0,0,0,0,8
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,4,0,17,0,5,0,0,0,27
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,6,0,52,2,179,4,30,0,0,0,273
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,0,0,2,0,2,0,0,0,5
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,6,0,7,2,2,0,0,0,18
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,3,0,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,0,0,3,0,0,0,0,0,4
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,6,1,2,1,0,0,15
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,4,0,10,0,2,0,0,0,16
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,4,1,0,0,0,0,5
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,5,0,75,1,453,16,99,0,0,0,649
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,11,0,4,0,0,0,18
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,1,0,5,0,1,0,0,0,8
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,10,0,35,0,5,0,0,0,51
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,1,15,1,1,0,0,0,21
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,4,1,26,0,7,1,0,0,40
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,10,0,0,0,0,0,13
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,6,0,1,0,0,0,8
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,3,2,0,0,0,0,5
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,10,0,31,0,5,0,0,0,46
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,6,0,0,0,0,0,6
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,6,0,0,0,0,0,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,4,7,1,4,1,0,0,20
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,3,0,3,0,2,0,0,0,9
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,5,0,9,0,1,0,0,0,16
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,4,0,0,0,0,0,5
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,15,1,0,0,0,0,21
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,5,1,6,1,0,0,16
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,13,0,2,0,0,0,17
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,7,0,19,0,3,0,0,0,31
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,5,0,0,0,0,0,8
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,67,5,297,12,62,2,0,0,446
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,1,0,3,0,1,0,0,0,6
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,8,0,25,0,6,0,0,0,39
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,5,0,0,1,0,0,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,8,0,10,0,2,0,0,0,20
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,1,3,0,2,0,0,0,6
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,6,0,1,0,0,0,10
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,5,0,4,0,0,0,0,0,10
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,4,0,13,0,0,0,0,0,17
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,3,0,22,1,101,3,6,0,0,0,136
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,8,0,4,0,0,0,13
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,6,1,35,3,15,0,0,0,60
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,0,0,0,0,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,16,5,192,48,40,5,1,0,307
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,9,0,4,0,0,0,13
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,8,0,2,0,0,0,11
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,6,1,2,1,0,0,13
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,12,0,0,0,0,0,14
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,7,0,58,2,146,0,17,1,0,0,231
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,1,0,0,6,2,2,2,0,0,14
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,6,0,23,0,9,0,0,0,39
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,2,0,0,0,0,0,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,32,2,179,14,27,5,0,0,261
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,1,0,0,0,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,9,0,13,1,7,0,0,0,30
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,4,0,9,0,2,0,0,0,16
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,12,1,2,0,0,0,18
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,10,0,2,0,0,0,12
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,1,0,0,0,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,4,0,15,0,3,0,0,0,22
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,3,0,2,0,0,0,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,17,0,0,0,0,0,18
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,3,0,20,0,47,1,11,0,0,0,82
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,1,14,0,3,0,0,0,20
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,4,0,18,0,2,0,0,0,25
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,3,22,1,3,0,0,0,31
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,13,2,33,5,4,0,0,0,58
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,1,0,1,0,0,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,9,0,27,0,0,0,0,0,36
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,2,0,0,0,0,0,5
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,3,2,13,0,4,0,0,0,24
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,3,0,1,0,0,0,6
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,18,0,52,0,8,1,0,0,79
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,7,0,14,0,1,0,0,0,23
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,1,5,0,9,0,4,0,0,0,19
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,11,1,23,3,4,1,0,0,45
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,9,0,2,0,0,0,16
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,3,12,2,3,0,0,0,21
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,4,0,18,4,3,0,0,0,30
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,4,1,27,0,5,1,0,0,38
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,6,0,0,0,0,0,6
SAN PEDRO DE MACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,11,0,13,0,4,0,0,0,28
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,1,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,2,1,0,0,0,0,4
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,6,0,1,0,0,0,10
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,4,0,0,0,0,0,5
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,0,0,9,0,3,0,0,0,14
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,14,1,0,0,0,0,20
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,14,0,305,38,1428,75,250,35,0,0,2145
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,4,0,12,0,2,0,0,0,19
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,8,0,10,0,0,0,0,0,18
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,2,0,0,1,0,0,5
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,7,0,1,0,0,0,10
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,0,0,0,0,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,7,0,3,0,0,0,13
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,0,0,0,0,3
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,0,0,0,0,6
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,7,0,14,0,2,0,0,0,24
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,7,0,37,0,8,0,0,0,52
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,7,0,18,1,4,0,0,0,30
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,0,0,0,0,3
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,16,0,58,3,8,1,0,0,88
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,1,0,0,0,3
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,5,0,0,0,0,0,8
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,12,0,20,0,1,0,0,0,33
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,48,0,435,0,88,0,0,0,571
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,8,0,2,0,0,0,15
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,1,2,1,0,2,0,0,8
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,7,0,1,0,0,0,8
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,1,0,0,0,0,2
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,7,0,8,0,5,0,0,0,20
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,1,9,1,4,0,0,0,18
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,5,0,6,0,2,0,0,0,14
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,14,1,209,9,47,1,0,0,282
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,6,1,0,1,0,0,8
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,6,1,3,0,0,0,11
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,1,6,0,0,0,0,0,10
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,2,6,4,1,0,0,0,14
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,5,0,3,0,0,0,10
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,6,2,50,2,14,1,0,0,75
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,2,0,16,0,3,0,0,0,22
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,3,0,6,0,1,0,0,0,11
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,7,0,1,0,0,0,10
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,1,0,1,0,0,0,3
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,2,0,4,2,2,0,0,0,12
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,1,5,0,3,0,0,0,11
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,2,4,2,2,0,0,0,13
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,13,2,1,0,0,0,21
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,5,0,0,0,0,0,5
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,2,0,0,0,0,0,3
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,8,0,41,1,221,0,47,0,1,0,319
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,7,0,44,1,6,0,0,0,58
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,8,0,0,0,0,0,10
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,1,24,4,6,0,0,0,37
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,13,1,2,0,0,0,16
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,4,0,5,0,2,0,0,0,11
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,5,0,39,0,3,0,0,0,47
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,7,0,0,0,0,0,9
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,4,0,23,2,6,0,0,0,35
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,20,0,84,1,17,0,0,0,122
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,0,2,0,2,0,2,0,0,0,7
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,1,7,1,4,0,0,0,15
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,13,0,44,4,9,2,0,0,72
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,10,0,1,0,0,0,13
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,1,1,38,1,142,3,23,0,0,0,209
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,5,0,2,0,0,0,10
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,9,0,40,1,5,0,0,0,55
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,13,4,49,24,6,5,0,0,101
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,2,1,1,0,0,0,6
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,1,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,51,0,130,1,24,1,1,0,208
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,3,0,4,1,0,0,0,0,8
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,2,0,17,1,63,5,12,2,0,0,102
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,3,0,0,0,0,0,4
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,0,0,6,0,1,0,0,0,7
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,10,7,39,17,6,4,0,0,83
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,1,0,0,0,7
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2021-03-01,0,0,2,0,7,0,0,1,0,0,10
