,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,1,0,2,0,0,0,5
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,1,0,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,4,0,1,1,2,1,0,0,9
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,0,0,0,1,0,0,1
SAN PEDRO DE MACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,3,0,4,0,0,0,0,0,7
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,0,7,0,23,0,5,0,0,0,36
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,7,208,19,735,73,149,46,0,0,1238
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,5,0,1,0,0,0,7
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,0,0,1,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,2,0,0,0,0,0,4
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,4,0,1,0,0,0,7
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,0,1,1,5,0,1,0,0,0,9
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,3,0,1,0,0,0,6
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,0,3,0,11,0,5,0,0,0,20
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,1,3,0,1,0,0,0,5
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,4,0,0,0,0,0,4
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,8,0,37,0,3,1,0,0,49
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,1,0,0,0,0,0,0,3
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,1,0,0,2,0,0,0,4
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,3,1,0,0,0,0,5
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,2,2,0,0,0,0,0,4
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,3,0,0,0,0,0,4
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,1,0,0,0,0,0,3
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,5,0,82,1,29,0,0,0,117
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,0,1,0,0,0,0,2
TIAHUANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,0,2,0,0,0,4
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,1,0,0,0,0,3
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,6,1,10,1,2,1,0,0,21
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,5,0,9,1,3,0,0,0,18
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,0,0,1,0,0,0,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,1,0,0,0,0,0,3
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,0,3,0,0,0,1,0,0,0,5
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,2,0,29,0,88,0,20,0,1,0,140
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,6,0,4,0,0,0,12
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,1,0,0,0,0,2
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,2,0,1,0,0,0,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,4,0,0,0,0,0,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,7,0,0,1,0,0,9
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,2,0,1,0,2,0,0,0,5
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,3,0,1,0,0,0,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,14,1,4,0,0,0,20
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,0,0,1,1,0,0,3
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,1,0,1,1,0,0,0,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,9,2,6,0,0,0,18
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,1,0,0,2
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,5,1,17,3,4,0,0,0,30
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,1,0,0,0,0,0,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,1,3,1,9,3,1,0,0,0,19
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,1,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,10,0,34,1,17,0,0,0,62
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,1,1,0,0,0,0,0,2
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,0,4,0,28,2,6,0,0,0,41
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,1,0,7,0,11,1,0,0,0,0,20
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,1,0,0,0,2
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,0,0,1,0,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-02-01,0,0,1,0,2,0,0,0,0,0,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,14,0,1,0,0,0,16
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,7,0,0,0,0,0,9
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,1,0,0,0,0,0,2
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,2,0,0,0,8
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,4,0,0,0,1,0,0,0,5
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,5,0,2,0,0,0,9
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,1,0,0,2
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,1,0,0,0,0,2
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,2,0,2,0,3,0,0,0,8
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,3,0,3,0,2,0,0,0,8
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,7,0,3,0,0,0,12
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,2,0,0,0,5
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,5,0,1,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,5,0,3,3,0,0,13
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,1,0,0,0,3
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,1,0,0,0,7
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,0,1,0,0,0,1
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,1,0,0,0,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,0,0,8,0,4,0,0,0,13
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,2,1,0,0,0,0,5
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,0,0,2,0,0,0,0,0,3
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,1,1,0,0,3
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,0,0,0,0,0,0,0,0,1
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,5,0,7,1,2,0,0,0,16
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,1,1,0,0,0,0,0,2
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,2,0,1,0,0,0,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,3,0,0,0,0,3
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,1,1,0,0,0,0,3
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,5,1,13,0,2,1,0,0,22
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,1,9,0,1,0,0,0,13
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,2,0,0,0,5
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,4,0,13,0,1,0,0,0,18
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,0,0,0,0,3
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,2,0,0,0,0,0,3
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,4,0,0,0,0,0,5
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,1,10,1,3,3,0,0,20
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,0,1,0,0,0,1
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,7,0,16,1,2,0,0,0,26
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,4,0,2,2,0,0,0,0,8
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,4,0,7,0,1,0,0,0,12
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,0,1,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,0,0,0,0,6
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,2,2,1,0,0,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,1,0,0,0,0,2
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,1,1,0,0,3
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,1,4,2,0,0,0,0,9
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,1,2,0,9,0,9,0,0,0,21
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,1,5,1,0,0,0,0,7
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,3,0,48,4,433,11,132,1,1,0,633
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,1,12,2,3,0,0,0,19
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,3,1,0,0,0,0,4
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,7,0,2,1,0,0,11
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,1,0,0,0,0,0,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,5,0,5,1,0,1,0,0,13
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,2,0,0,0,0,0,3
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,1,2,1,0,0,0,0,4
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,1,1,0,0,8
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,0,0,0,0,1,0,0,0,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,1,7,0,4,0,0,0,13
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,1,0,0,0,0,2
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,4,0,4,0,2,0,0,0,10
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,0,0,1,0,0,0,3
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,3,0,1,0,0,0,5
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,0,1,0,0,0,1
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,0,0,0,0,2
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,3,4,26,7,6,1,0,0,48
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,1,1,0,0,0,0,3
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,1,0,0,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,1,0,0,0,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,1,0,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,34,13,270,70,52,9,0,0,448
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,1,0,0,0,2
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,3,0,6,0,2,0,0,0,11
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,1,0,3,1,1,0,0,0,7
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,5,1,7,0,2,0,0,0,15
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,0,1,0,0,0,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,0,0,0,0,1,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,1,4,0,1,0,0,0,7
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,3,1,1,0,0,0,6
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,3,0,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,8,0,1,0,0,0,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,0,5,0,0,0,0,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,1,0,0,0,1,0,0,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,1,4,0,27,2,1,0,0,0,35
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,4,0,1,1,0,0,8
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,2,0,1,0,0,0,3
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,0,0,0,0,0,0,0,0,1
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,1,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,1,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,5,0,0,1,0,0,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,1,1,0,0,5
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,1,0,1,0,0,0,3
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,3,0,0,0,0,0,3
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,5,2,14,4,3,0,0,0,28
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,3,0,22,0,70,0,12,3,0,0,110
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,23,0,238,2,85,0,1,0,350
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,0,1,0,0,0,0,0,1
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,4,0,2,0,0,0,8
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,1,0,3,1,13,1,0,0,0,0,19
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,1,0,0,0,0,0,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,4,0,0,0,0,0,5
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,1,0,0,0,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,3,0,3,0,1,0,0,0,7
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,0,0,0,0,0,0,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,1,0,0,0,0,0,3
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,4,1,1,0,0,0,7
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,0,1,7,2,0,0,0,0,10
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,1,0,5,0,1,0,0,0,7
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2021-03-01,0,0,2,0,3,1,1,0,0,0,7
