,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,1,0,0,1,1,2
PUNA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,0,1,0,1,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,2,0,0,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,4,2,0,0,4,2,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,7,7,8,7,15
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,2,2,0,1,2,3,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,3,0,3,1,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,1,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,1,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,1,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,16,14,3,7,19,21,40
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,1,0,0,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,3,0,0,1,3,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,1,1,0,2,1,3
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,0,1,0,1,1
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,1,0,0,1,1,2
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,4,3,4,1,8,4,12
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,2,1,0,0,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,2,0,0,0,2,2
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,1,0,1,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-04-01,0,0,2,2,2,2,4
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,2,0,0,1,2,3
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,2,1,3,1,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,1,0,2,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,1,0,2,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,0,1,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,4,1,1,0,5,1,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,1,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,2,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,5,2,5,2,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,2,0,0,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,10,8,0,5,10,13,23
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,1,1,1,2
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,2,0,0,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,6,1,0,0,6,1,7
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,6,4,0,0,6,4,10
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
LORETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,1,0,1,1,2,3
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,1,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,4,3,1,0,5,3,8
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,0,1,0,2,0,2
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,1,1,1,0,2,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,1,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,1,0,2,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,7,3,0,2,7,5,12
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,2,1,1,1,3,4
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,2,2,0,2,2,4,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,1,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,2,2,4,2,6,4,10
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,16,20,2,1,18,21,39
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,3,0,3,1,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,2,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,2,1,0,0,2,1,3
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,2,0,0,0,2,0,2
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,0,0,2,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-05-01,2,0,0,0,2,0,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,2,0,0,0,2,2
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,2,0,0,0,2,0,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,2,0,0,0,2,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,2,1,2,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,2,0,0,0,2,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,2,0,2,0,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,1,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,2,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,9,5,0,5,9,10,19
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,6,7,0,0,6,7,13
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,2,1,1,1,3,2,5
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,3,0,1,0,4,4
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,5,9,6,10,16
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,2,4,1,1,3,5,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,1,0,2,2
QUIME,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,2,0,0,1,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,1,0,2,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,4,6,5,11,9,17,26
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,3,1,3,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,16,15,3,2,19,17,36
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,1,2,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,0,1,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,2,1,2,0,4,1,5
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,1,1,2,2,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,0,0,1,1,2
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1,0,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,2,1,0,1,2,3
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,0,0,1,1,2
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1,0,1
VITICHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,1,0,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,1,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-06-01,0,0,2,1,2,1,3
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,2,0,0,1,2,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,2,0,2,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,2,1,2,3
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,2,0,2,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,1,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,6,5,0,2,6,7,13
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,2,0,2,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,8,9,6,2,14,11,25
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,2,3,0,0,2,3,5
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,1,1,1,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,0,1,0,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,5,3,1,0,6,3,9
LAJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
LLICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,10,5,1,0,11,5,16
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,2,1,0,2,2,4
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,1,1,1,2
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,3,3,1,0,4,3,7
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,1,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,1,0,2,0,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,2,2,0,0,2,2,4
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,1,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,3,6,4,6,7,13
