,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
VILLA TUNARI,consulta externa,menores de 6 meses,2019-03-01,476,488,42,42,518,530,1048
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2019-03-01,5,14,0,0,5,14,19
VILLAZON,consulta externa,menores de 6 meses,2019-03-01,113,92,21,18,134,110,244
VINTO,consulta externa,menores de 6 meses,2019-03-01,141,123,19,10,160,133,293
VITICHI,consulta externa,menores de 6 meses,2019-03-01,11,13,0,1,11,14,25
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2019-03-01,1,5,0,0,1,5,6
WARNES,consulta externa,menores de 6 meses,2019-03-01,338,317,41,46,379,363,742
YACO,consulta externa,menores de 6 meses,2019-03-01,13,21,2,3,15,24,39
YACUIBA,consulta externa,menores de 6 meses,2019-03-01,296,276,44,43,340,319,659
YAMPARAEZ,consulta externa,menores de 6 meses,2019-03-01,10,2,0,0,10,2,12
YANACACHI,consulta externa,menores de 6 meses,2019-03-01,4,9,2,0,6,9,15
YAPACANI,consulta externa,menores de 6 meses,2019-03-01,174,194,9,7,183,201,384
YOCALLA,consulta externa,menores de 6 meses,2019-03-01,7,7,0,0,7,7,14
YOTALA,consulta externa,menores de 6 meses,2019-03-01,14,25,16,20,30,45,75
YUNCHARA,consulta externa,menores de 6 meses,2019-03-01,13,15,0,0,13,15,28
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2019-03-01,0,1,0,0,0,1,1
ZUDAÑEZ,consulta externa,menores de 6 meses,2019-03-01,14,20,0,0,14,20,34
ACACIO,consulta externa,menores de 6 meses,2019-04-01,8,14,2,2,10,16,26
ACHACACHI,consulta externa,menores de 6 meses,2019-04-01,70,61,4,9,74,70,144
ACHOCALLA,consulta externa,menores de 6 meses,2019-04-01,29,38,2,2,31,40,71
AIQUILE,consulta externa,menores de 6 meses,2019-04-01,45,33,3,6,48,39,87
ALALAY,consulta externa,menores de 6 meses,2019-04-01,3,7,0,2,3,9,12
ALCALA,consulta externa,menores de 6 meses,2019-04-01,6,4,0,1,6,5,11
ALTO BENI,consulta externa,menores de 6 meses,2019-04-01,33,27,0,0,33,27,60
ANCORAIMES,consulta externa,menores de 6 meses,2019-04-01,13,7,0,0,13,7,20
ANDAMARCA,consulta externa,menores de 6 meses,2019-04-01,6,7,0,0,6,7,13
ANTEQUERA,consulta externa,menores de 6 meses,2019-04-01,5,5,1,2,6,7,13
ANZALDO,consulta externa,menores de 6 meses,2019-04-01,13,15,2,4,15,19,34
APOLO,consulta externa,menores de 6 meses,2019-04-01,75,69,25,30,100,99,199
ARAMPAMPA,consulta externa,menores de 6 meses,2019-04-01,6,3,0,0,6,3,9
ARANI,consulta externa,menores de 6 meses,2019-04-01,21,12,8,4,29,16,45
ARBIETO,consulta externa,menores de 6 meses,2019-04-01,70,63,3,3,73,66,139
ARQUE,consulta externa,menores de 6 meses,2019-04-01,34,20,0,1,34,21,55
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2019-04-01,75,69,6,4,81,73,154
ATOCHA,consulta externa,menores de 6 meses,2019-04-01,45,30,4,1,49,31,80
AUCAPATA,consulta externa,menores de 6 meses,2019-04-01,11,11,0,0,11,11,22
AYATA,consulta externa,menores de 6 meses,2019-04-01,15,12,0,0,15,12,27
AYO AYO,consulta externa,menores de 6 meses,2019-04-01,14,9,1,1,15,10,25
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2019-04-01,62,64,1,1,63,65,128
AZURDUY,consulta externa,menores de 6 meses,2019-04-01,47,35,0,0,47,35,82
BATALLAS,consulta externa,menores de 6 meses,2019-04-01,17,13,14,14,31,27,58
BAURES,consulta externa,menores de 6 meses,2019-04-01,14,21,1,4,15,25,40
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2019-04-01,2,2,0,0,2,2,4
BELEN DE URMIRI,consulta externa,menores de 6 meses,2019-04-01,4,3,0,0,4,3,7
BELLA FLOR,consulta externa,menores de 6 meses,2019-04-01,14,3,1,1,15,4,19
BERMEJO,consulta externa,menores de 6 meses,2019-04-01,268,261,15,15,283,276,559
BETANZOS,consulta externa,menores de 6 meses,2019-04-01,61,53,2,0,63,53,116
BOLIVAR,consulta externa,menores de 6 meses,2019-04-01,6,7,1,0,7,7,14
BOLPEBRA,consulta externa,menores de 6 meses,2019-04-01,2,6,1,1,3,7,10
BOYUIBE,consulta externa,menores de 6 meses,2019-04-01,15,14,1,4,16,18,34
BUENA VISTA,consulta externa,menores de 6 meses,2019-04-01,61,23,7,1,68,24,92
CABEZAS,consulta externa,menores de 6 meses,2019-04-01,55,84,8,8,63,92,155
CAIROMA,consulta externa,menores de 6 meses,2019-04-01,23,18,0,0,23,18,41
"CAIZA ""D""",consulta externa,menores de 6 meses,2019-04-01,19,22,0,0,19,22,41
CAJUATA,consulta externa,menores de 6 meses,2019-04-01,37,54,0,0,37,54,91
CALACOTO,consulta externa,menores de 6 meses,2019-04-01,10,7,0,0,10,7,17
CALAMARCA,consulta externa,menores de 6 meses,2019-04-01,16,12,2,1,18,13,31
CAMARGO,consulta externa,menores de 6 meses,2019-04-01,29,44,0,0,29,44,73
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2019-04-01,3,0,0,0,3,0,3
CAMIRI,consulta externa,menores de 6 meses,2019-04-01,193,219,15,28,208,247,455
CAPINOTA,consulta externa,menores de 6 meses,2019-04-01,56,68,20,16,76,84,160
CAQUIAVIRI,consulta externa,menores de 6 meses,2019-04-01,9,16,0,0,9,16,25
CARACOLLO,consulta externa,menores de 6 meses,2019-04-01,88,106,3,1,91,107,198
CARANAVI,consulta externa,menores de 6 meses,2019-04-01,133,135,96,123,229,258,487
CARAPARI,consulta externa,menores de 6 meses,2019-04-01,45,37,4,4,49,41,90
CARIPUYO,consulta externa,menores de 6 meses,2019-04-01,6,5,0,0,6,5,11
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2019-04-01,8,9,1,2,9,11,20
CATACORA,consulta externa,menores de 6 meses,2019-04-01,3,4,2,1,5,5,10
CHACARILLA,consulta externa,menores de 6 meses,2019-04-01,3,6,2,1,5,7,12
CHALLAPATA,consulta externa,menores de 6 meses,2019-04-01,59,58,4,4,63,62,125
CHAQUI,consulta externa,menores de 6 meses,2019-04-01,11,13,0,0,11,13,24
CHARAGUA,consulta externa,menores de 6 meses,2019-04-01,106,98,11,23,117,121,238
CHARAÑA,consulta externa,menores de 6 meses,2019-04-01,1,0,0,0,1,0,1
CHAYANTA,consulta externa,menores de 6 meses,2019-04-01,22,20,0,0,22,20,42
CHIMORE,consulta externa,menores de 6 meses,2019-04-01,162,117,42,40,204,157,361
CHIPAYA,consulta externa,menores de 6 meses,2019-04-01,1,0,0,0,1,0,1
CHOQUE COTA,consulta externa,menores de 6 meses,2019-04-01,2,0,0,0,2,0,2
CHUA COCANI,consulta externa,menores de 6 meses,2019-04-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2019-04-01,76,102,7,7,83,109,192
CHUMA,consulta externa,menores de 6 meses,2019-04-01,13,12,0,1,13,13,26
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2019-04-01,10,8,0,0,10,8,18
CKOCHAS,consulta externa,menores de 6 meses,2019-04-01,24,22,0,0,24,22,46
CLIZA,consulta externa,menores de 6 meses,2019-04-01,67,55,42,22,109,77,186
COBIJA,consulta externa,menores de 6 meses,2019-04-01,270,226,32,18,302,244,546
COCAPATA,consulta externa,menores de 6 meses,2019-04-01,51,53,1,0,52,53,105
COCHABAMBA,consulta externa,menores de 6 meses,2019-04-01,3410,3111,1285,1239,4695,4350,9045
COIPASA,consulta externa,menores de 6 meses,2019-04-01,1,2,0,0,1,2,3
COLCAPIRHUA,consulta externa,menores de 6 meses,2019-04-01,96,90,131,92,227,182,409
"COLCHA ""K""",consulta externa,menores de 6 meses,2019-04-01,38,20,5,5,43,25,68
COLLANA,consulta externa,menores de 6 meses,2019-04-01,7,3,0,0,7,3,10
COLOMI,consulta externa,menores de 6 meses,2019-04-01,54,57,13,12,67,69,136
COLPA BELGICA,consulta externa,menores de 6 meses,2019-04-01,27,25,5,5,32,30,62
COLQUECHACA,consulta externa,menores de 6 meses,2019-04-01,77,73,0,0,77,73,150
COLQUENCHA,consulta externa,menores de 6 meses,2019-04-01,12,18,0,0,12,18,30
COLQUIRI,consulta externa,menores de 6 meses,2019-04-01,10,20,0,0,10,20,30
COMANCHE,consulta externa,menores de 6 meses,2019-04-01,1,4,0,0,1,4,5
COMARAPA,consulta externa,menores de 6 meses,2019-04-01,58,42,21,17,79,59,138
COMBAYA,consulta externa,menores de 6 meses,2019-04-01,1,3,0,0,1,3,4
CONCEPCION,consulta externa,menores de 6 meses,2019-04-01,49,37,4,5,53,42,95
COPACABANA,consulta externa,menores de 6 meses,2019-04-01,11,15,0,1,11,16,27
CORIPATA,consulta externa,menores de 6 meses,2019-04-01,56,64,12,22,68,86,154
CORO CORO,consulta externa,menores de 6 meses,2019-04-01,10,16,0,2,10,18,28
COROICO,consulta externa,menores de 6 meses,2019-04-01,48,31,24,27,72,58,130
CORQUE,consulta externa,menores de 6 meses,2019-04-01,14,7,0,1,14,8,22
COTAGAITA,consulta externa,menores de 6 meses,2019-04-01,38,37,7,8,45,45,90
COTOCA,consulta externa,menores de 6 meses,2019-04-01,197,164,37,20,234,184,418
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2019-04-01,80,73,8,7,88,80,168
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2019-04-01,2,6,0,3,2,9,11
CUEVO,consulta externa,menores de 6 meses,2019-04-01,17,23,0,2,17,25,42
CULPINA,consulta externa,menores de 6 meses,2019-04-01,27,30,0,0,27,30,57
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2019-04-01,2,9,0,1,2,10,12
CURVA,consulta externa,menores de 6 meses,2019-04-01,6,3,0,1,6,4,10
DESAGUADERO,consulta externa,menores de 6 meses,2019-04-01,7,7,0,0,7,7,14
EL ALTO,consulta externa,menores de 6 meses,2019-04-01,3943,3905,1167,1137,5110,5042,10152
EL CHORO,consulta externa,menores de 6 meses,2019-04-01,16,14,1,0,17,14,31
EL PUENTE(STC),consulta externa,menores de 6 meses,2019-04-01,40,14,1,1,41,15,56
EL PUENTE(TJA),consulta externa,menores de 6 meses,2019-04-01,28,28,3,3,31,31,62
EL TORNO,consulta externa,menores de 6 meses,2019-04-01,189,202,61,87,250,289,539
EL VILLAR,consulta externa,menores de 6 meses,2019-04-01,4,4,0,0,4,4,8
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2019-04-01,56,63,0,0,56,63,119
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2019-04-01,139,111,8,8,147,119,266
ESCARA,consulta externa,menores de 6 meses,2019-04-01,2,0,0,0,2,0,2
ESCOMA,consulta externa,menores de 6 meses,2019-04-01,7,12,1,2,8,14,22
EUCALIPTUS,consulta externa,menores de 6 meses,2019-04-01,14,6,0,0,14,6,20
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2019-04-01,7,7,0,1,7,8,15
EXALTACION,consulta externa,menores de 6 meses,2019-04-01,2,9,0,0,2,9,11
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2019-04-01,40,39,10,11,50,50,100
FILADELFIA,consulta externa,menores de 6 meses,2019-04-01,15,28,0,0,15,28,43
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2019-04-01,53,43,9,7,62,50,112
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2019-04-01,8,7,3,2,11,9,20
GUANAY,consulta externa,menores de 6 meses,2019-04-01,74,56,24,10,98,66,164
GUAQUI,consulta externa,menores de 6 meses,2019-04-01,5,2,0,0,5,2,7
GUAYARAMERIN,consulta externa,menores de 6 meses,2019-04-01,139,157,4,5,143,162,305
GUTIERREZ,consulta externa,menores de 6 meses,2019-04-01,31,19,2,4,33,23,56
HUACARETA,consulta externa,menores de 6 meses,2019-04-01,13,23,2,1,15,24,39
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2019-04-01,9,7,1,0,10,7,17
HUACHACALLA,consulta externa,menores de 6 meses,2019-04-01,0,1,0,0,0,1,1
HUANUNI,consulta externa,menores de 6 meses,2019-04-01,81,51,15,9,96,60,156
HUARACAJE,consulta externa,menores de 6 meses,2019-04-01,2,12,0,1,2,13,15
HUARINA,consulta externa,menores de 6 meses,2019-04-01,14,21,5,4,19,25,44
HUATAJATA,consulta externa,menores de 6 meses,2019-04-01,1,2,1,3,2,5,7
HUAYLLAMARCA,consulta externa,menores de 6 meses,2019-04-01,8,3,0,0,8,3,11
HUMANATA,consulta externa,menores de 6 meses,2019-04-01,2,8,0,0,2,8,10
ICHOCA,consulta externa,menores de 6 meses,2019-04-01,4,7,1,0,5,7,12
ICLA,consulta externa,menores de 6 meses,2019-04-01,34,17,4,6,38,23,61
INCAHUASI,consulta externa,menores de 6 meses,2019-04-01,37,37,0,1,37,38,75
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2019-04-01,13,14,0,0,13,14,27
INQUISIVI,consulta externa,menores de 6 meses,2019-04-01,15,12,0,0,15,12,27
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2019-04-01,52,60,7,6,59,66,125
IXIAMAS,consulta externa,menores de 6 meses,2019-04-01,54,42,0,0,54,42,96
JESUS DE MACHACA,consulta externa,menores de 6 meses,2019-04-01,23,20,30,12,53,32,85
LA ASUNTA,consulta externa,menores de 6 meses,2019-04-01,129,95,5,3,134,98,232
LA GUARDIA,consulta externa,menores de 6 meses,2019-04-01,421,400,68,65,489,465,954
LA PAZ,consulta externa,menores de 6 meses,2019-04-01,3809,3530,945,976,4754,4506,9260
LAGUNILLAS,consulta externa,menores de 6 meses,2019-04-01,11,15,0,1,11,16,27
LAJA,consulta externa,menores de 6 meses,2019-04-01,26,18,2,1,28,19,47
LAS CARRERAS,consulta externa,menores de 6 meses,2019-04-01,7,2,0,0,7,2,9
LICOMA PAMPA,consulta externa,menores de 6 meses,2019-04-01,1,6,1,1,2,7,9
LLALLAGUA,consulta externa,menores de 6 meses,2019-04-01,147,178,12,8,159,186,345
LLICA,consulta externa,menores de 6 meses,2019-04-01,6,4,0,0,6,4,10
LORETO,consulta externa,menores de 6 meses,2019-04-01,15,15,0,0,15,15,30
LURIBAY,consulta externa,menores de 6 meses,2019-04-01,20,19,2,3,22,22,44
MACHACAMARCA,consulta externa,menores de 6 meses,2019-04-01,8,4,1,0,9,4,13
MACHARETI,consulta externa,menores de 6 meses,2019-04-01,6,15,0,0,6,15,21
MAGDALENA,consulta externa,menores de 6 meses,2019-04-01,30,27,0,1,30,28,58
MAIRANA,consulta externa,menores de 6 meses,2019-04-01,39,21,3,3,42,24,66
MALLA,consulta externa,menores de 6 meses,2019-04-01,1,0,0,0,1,0,1
MAPIRI,consulta externa,menores de 6 meses,2019-04-01,48,68,1,1,49,69,118
MECAPACA,consulta externa,menores de 6 meses,2019-04-01,23,14,3,4,26,18,44
MINEROS,consulta externa,menores de 6 meses,2019-04-01,40,51,6,11,46,62,108
MIZQUE,consulta externa,menores de 6 meses,2019-04-01,73,49,7,5,80,54,134
MOCOMOCO,consulta externa,menores de 6 meses,2019-04-01,13,14,0,3,13,17,30
MOJINETE,consulta externa,menores de 6 meses,2019-04-01,2,0,1,0,3,0,3
MOJOCOYA,consulta externa,menores de 6 meses,2019-04-01,13,10,0,2,13,12,25
MONTEAGUDO,consulta externa,menores de 6 meses,2019-04-01,92,135,13,11,105,146,251
MONTERO,consulta externa,menores de 6 meses,2019-04-01,1032,636,95,63,1127,699,1826
MORO MORO,consulta externa,menores de 6 meses,2019-04-01,3,11,0,0,3,11,14
MOROCHATA,consulta externa,menores de 6 meses,2019-04-01,33,18,0,4,33,22,55
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2019-04-01,8,8,0,0,8,8,16
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2019-04-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2019-04-01,8,7,0,0,8,7,15
OCURI,consulta externa,menores de 6 meses,2019-04-01,20,32,2,0,22,32,54
OKINAWA,consulta externa,menores de 6 meses,2019-04-01,70,45,4,8,74,53,127
OMEREQUE,consulta externa,menores de 6 meses,2019-04-01,20,19,2,2,22,21,43
ORURO,consulta externa,menores de 6 meses,2019-04-01,1390,1298,423,416,1813,1714,3527
PADCAYA,consulta externa,menores de 6 meses,2019-04-01,46,42,2,1,48,43,91
PADILLA,consulta externa,menores de 6 meses,2019-04-01,42,41,1,0,43,41,84
PAILON,consulta externa,menores de 6 meses,2019-04-01,79,85,2,7,81,92,173
PALCA,consulta externa,menores de 6 meses,2019-04-01,48,33,2,0,50,33,83
PALOS BLANCOS,consulta externa,menores de 6 meses,2019-04-01,137,96,17,11,154,107,261
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2019-04-01,5,1,1,0,6,1,7
PAMPA GRANDE,consulta externa,menores de 6 meses,2019-04-01,25,18,3,3,28,21,49
PAPEL PAMPA,consulta externa,menores de 6 meses,2019-04-01,9,6,0,1,9,7,16
PASORAPA,consulta externa,menores de 6 meses,2019-04-01,8,6,3,2,11,8,19
PATACAMAYA,consulta externa,menores de 6 meses,2019-04-01,62,64,11,2,73,66,139
PAZÑA,consulta externa,menores de 6 meses,2019-04-01,8,10,0,0,8,10,18
PELECHUCO,consulta externa,menores de 6 meses,2019-04-01,22,17,6,5,28,22,50
POCOATA,consulta externa,menores de 6 meses,2019-04-01,17,20,0,0,17,20,37
POCONA,consulta externa,menores de 6 meses,2019-04-01,28,28,0,0,28,28,56
POJO (CBBA),consulta externa,menores de 6 meses,2019-04-01,17,29,2,2,19,31,50
POOPO,consulta externa,menores de 6 meses,2019-04-01,16,23,2,1,18,24,42
PORCO,consulta externa,menores de 6 meses,2019-04-01,43,31,3,1,46,32,78
POROMA,consulta externa,menores de 6 meses,2019-04-01,36,26,1,0,37,26,63
PORONGO,consulta externa,menores de 6 meses,2019-04-01,35,23,2,1,37,24,61
PORTACHUELO,consulta externa,menores de 6 meses,2019-04-01,42,37,0,0,42,37,79
PORVENIR,consulta externa,menores de 6 meses,2019-04-01,27,13,3,1,30,14,44
POSTRER VALLE,consulta externa,menores de 6 meses,2019-04-01,7,1,1,0,8,1,9
POTOSI,consulta externa,menores de 6 meses,2019-04-01,1056,994,93,69,1149,1063,2212
PRESTO,consulta externa,menores de 6 meses,2019-04-01,13,13,0,0,13,13,26
PUCARA,consulta externa,menores de 6 meses,2019-04-01,3,4,0,0,3,4,7
PUCARANI,consulta externa,menores de 6 meses,2019-04-01,37,38,2,0,39,38,77
PUERTO ACOSTA,consulta externa,menores de 6 meses,2019-04-01,8,10,3,1,11,11,22
PUERTO CARABUCO,consulta externa,menores de 6 meses,2019-04-01,6,9,3,4,9,13,22
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2019-04-01,20,33,7,13,27,46,73
PUERTO PEREZ,consulta externa,menores de 6 meses,2019-04-01,7,5,0,0,7,5,12
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2019-04-01,45,36,14,13,59,49,108
PUERTO RICO,consulta externa,menores de 6 meses,2019-04-01,35,23,2,1,37,24,61
PUERTO SILES,consulta externa,menores de 6 meses,2019-04-01,5,3,1,0,6,3,9
PUERTO SUAREZ,consulta externa,menores de 6 meses,2019-04-01,70,64,19,17,89,81,170
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2019-04-01,374,414,51,42,425,456,881
PUNA,consulta externa,menores de 6 meses,2019-04-01,16,15,0,0,16,15,31
PUNATA,consulta externa,menores de 6 meses,2019-04-01,129,110,8,10,137,120,257
QUIABAYA,consulta externa,menores de 6 meses,2019-04-01,4,7,0,0,4,7,11
QUILLACOLLO,consulta externa,menores de 6 meses,2019-04-01,423,394,165,150,588,544,1132
QUIME,consulta externa,menores de 6 meses,2019-04-01,9,9,0,0,9,9,18
QUIRUSILLAS,consulta externa,menores de 6 meses,2019-04-01,3,0,0,0,3,0,3
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2019-04-01,22,25,0,0,22,25,47
RAVELO,consulta externa,menores de 6 meses,2019-04-01,26,30,8,1,34,31,65
REYES,consulta externa,menores de 6 meses,2019-04-01,30,38,1,2,31,40,71
RIBERALTA,consulta externa,menores de 6 meses,2019-04-01,372,373,25,22,397,395,792
ROBORE,consulta externa,menores de 6 meses,2019-04-01,42,35,7,5,49,40,89
RURRENABAQUE,consulta externa,menores de 6 meses,2019-04-01,74,71,3,2,77,73,150
SABAYA,consulta externa,menores de 6 meses,2019-04-01,8,0,1,0,9,0,9
SACABA,consulta externa,menores de 6 meses,2019-04-01,625,591,220,201,845,792,1637
SACABAMBA,consulta externa,menores de 6 meses,2019-04-01,7,10,0,0,7,10,17
SACACA,consulta externa,menores de 6 meses,2019-04-01,47,26,1,0,48,26,74
SAIPINA,consulta externa,menores de 6 meses,2019-04-01,26,21,6,3,32,24,56
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2019-04-01,13,22,1,0,14,22,36
SAMAIPATA,consulta externa,menores de 6 meses,2019-04-01,12,13,4,7,16,20,36
SAN AGUSTIN,consulta externa,menores de 6 meses,2019-04-01,8,6,0,0,8,6,14
SAN ANDRES,consulta externa,menores de 6 meses,2019-04-01,37,39,3,3,40,42,82
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2019-04-01,3,4,2,0,5,4,9
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2019-04-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2019-04-01,12,21,1,1,13,22,35
SAN BENITO,consulta externa,menores de 6 meses,2019-04-01,27,35,2,4,29,39,68
SAN BORJA,consulta externa,menores de 6 meses,2019-04-01,141,134,20,7,161,141,302
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2019-04-01,53,55,1,6,54,61,115
SAN CARLOS,consulta externa,menores de 6 meses,2019-04-01,58,56,4,11,62,67,129
SAN IGNACIO,consulta externa,menores de 6 meses,2019-04-01,113,83,16,7,129,90,219
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2019-04-01,171,145,4,7,175,152,327
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2019-04-01,7,4,1,0,8,4,12
SAN JAVIER(STC),consulta externa,menores de 6 meses,2019-04-01,24,14,1,2,25,16,41
SAN JOAQUIN,consulta externa,menores de 6 meses,2019-04-01,18,18,0,0,18,18,36
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2019-04-01,31,30,3,1,34,31,65
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2019-04-01,20,12,2,1,22,13,35
SAN JULIAN,consulta externa,menores de 6 meses,2019-04-01,171,145,37,42,208,187,395
SAN LORENZO(PND),consulta externa,menores de 6 meses,2019-04-01,34,19,1,0,35,19,54
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2019-04-01,112,85,7,3,119,88,207
SAN LUCAS,consulta externa,menores de 6 meses,2019-04-01,70,67,8,12,78,79,157
SAN MATIAS,consulta externa,menores de 6 meses,2019-04-01,42,42,3,4,45,46,91
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2019-04-01,35,30,10,1,45,31,76
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2019-04-01,5,10,0,0,5,10,15
SAN PEDRO,consulta externa,menores de 6 meses,2019-04-01,71,57,4,3,75,60,135
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2019-04-01,65,42,6,5,71,47,118
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2019-04-01,12,10,0,0,12,10,22
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2019-04-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2019-04-01,2,3,1,2,3,5,8
SAN PEDRO(PND),consulta externa,menores de 6 meses,2019-04-01,6,3,1,0,7,3,10
SAN RAFAEL,consulta externa,menores de 6 meses,2019-04-01,18,8,18,19,36,27,63
SAN RAMON BENI,consulta externa,menores de 6 meses,2019-04-01,10,15,1,0,11,15,26
SAN RAMON SCZ,consulta externa,menores de 6 meses,2019-04-01,39,24,9,6,48,30,78
SANTA ANA,consulta externa,menores de 6 meses,2019-04-01,55,57,32,34,87,91,178
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2019-04-01,5746,5247,1135,1050,6881,6297,13178
SANTA ROSA,consulta externa,menores de 6 meses,2019-04-01,27,44,2,5,29,49,78
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2019-04-01,84,63,5,1,89,64,153
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2019-04-01,3,7,0,0,3,7,10
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2019-04-01,17,12,2,7,19,19,38
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2019-04-01,7,2,0,0,7,2,9
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2019-04-01,3,2,0,0,3,2,5
SANTIVAÑES,consulta externa,menores de 6 meses,2019-04-01,16,20,2,1,18,21,39
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2019-04-01,8,0,2,0,10,0,10
SAPAHAQUI,consulta externa,menores de 6 meses,2019-04-01,22,11,0,0,22,11,33
SENA,consulta externa,menores de 6 meses,2019-04-01,21,19,2,0,23,19,42
SHINAOTA,consulta externa,menores de 6 meses,2019-04-01,119,132,8,4,127,136,263
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2019-04-01,40,34,0,2,40,36,76
SICAYA,consulta externa,menores de 6 meses,2019-04-01,10,12,1,0,11,12,23
SIPE SIPE,consulta externa,menores de 6 meses,2019-04-01,161,159,36,35,197,194,391
SOPACHUY,consulta externa,menores de 6 meses,2019-04-01,16,11,9,11,25,22,47
SORACACHI,consulta externa,menores de 6 meses,2019-04-01,16,8,1,0,17,8,25
SORATA,consulta externa,menores de 6 meses,2019-04-01,29,44,5,11,34,55,89
SUCRE,consulta externa,menores de 6 meses,2019-04-01,1277,1301,249,237,1526,1538,3064
TACACHI,consulta externa,menores de 6 meses,2019-04-01,3,0,1,0,4,0,4
TACACOMA,consulta externa,menores de 6 meses,2019-04-01,34,29,7,4,41,33,74
TACOBAMBA,consulta externa,menores de 6 meses,2019-04-01,21,9,1,0,22,9,31
TACOPAYA,consulta externa,menores de 6 meses,2019-04-01,8,6,0,2,8,8,16
TAHUA,consulta externa,menores de 6 meses,2019-04-01,4,0,0,0,4,0,4
TAPACARI,consulta externa,menores de 6 meses,2019-04-01,44,37,6,1,50,38,88
TARABUCO,consulta externa,menores de 6 meses,2019-04-01,21,22,1,1,22,23,45
TARACO,consulta externa,menores de 6 meses,2019-04-01,4,9,1,2,5,11,16
TARATA,consulta externa,menores de 6 meses,2019-04-01,42,38,4,3,46,41,87
TARIJA,consulta externa,menores de 6 meses,2019-04-01,831,794,291,358,1122,1152,2274
TARVITA,consulta externa,menores de 6 meses,2019-04-01,61,46,0,0,61,46,107
TEOPONTE,consulta externa,menores de 6 meses,2019-04-01,57,44,12,3,69,47,116
TIAHUANACU,consulta externa,menores de 6 meses,2019-04-01,19,11,5,1,24,12,36
TINGUIPAYA,consulta externa,menores de 6 meses,2019-04-01,23,27,1,0,24,27,51
