,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
TEOPONTE,consulta externa,personas de 60 anos y mas,2019-02-01,240,177,40,52,280,229,509
TIAHUANACU,consulta externa,personas de 60 anos y mas,2019-02-01,224,212,127,134,351,346,697
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2019-02-01,681,887,0,0,681,887,1568
TIPUANI,consulta externa,personas de 60 anos y mas,2019-02-01,182,107,68,48,250,155,405
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2019-02-01,728,1078,120,167,848,1245,2093
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2019-02-01,400,570,242,282,642,852,1494
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2019-02-01,32,51,33,60,65,111,176
TOCO,consulta externa,personas de 60 anos y mas,2019-02-01,89,108,142,191,231,299,530
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2019-02-01,8,13,1,2,9,15,24
TOLATA,consulta externa,personas de 60 anos y mas,2019-02-01,108,196,72,127,180,323,503
TOLEDO,consulta externa,personas de 60 anos y mas,2019-02-01,238,318,3,1,241,319,560
TOMAVE,consulta externa,personas de 60 anos y mas,2019-02-01,436,676,62,5,498,681,1179
TOMINA,consulta externa,personas de 60 anos y mas,2019-02-01,385,468,7,4,392,472,864
TORO TORO,consulta externa,personas de 60 anos y mas,2019-02-01,211,291,1,1,212,292,504
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2019-02-01,377,472,4,4,381,476,857
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2019-02-01,277,288,11,8,288,296,584
TRIGAL,consulta externa,personas de 60 anos y mas,2019-02-01,63,59,73,76,136,135,271
TRINIDAD,consulta externa,personas de 60 anos y mas,2019-02-01,2005,2436,1048,1379,3053,3815,6868
TUPIZA,consulta externa,personas de 60 anos y mas,2019-02-01,1257,1854,482,668,1739,2522,4261
TURCO,consulta externa,personas de 60 anos y mas,2019-02-01,138,152,9,6,147,158,305
UMALA,consulta externa,personas de 60 anos y mas,2019-02-01,205,219,62,57,267,276,543
UNCIA,consulta externa,personas de 60 anos y mas,2019-02-01,674,869,52,107,726,976,1702
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2019-02-01,347,453,32,52,379,505,884
URUBICHA,consulta externa,personas de 60 anos y mas,2019-02-01,103,125,17,18,120,143,263
UYUNI,consulta externa,personas de 60 anos y mas,2019-02-01,525,639,73,82,598,721,1319
VACAS,consulta externa,personas de 60 anos y mas,2019-02-01,255,334,100,143,355,477,832
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2019-02-01,288,379,449,536,737,915,1652
VIACHA,consulta externa,personas de 60 anos y mas,2019-02-01,1215,1540,481,572,1696,2112,3808
VILA VILA,consulta externa,personas de 60 anos y mas,2019-02-01,184,194,4,4,188,198,386
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2019-02-01,299,475,24,32,323,507,830
VILLA MONTES,consulta externa,personas de 60 anos y mas,2019-02-01,796,892,246,246,1042,1138,2180
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2019-02-01,28,16,2,0,30,16,46
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2019-02-01,225,332,52,48,277,380,657
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2019-02-01,239,342,2,0,241,342,583
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2019-02-01,1460,1231,229,232,1689,1463,3152
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2019-02-01,197,227,42,41,239,268,507
VILLAZON,consulta externa,personas de 60 anos y mas,2019-02-01,650,877,517,770,1167,1647,2814
VINTO,consulta externa,personas de 60 anos y mas,2019-02-01,684,986,311,515,995,1501,2496
VITICHI,consulta externa,personas de 60 anos y mas,2019-02-01,519,864,1,5,520,869,1389
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2019-02-01,23,32,11,11,34,43,77
WARNES,consulta externa,personas de 60 anos y mas,2019-02-01,818,1339,250,369,1068,1708,2776
YACO,consulta externa,personas de 60 anos y mas,2019-02-01,201,184,3,0,204,184,388
YACUIBA,consulta externa,personas de 60 anos y mas,2019-02-01,1855,2072,558,666,2413,2738,5151
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2019-02-01,343,480,9,13,352,493,845
YANACACHI,consulta externa,personas de 60 anos y mas,2019-02-01,115,103,28,32,143,135,278
YAPACANI,consulta externa,personas de 60 anos y mas,2019-02-01,704,568,130,105,834,673,1507
YOCALLA,consulta externa,personas de 60 anos y mas,2019-02-01,340,390,4,0,344,390,734
YOTALA,consulta externa,personas de 60 anos y mas,2019-02-01,220,358,160,200,380,558,938
YUNCHARA,consulta externa,personas de 60 anos y mas,2019-02-01,146,203,0,0,146,203,349
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2019-02-01,11,12,0,0,11,12,23
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2019-02-01,130,182,190,231,320,413,733
ACACIO,consulta externa,personas de 60 anos y mas,2019-03-01,280,343,0,1,280,344,624
ACHACACHI,consulta externa,personas de 60 anos y mas,2019-03-01,670,659,271,222,941,881,1822
ACHOCALLA,consulta externa,personas de 60 anos y mas,2019-03-01,283,337,10,7,293,344,637
AIQUILE,consulta externa,personas de 60 anos y mas,2019-03-01,369,446,490,605,859,1051,1910
ALALAY,consulta externa,personas de 60 anos y mas,2019-03-01,72,103,11,13,83,116,199
ALCALA,consulta externa,personas de 60 anos y mas,2019-03-01,98,132,6,8,104,140,244
ALTO BENI,consulta externa,personas de 60 anos y mas,2019-03-01,389,226,30,28,419,254,673
ANCORAIMES,consulta externa,personas de 60 anos y mas,2019-03-01,234,239,211,214,445,453,898
ANDAMARCA,consulta externa,personas de 60 anos y mas,2019-03-01,219,271,8,6,227,277,504
ANTEQUERA,consulta externa,personas de 60 anos y mas,2019-03-01,43,56,0,1,43,57,100
ANZALDO,consulta externa,personas de 60 anos y mas,2019-03-01,293,408,29,29,322,437,759
APOLO,consulta externa,personas de 60 anos y mas,2019-03-01,297,273,114,116,411,389,800
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2019-03-01,102,120,2,4,104,124,228
ARANI,consulta externa,personas de 60 anos y mas,2019-03-01,193,336,129,197,322,533,855
ARBIETO,consulta externa,personas de 60 anos y mas,2019-03-01,464,757,64,103,528,860,1388
ARQUE,consulta externa,personas de 60 anos y mas,2019-03-01,235,323,60,57,295,380,675
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2019-03-01,472,501,18,27,490,528,1018
ATOCHA,consulta externa,personas de 60 anos y mas,2019-03-01,221,329,108,94,329,423,752
AUCAPATA,consulta externa,personas de 60 anos y mas,2019-03-01,122,110,12,5,134,115,249
AYATA,consulta externa,personas de 60 anos y mas,2019-03-01,160,218,15,21,175,239,414
AYO AYO,consulta externa,personas de 60 anos y mas,2019-03-01,349,401,66,48,415,449,864
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2019-03-01,804,948,39,43,843,991,1834
AZURDUY,consulta externa,personas de 60 anos y mas,2019-03-01,184,251,2,2,186,253,439
BATALLAS,consulta externa,personas de 60 anos y mas,2019-03-01,191,175,184,187,375,362,737
BAURES,consulta externa,personas de 60 anos y mas,2019-03-01,97,118,12,30,109,148,257
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2019-03-01,72,77,10,8,82,85,167
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2019-03-01,105,97,0,0,105,97,202
BELLA FLOR,consulta externa,personas de 60 anos y mas,2019-03-01,49,44,40,31,89,75,164
BERMEJO,consulta externa,personas de 60 anos y mas,2019-03-01,790,918,171,179,961,1097,2058
BETANZOS,consulta externa,personas de 60 anos y mas,2019-03-01,1266,1506,56,44,1322,1550,2872
BOLIVAR,consulta externa,personas de 60 anos y mas,2019-03-01,107,131,74,68,181,199,380
BOLPEBRA,consulta externa,personas de 60 anos y mas,2019-03-01,43,19,5,1,48,20,68
BOYUIBE,consulta externa,personas de 60 anos y mas,2019-03-01,79,89,38,56,117,145,262
BUENA VISTA,consulta externa,personas de 60 anos y mas,2019-03-01,276,229,119,85,395,314,709
CABEZAS,consulta externa,personas de 60 anos y mas,2019-03-01,384,382,65,66,449,448,897
CAIROMA,consulta externa,personas de 60 anos y mas,2019-03-01,247,218,41,33,288,251,539
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2019-03-01,465,705,1,2,466,707,1173
CAJUATA,consulta externa,personas de 60 anos y mas,2019-03-01,258,188,6,9,264,197,461
CALACOTO,consulta externa,personas de 60 anos y mas,2019-03-01,236,251,71,69,307,320,627
CALAMARCA,consulta externa,personas de 60 anos y mas,2019-03-01,291,311,16,2,307,313,620
CAMARGO,consulta externa,personas de 60 anos y mas,2019-03-01,562,735,78,114,640,849,1489
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2019-03-01,143,177,1,5,144,182,326
CAMIRI,consulta externa,personas de 60 anos y mas,2019-03-01,890,1032,491,570,1381,1602,2983
CAPINOTA,consulta externa,personas de 60 anos y mas,2019-03-01,367,513,141,195,508,708,1216
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2019-03-01,422,433,20,14,442,447,889
CARACOLLO,consulta externa,personas de 60 anos y mas,2019-03-01,291,300,33,50,324,350,674
CARANAVI,consulta externa,personas de 60 anos y mas,2019-03-01,1256,900,401,369,1657,1269,2926
CARANGAS,consulta externa,personas de 60 anos y mas,2019-03-01,17,16,0,0,17,16,33
CARAPARI,consulta externa,personas de 60 anos y mas,2019-03-01,386,397,105,113,491,510,1001
CARIPUYO,consulta externa,personas de 60 anos y mas,2019-03-01,194,238,2,0,196,238,434
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2019-03-01,113,94,12,22,125,116,241
CATACORA,consulta externa,personas de 60 anos y mas,2019-03-01,74,85,0,5,74,90,164
CHACARILLA,consulta externa,personas de 60 anos y mas,2019-03-01,78,85,27,31,105,116,221
CHALLAPATA,consulta externa,personas de 60 anos y mas,2019-03-01,991,1142,36,64,1027,1206,2233
CHAQUI,consulta externa,personas de 60 anos y mas,2019-03-01,549,801,1,8,550,809,1359
CHARAGUA,consulta externa,personas de 60 anos y mas,2019-03-01,367,440,34,50,401,490,891
CHARAÑA,consulta externa,personas de 60 anos y mas,2019-03-01,106,103,6,3,112,106,218
CHAYANTA,consulta externa,personas de 60 anos y mas,2019-03-01,295,473,0,0,295,473,768
CHIMORE,consulta externa,personas de 60 anos y mas,2019-03-01,429,387,15,6,444,393,837
CHIPAYA,consulta externa,personas de 60 anos y mas,2019-03-01,31,40,0,0,31,40,71
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2019-03-01,37,52,0,0,37,52,89
CHUA COCANI,consulta externa,personas de 60 anos y mas,2019-03-01,55,50,31,28,86,78,164
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2019-03-01,187,144,111,101,298,245,543
CHUMA,consulta externa,personas de 60 anos y mas,2019-03-01,440,413,39,35,479,448,927
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2019-03-01,60,96,0,2,60,98,158
CKOCHAS,consulta externa,personas de 60 anos y mas,2019-03-01,568,708,5,10,573,718,1291
CLIZA,consulta externa,personas de 60 anos y mas,2019-03-01,388,535,208,338,596,873,1469
COBIJA,consulta externa,personas de 60 anos y mas,2019-03-01,576,505,486,560,1062,1065,2127
COCAPATA,consulta externa,personas de 60 anos y mas,2019-03-01,466,484,9,8,475,492,967
COCHABAMBA,consulta externa,personas de 60 anos y mas,2019-03-01,12702,16346,11937,16571,24639,32917,57556
COIPASA,consulta externa,personas de 60 anos y mas,2019-03-01,13,21,3,1,16,22,38
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2019-03-01,457,708,256,408,713,1116,1829
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2019-03-01,412,481,26,28,438,509,947
COLLANA,consulta externa,personas de 60 anos y mas,2019-03-01,93,85,8,5,101,90,191
COLOMI,consulta externa,personas de 60 anos y mas,2019-03-01,249,277,128,188,377,465,842
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2019-03-01,100,106,60,71,160,177,337
COLQUECHACA,consulta externa,personas de 60 anos y mas,2019-03-01,1033,1244,13,7,1046,1251,2297
COLQUENCHA,consulta externa,personas de 60 anos y mas,2019-03-01,193,171,24,23,217,194,411
COLQUIRI,consulta externa,personas de 60 anos y mas,2019-03-01,481,489,32,17,513,506,1019
COMANCHE,consulta externa,personas de 60 anos y mas,2019-03-01,69,58,3,4,72,62,134
COMARAPA,consulta externa,personas de 60 anos y mas,2019-03-01,225,266,116,120,341,386,727
COMBAYA,consulta externa,personas de 60 anos y mas,2019-03-01,122,118,4,9,126,127,253
CONCEPCION,consulta externa,personas de 60 anos y mas,2019-03-01,77,80,50,46,127,126,253
COPACABANA,consulta externa,personas de 60 anos y mas,2019-03-01,156,159,71,78,227,237,464
CORIPATA,consulta externa,personas de 60 anos y mas,2019-03-01,262,213,93,45,355,258,613
CORO CORO,consulta externa,personas de 60 anos y mas,2019-03-01,255,268,28,38,283,306,589
COROICO,consulta externa,personas de 60 anos y mas,2019-03-01,188,149,204,193,392,342,734
CORQUE,consulta externa,personas de 60 anos y mas,2019-03-01,238,286,16,13,254,299,553
COTAGAITA,consulta externa,personas de 60 anos y mas,2019-03-01,989,1398,125,210,1114,1608,2722
COTOCA,consulta externa,personas de 60 anos y mas,2019-03-01,805,860,197,207,1002,1067,2069
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2019-03-01,18,28,1,2,19,30,49
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2019-03-01,303,242,112,78,415,320,735
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2019-03-01,49,67,13,16,62,83,145
CUEVO,consulta externa,personas de 60 anos y mas,2019-03-01,74,114,28,60,102,174,276
CULPINA,consulta externa,personas de 60 anos y mas,2019-03-01,443,598,30,50,473,648,1121
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2019-03-01,130,153,27,43,157,196,353
CURVA,consulta externa,personas de 60 anos y mas,2019-03-01,57,58,12,8,69,66,135
DESAGUADERO,consulta externa,personas de 60 anos y mas,2019-03-01,71,77,58,56,129,133,262
EL ALTO,consulta externa,personas de 60 anos y mas,2019-03-01,5924,6863,4538,4848,10462,11711,22173
EL CHORO,consulta externa,personas de 60 anos y mas,2019-03-01,140,170,1,1,141,171,312
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2019-03-01,254,199,4,5,258,204,462
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2019-03-01,397,565,52,88,449,653,1102
EL TORNO,consulta externa,personas de 60 anos y mas,2019-03-01,991,1012,313,370,1304,1382,2686
EL VILLAR,consulta externa,personas de 60 anos y mas,2019-03-01,197,283,0,1,197,284,481
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2019-03-01,416,484,242,324,658,808,1466
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2019-03-01,532,476,62,37,594,513,1107
ESCARA,consulta externa,personas de 60 anos y mas,2019-03-01,25,30,0,0,25,30,55
ESCOMA,consulta externa,personas de 60 anos y mas,2019-03-01,213,231,3,9,216,240,456
ESMERALDA,consulta externa,personas de 60 anos y mas,2019-03-01,47,43,4,2,51,45,96
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2019-03-01,190,225,2,3,192,228,420
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2019-03-01,8,8,0,0,8,8,16
EXALTACION,consulta externa,personas de 60 anos y mas,2019-03-01,40,42,1,1,41,43,84
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2019-03-01,224,193,97,84,321,277,598
FILADELFIA,consulta externa,personas de 60 anos y mas,2019-03-01,81,50,29,14,110,64,174
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2019-03-01,350,394,56,65,406,459,865
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2019-03-01,247,212,42,53,289,265,554
GUANAY,consulta externa,personas de 60 anos y mas,2019-03-01,372,256,73,68,445,324,769
GUAQUI,consulta externa,personas de 60 anos y mas,2019-03-01,152,163,11,38,163,201,364
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2019-03-01,620,729,84,131,704,860,1564
GUTIERREZ,consulta externa,personas de 60 anos y mas,2019-03-01,226,301,28,27,254,328,582
HUACARETA,consulta externa,personas de 60 anos y mas,2019-03-01,216,252,74,61,290,313,603
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2019-03-01,54,81,2,8,56,89,145
HUACHACALLA,consulta externa,personas de 60 anos y mas,2019-03-01,46,55,14,25,60,80,140
HUANUNI,consulta externa,personas de 60 anos y mas,2019-03-01,463,472,157,156,620,628,1248
HUARACAJE,consulta externa,personas de 60 anos y mas,2019-03-01,47,55,3,11,50,66,116
HUARINA,consulta externa,personas de 60 anos y mas,2019-03-01,156,170,165,205,321,375,696
HUATAJATA,consulta externa,personas de 60 anos y mas,2019-03-01,27,26,64,108,91,134,225
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2019-03-01,259,262,17,15,276,277,553
HUMANATA,consulta externa,personas de 60 anos y mas,2019-03-01,89,95,96,98,185,193,378
ICHOCA,consulta externa,personas de 60 anos y mas,2019-03-01,229,178,4,2,233,180,413
ICLA,consulta externa,personas de 60 anos y mas,2019-03-01,167,224,55,110,222,334,556
INCAHUASI,consulta externa,personas de 60 anos y mas,2019-03-01,260,371,12,24,272,395,667
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2019-03-01,31,4,3,0,34,4,38
INQUISIVI,consulta externa,personas de 60 anos y mas,2019-03-01,406,342,14,19,420,361,781
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2019-03-01,428,321,136,107,564,428,992
IXIAMAS,consulta externa,personas de 60 anos y mas,2019-03-01,214,149,11,20,225,169,394
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2019-03-01,241,247,356,375,597,622,1219
LA ASUNTA,consulta externa,personas de 60 anos y mas,2019-03-01,211,167,35,34,246,201,447
LA GUARDIA,consulta externa,personas de 60 anos y mas,2019-03-01,1256,1638,528,714,1784,2352,4136
LA PAZ,consulta externa,personas de 60 anos y mas,2019-03-01,15907,20349,16090,22427,31997,42776,74773
LA RIVERA,consulta externa,personas de 60 anos y mas,2019-03-01,7,11,0,1,7,12,19
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2019-03-01,73,117,7,23,80,140,220
LAJA,consulta externa,personas de 60 anos y mas,2019-03-01,187,203,212,239,399,442,841
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2019-03-01,70,137,0,1,70,138,208
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2019-03-01,134,111,13,12,147,123,270
LLALLAGUA,consulta externa,personas de 60 anos y mas,2019-03-01,626,840,115,142,741,982,1723
LLICA,consulta externa,personas de 60 anos y mas,2019-03-01,170,160,2,2,172,162,334
LORETO,consulta externa,personas de 60 anos y mas,2019-03-01,54,51,6,12,60,63,123
LURIBAY,consulta externa,personas de 60 anos y mas,2019-03-01,337,303,118,103,455,406,861
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2019-03-01,164,192,33,33,197,225,422
MACHARETI,consulta externa,personas de 60 anos y mas,2019-03-01,156,212,25,26,181,238,419
MAGDALENA,consulta externa,personas de 60 anos y mas,2019-03-01,179,156,62,58,241,214,455
MAIRANA,consulta externa,personas de 60 anos y mas,2019-03-01,109,121,105,138,214,259,473
MALLA,consulta externa,personas de 60 anos y mas,2019-03-01,87,98,1,0,88,98,186
MAPIRI,consulta externa,personas de 60 anos y mas,2019-03-01,157,132,54,72,211,204,415
MECAPACA,consulta externa,personas de 60 anos y mas,2019-03-01,247,195,61,46,308,241,549
MINEROS,consulta externa,personas de 60 anos y mas,2019-03-01,350,366,122,93,472,459,931
MIZQUE,consulta externa,personas de 60 anos y mas,2019-03-01,411,535,159,278,570,813,1383
MOCOMOCO,consulta externa,personas de 60 anos y mas,2019-03-01,193,181,97,89,290,270,560
MOJINETE,consulta externa,personas de 60 anos y mas,2019-03-01,18,50,8,9,26,59,85
MOJOCOYA,consulta externa,personas de 60 anos y mas,2019-03-01,287,376,31,57,318,433,751
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2019-03-01,713,897,103,165,816,1062,1878
MONTERO,consulta externa,personas de 60 anos y mas,2019-03-01,2243,2560,833,898,3076,3458,6534
MORO MORO,consulta externa,personas de 60 anos y mas,2019-03-01,22,45,43,69,65,114,179
MOROCHATA,consulta externa,personas de 60 anos y mas,2019-03-01,228,269,52,60,280,329,609
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2019-03-01,40,13,23,7,63,20,83
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2019-03-01,13,12,1,0,14,12,26
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2019-03-01,41,24,1,0,42,24,66
OCURI,consulta externa,personas de 60 anos y mas,2019-03-01,444,543,4,7,448,550,998
OKINAWA,consulta externa,personas de 60 anos y mas,2019-03-01,214,194,109,129,323,323,646
OMEREQUE,consulta externa,personas de 60 anos y mas,2019-03-01,160,196,36,38,196,234,430
ORURO,consulta externa,personas de 60 anos y mas,2019-03-01,6813,8161,3531,3920,10344,12081,22425
PADCAYA,consulta externa,personas de 60 anos y mas,2019-03-01,670,803,130,182,800,985,1785
PADILLA,consulta externa,personas de 60 anos y mas,2019-03-01,427,566,43,57,470,623,1093
PAILON,consulta externa,personas de 60 anos y mas,2019-03-01,407,387,49,62,456,449,905
PALCA,consulta externa,personas de 60 anos y mas,2019-03-01,410,379,3,9,413,388,801
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2019-03-01,800,600,152,110,952,710,1662
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2019-03-01,84,86,28,39,112,125,237
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2019-03-01,113,139,149,147,262,286,548
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2019-03-01,238,209,45,48,283,257,540
PASORAPA,consulta externa,personas de 60 anos y mas,2019-03-01,172,183,2,4,174,187,361
PATACAMAYA,consulta externa,personas de 60 anos y mas,2019-03-01,368,353,40,39,408,392,800
PAZÑA,consulta externa,personas de 60 anos y mas,2019-03-01,128,121,14,11,142,132,274
PELECHUCO,consulta externa,personas de 60 anos y mas,2019-03-01,123,88,4,5,127,93,220
POCOATA,consulta externa,personas de 60 anos y mas,2019-03-01,913,1160,3,4,916,1164,2080
POCONA,consulta externa,personas de 60 anos y mas,2019-03-01,346,481,2,2,348,483,831
POJO (CBBA),consulta externa,personas de 60 anos y mas,2019-03-01,181,217,32,28,213,245,458
POOPO,consulta externa,personas de 60 anos y mas,2019-03-01,153,161,31,55,184,216,400
PORCO,consulta externa,personas de 60 anos y mas,2019-03-01,67,118,0,1,67,119,186
POROMA,consulta externa,personas de 60 anos y mas,2019-03-01,510,593,2,7,512,600,1112
PORONGO,consulta externa,personas de 60 anos y mas,2019-03-01,233,195,199,174,432,369,801
PORTACHUELO,consulta externa,personas de 60 anos y mas,2019-03-01,233,235,52,78,285,313,598
PORVENIR,consulta externa,personas de 60 anos y mas,2019-03-01,96,95,91,65,187,160,347
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2019-03-01,61,70,40,56,101,126,227
POTOSI,consulta externa,personas de 60 anos y mas,2019-03-01,3591,4551,1432,1633,5023,6184,11207
PRESTO,consulta externa,personas de 60 anos y mas,2019-03-01,386,448,17,18,403,466,869
PUCARA,consulta externa,personas de 60 anos y mas,2019-03-01,12,19,77,98,89,117,206
PUCARANI,consulta externa,personas de 60 anos y mas,2019-03-01,444,458,102,109,546,567,1113
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2019-03-01,321,293,3,2,324,295,619
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2019-03-01,276,257,66,81,342,338,680
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2019-03-01,133,70,53,32,186,102,288
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2019-03-01,117,84,73,75,190,159,349
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2019-03-01,110,133,14,18,124,151,275
PUERTO RICO,consulta externa,personas de 60 anos y mas,2019-03-01,89,44,34,17,123,61,184
PUERTO SILES,consulta externa,personas de 60 anos y mas,2019-03-01,13,14,0,0,13,14,27
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2019-03-01,203,202,50,40,253,242,495
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2019-03-01,719,682,53,69,772,751,1523
PUNA,consulta externa,personas de 60 anos y mas,2019-03-01,882,1376,9,9,891,1385,2276
PUNATA,consulta externa,personas de 60 anos y mas,2019-03-01,340,510,271,505,611,1015,1626
QUIABAYA,consulta externa,personas de 60 anos y mas,2019-03-01,134,123,7,8,141,131,272
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2019-03-01,1626,1634,1165,1321,2791,2955,5746
QUIME,consulta externa,personas de 60 anos y mas,2019-03-01,198,147,4,7,202,154,356
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2019-03-01,36,31,31,35,67,66,133
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2019-03-01,226,275,4,6,230,281,511
RAVELO,consulta externa,personas de 60 anos y mas,2019-03-01,991,1182,11,8,1002,1190,2192
REYES,consulta externa,personas de 60 anos y mas,2019-03-01,221,203,84,116,305,319,624
RIBERALTA,consulta externa,personas de 60 anos y mas,2019-03-01,1333,1088,376,416,1709,1504,3213
ROBORE,consulta externa,personas de 60 anos y mas,2019-03-01,427,469,91,100,518,569,1087
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2019-03-01,537,450,275,237,812,687,1499
SABAYA,consulta externa,personas de 60 anos y mas,2019-03-01,128,122,120,140,248,262,510
SACABA,consulta externa,personas de 60 anos y mas,2019-03-01,1840,2416,1060,1289,2900,3705,6605
SACABAMBA,consulta externa,personas de 60 anos y mas,2019-03-01,124,184,55,90,179,274,453
SACACA,consulta externa,personas de 60 anos y mas,2019-03-01,449,603,1,2,450,605,1055
SAIPINA,consulta externa,personas de 60 anos y mas,2019-03-01,55,117,82,107,137,224,361
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2019-03-01,423,451,13,16,436,467,903
SAMAIPATA,consulta externa,personas de 60 anos y mas,2019-03-01,184,161,150,164,334,325,659
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2019-03-01,55,73,0,0,55,73,128
SAN ANDRES,consulta externa,personas de 60 anos y mas,2019-03-01,206,164,37,24,243,188,431
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2019-03-01,98,73,137,145,235,218,453
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2019-03-01,42,34,0,0,42,34,76
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2019-03-01,136,128,16,28,152,156,308
SAN BENITO,consulta externa,personas de 60 anos y mas,2019-03-01,233,327,239,405,472,732,1204
SAN BORJA,consulta externa,personas de 60 anos y mas,2019-03-01,587,592,153,197,740,789,1529
