,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,26,0,0,26
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,24,0,36
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,96,0,12,108
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,108,24,0,144
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,242,181,0,447
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,120,408,48,0,576
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,36,0,0,48
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,48,24,0,84
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,52,72,0,0,124
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,0,12,0,12
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,85,24,0,121
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,0,0,0,12
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,36,0,72
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,36,0,0,48
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,108,108,0,240
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,36,24,0,84
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,60,14,0,74
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,48,12,0,72
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,72,60,0,168
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,48,852,96,0,996
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,272,152,0,460
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,144,48,0,204
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,72,24,0,108
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,96,72,0,192
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,12,0,60
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,24,0,48
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,12,36
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,96,0,0,96
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,120,48,0,180
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,108,36,0,180
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,48,36,0,96
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,60,12,0,72
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,48,0,72
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,12,0,60
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,24,0,72
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,1,0,25
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,48,168,72,36,324
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,29,12,0,41
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,72,60,0,132
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,87,12,0,99
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,0,12,0,12
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,168,744,180,36,1128
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,108,36,0,168
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,96,0,0,108
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,96,12,0,108
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,253,0,0,277
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,60,24,0,84
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,15,7,0,0,22
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,72,0,0,72
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,12,36
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,12,24,49,36,0,121
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,44,0,0,56
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,49,325,132,0,506
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,24,48,0,84
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,0,12,0,24
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,168,36,0,216
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,24,0,60
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,12,12,12,24,0,60
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,36,0,72
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,144,108,0,252
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,24,12,0,48
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,84,26,0,110
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,48,24,0,84
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,48,12,0,84
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,0,0,36
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,132,12,0,144
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,24,12,0,48
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,60,30,12,102
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,120,24,0,180
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,1,1,0,2
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,12,0,0,24
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,12,36,0,60
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,12,24,0,48
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,12,12,72
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,36,12,96
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,3,0,0,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,12,0,0,24
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,46,403,86,12,547
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,72,132,48,0,252
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,0,0,48
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,36,0,0,48
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,12,0,60
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,108,24,0,144
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,60,12,0,96
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,0,0,0,12
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,12,0,180,13,0,205
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,108,1104,97,12,1321
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,0,12,0,12
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,24,0,36
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,0,0,0,12
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,60,36,0,108
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,60,36,0,108
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,22,0,0,22
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,15,306,200,12,533
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,84,36,24,0,144
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,48,60,0,132
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,72,24,0,120
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,144,72,0,252
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,0,0,0,12
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,24,12,0,60
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,0,0,36
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,24,36,0,72
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,120,0,0,132
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,12,60,0,96
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,24,0,60
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,48,12,0,96
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,48,240,48,0,336
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,36,12,0,48
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,24,68,0,104
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,12,0,0,24
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,156,48,0,204
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,44,24,0,68
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,32,36,44,0,112
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,12,12,0,36
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,12,0,0,0,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,12,192,660,180,0,1044
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,24,0,48
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,108,36,24,192
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,360,36,0,420
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,36,60,24,0,120
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,60,24,0,84
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,48,0,0,48
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,15,253,24,0,292
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,12,0,24
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,0,0,24
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,24,144,36,12,216
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,12,0,36
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,12,0,0,12
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,40,44,0,84
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-04-01,0,0,24,24,0,48
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,48,12,0,60
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,24,0,0,24
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,60,36,0,108
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,24,12,0,48
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,24,12,0,0,36
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,96,12,12,120
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,108,24,0,144
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,24,0,0,24
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,48,0,0,60
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,12,0,0,12
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,1,13,0,0,14
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,48,24,0,72
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,60,12,0,84
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,0,2,0,2
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,48,0,0,48
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,24,12,36,0,72
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,12,0,0,12
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,60,72,0,144
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,48,36,0,84
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,24,84,0,0,108
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,36,24,0,72
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,108,60,12,192
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,36,0,0,36
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,25,0,0,25
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,60,0,0,60
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,24,12,0,36
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,0,12,0,12
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,12,0,0,24
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,84,22,0,118
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,24,120,60,12,216
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,12,24,24,0,60
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-05-01,0,0,0,12,0,12
