municipality,group,variable,month,Nº de comunidades que participaron en el CAI de establecimiento,TOTAL
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,28,28
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,16,16
TOLEDO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,1,1
TURCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,21,21
URUBICHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,16,16
VIACHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,35,35
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,4,4
VILLAZON,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,4,4
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,4,4
YACO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,11,11
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-03-01,11,11
ACHACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
ACHOCALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,20,20
AIQUILE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,103,103
ALTO BENI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
ANCORAIMES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,27,27
APOLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,21,21
ARQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,6,6
ATOCHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
AUCAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,6,6
AYO AYO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,9,9
BERMEJO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,44,44
BETANZOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,76,76
CABEZAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,32,32
CAJUATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,18,18
CARACOLLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,22,22
CARANAVI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,9,9
CATACORA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
CHALLAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,23,23
CHAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,14,14
CHARAGUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
CHIMORE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,67,67
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,42,42
CLIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,16,16
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,27,27
COLLANA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
COLOMI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
COLQUECHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,54,54
COLQUENCHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
COLQUIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,33,33
COMANCHE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
CORIPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,18,18
CORO CORO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
COROICO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,11,11
COTAGAITA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,35,35
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,13,13
CURVA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
EL ALTO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,82,82
EL CHORO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,9,9
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
EL TORNO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,40,40
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,40,40
ESCOMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
GUAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
GUTIERREZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
HUARINA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,16,16
HUATAJATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
ICHOCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,14,14
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,13,13
LA ASUNTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,30,30
LA PAZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,48,48
LAJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,11,11
LURIBAY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,25,25
MALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,18,18
MOJINETE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,29,29
OMEREQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
ORURO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,23,23
PALCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,19,19
PASORAPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,26,26
PATACAMAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
PELECHUCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,43,43
POCONA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,9,9
PORCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
PUCARANI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
PUERTO RICO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,64,64
PUNA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,31,31
PUNATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,32,32
QUIME,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,17,17
RIBERALTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,18,18
SACACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
SAN BORJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
SAN CARLOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,11,11
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
SAN MATIAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,38,38
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,20,20
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,30,30
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,13,13
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,9,9
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
SIPE SIPE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
SOPACHUY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
SORACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,6,6
SORATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,6,6
TACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,6,6
TACACOMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,42,42
TAPACARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
TARIJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,69,69
TARVITA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,14,14
TEOPONTE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,13,13
TIAHUANACU,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,6,6
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,31,31
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,16,16
TOMAVE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
TORO TORO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,5,5
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,24,24
TRINIDAD,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,8,8
TUPIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,113,113
TURCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,23,23
UMALA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,22,22
UNCIA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,9,9
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
UYUNI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,17,17
VIACHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,32,32
VILLA MONTES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,7,7
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,65,65
VILLAZON,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,51,51
VITICHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,29,29
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,24,24
YACUIBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,10,10
YANACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-04-01,12,12
ACHACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,18,18
ALTO BENI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,16,16
ANZALDO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,3,3
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,6,6
ARQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,20,20
ATOCHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
BATALLAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,6,6
BETANZOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,9,9
BOYUIBE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,20,20
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,12,12
CALACOTO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,8,8
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,3,3
CARACOLLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,63,63
CARANAVI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,10,10
CARANGAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,23,23
CHAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,10,10
CHIPAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
COLQUIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,11,11
COMARAPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,17,17
CORIPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2024-05-01,4,4
