municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
BAURES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,12,12
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,15,15
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,29,29
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
CATACORA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,13,13
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,12,12
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,8,8
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,12,12
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,14,14
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,12,12
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,50,50
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,13,13
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,13,13
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
EXALTACION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,40,40
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,19,19
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
PAMPA GRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,16,16
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
PUERTO RICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,20,20
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,15,15
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,43,43
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,8,8
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
SAN MATIAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,12,12
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,28,28
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
SICAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,9,9
SOPACHUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,8,8
TACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
TACOBAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,27,27
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,12,12
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,10,10
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,15,15
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,8,8
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,23,23
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,6,6
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,11,11
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,10,10
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,7,7
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,27,27
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,14,14
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,11,11
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,14,14
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,3,3
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-04-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,8,8
ALALAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
BAURES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,19,19
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,8,8
CALACOTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,8,8
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,6,6
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,7,7
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,17,17
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
EXALTACION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,6,6
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,6,6
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,4,4
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2024-05-01,3,3
