municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,86,86
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,57,57
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,37,37
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,80,80
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,87,87
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,5,5
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,63,63
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,9,9
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,47,47
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,153,153
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,35,35
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,44,44
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,3,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,3,3
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,78,78
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,74,74
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1057,1057
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,16,16
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,72,72
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,24,24
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,14,14
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,23,23
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,27,27
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,26,26
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,3,3
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,16,16
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,34,34
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,33,33
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,5,5
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,27,27
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,52,52
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,162,162
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,35,35
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,62,62
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,20,20
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,33,33
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,88,88
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,29,29
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,226,226
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,46,46
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,14,14
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,128,128
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,178,178
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,18,18
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,19,19
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,14,14
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,36,36
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,68,68
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,21,21
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,7,7
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,69,69
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,32,32
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,29,29
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,6,6
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,284,284
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,27,27
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,37,37
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,30,30
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,47,47
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,7,7
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,15,15
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,142,142
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,62,62
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,42,42
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,5,5
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,270,270
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,23,23
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,14,14
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,207,207
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,34,34
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,41,41
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,233,233
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,5,5
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,57,57
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,23,23
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,26,26
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,115,115
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,77,77
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,13,13
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,35,35
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,29,29
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,81,81
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,27,27
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,26,26
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,21,21
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,67,67
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,47,47
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,114,114
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,16,16
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,33,33
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,14,14
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,60,60
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,20,20
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2523,2523
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,274,274
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,71,71
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,21,21
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,7,7
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,7,7
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,34,34
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,33,33
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,45,45
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,14,14
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,76,76
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1011,1011
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,11,11
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,2,2
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,19,19
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,27,27
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,63,63
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,53,53
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,6,6
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,396,396
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,131,131
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,5,5
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,26,26
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,38,38
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,19,19
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,145,145
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,13,13
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,13,13
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,6,6
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,12,12
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,9,9
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,7,7
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,11,11
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,20,20
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,9,9
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,261,261
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,44,44
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,3,3
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,15,15
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,24,24
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,24,24
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,6,6
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,15,15
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,17,17
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,64,64
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,3,3
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,106,106
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,36,36
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,115,115
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,10,10
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,90,90
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,28,28
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,185,185
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,8,8
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,62,62
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,1,1
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,27,27
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,281,281
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,9,9
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,13,13
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-04-01,26,26
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,7,7
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,75,75
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,5,5
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,27,27
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,18,18
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,4,4
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,22,22
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,5,5
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,24,24
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,24,24
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,7,7
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,10,10
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,10,10
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,26,26
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,8,8
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,59,59
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,136,136
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,5,5
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,69,69
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,80,80
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,22,22
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,11,11
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,63,63
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,15,15
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,12,12
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,51,51
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,55,55
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,31,31
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,11,11
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,7,7
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,3,3
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,6,6
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,21,21
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,7,7
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,159,159
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,54,54
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,1,1
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,3,3
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,109,109
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,6,6
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,11,11
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,7,7
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,13,13
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,89,89
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,2,2
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,8,8
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,15,15
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,2,2
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,15,15
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,6,6
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,86,86
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,43,43
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,923,923
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,38,38
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,14,14
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-05-01,3,3
