municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,8,8
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,19,19
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,80,80
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,5,5
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,3,3
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,3,3
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,8,8
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,21,21
TARATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,3,3
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,50,50
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,30,30
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,4,4
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,9,9
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,8,8
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,8,8
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,8,8
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,62,62
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,21,21
TURCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,21,21
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,63,63
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,5,5
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,23,23
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,15,15
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,3,3
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,18,18
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,1,1
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,20,20
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,9,9
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-03-01,4,4
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,11,11
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,18,18
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
AYATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,13,13
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,29,29
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,18,18
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,146,146
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,13,13
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,53,53
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,36,36
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,20,20
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,17,17
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,8,8
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,195,195
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,10,10
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,46,46
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,22,22
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,13,13
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,15,15
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,27,27
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,353,353
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,14,14
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,16,16
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,34,34
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,13,13
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,31,31
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,19,19
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,14,14
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,62,62
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
POOPO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,10,10
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,13,13
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,15,15
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,25,25
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,17,17
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
REYES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,29,29
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,11,11
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,11,11
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,22,22
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,8,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,12,12
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,12,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,36,36
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,466,466
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,22,22
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,8,8
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,10,10
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,79,79
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,14,14
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,13,13
TARATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,69,69
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,8,8
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,11,11
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,5,5
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,67,67
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,14,14
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,7,7
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,18,18
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,19,19
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,33,33
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,9,9
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,8,8
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,6,6
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-04-01,3,3
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,4,4
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,1,1
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,3,3
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,5,5
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,7,7
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,10,10
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,8,8
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-05-01,7,7
