,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
COLQUIRI,consulta externa,personas de 60 anos y mas,2016-04-01,436,497,44,26,480,523,1003
COMANCHE,consulta externa,personas de 60 anos y mas,2016-04-01,49,56,13,7,62,63,125
COMARAPA,consulta externa,personas de 60 anos y mas,2016-04-01,218,338,59,75,277,413,690
COMBAYA,consulta externa,personas de 60 anos y mas,2016-04-01,60,49,2,0,62,49,111
CONCEPCION,consulta externa,personas de 60 anos y mas,2016-04-01,82,118,17,22,99,140,239
COPACABANA,consulta externa,personas de 60 anos y mas,2016-04-01,102,106,9,8,111,114,225
CORIPATA,consulta externa,personas de 60 anos y mas,2016-04-01,273,234,70,58,343,292,635
CORO CORO,consulta externa,personas de 60 anos y mas,2016-04-01,252,239,36,25,288,264,552
COROICO,consulta externa,personas de 60 anos y mas,2016-04-01,155,135,174,237,329,372,701
CORQUE,consulta externa,personas de 60 anos y mas,2016-04-01,308,300,17,14,325,314,639
COTAGAITA,consulta externa,personas de 60 anos y mas,2016-04-01,745,1144,176,289,921,1433,2354
COTOCA,consulta externa,personas de 60 anos y mas,2016-04-01,393,536,55,75,448,611,1059
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2016-04-01,17,31,0,0,17,31,48
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2016-04-01,204,204,55,63,259,267,526
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2016-04-01,70,105,4,8,74,113,187
CUEVO,consulta externa,personas de 60 anos y mas,2016-04-01,60,89,22,55,82,144,226
CULPINA,consulta externa,personas de 60 anos y mas,2016-04-01,220,333,17,27,237,360,597
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2016-04-01,185,239,8,3,193,242,435
CURVA,consulta externa,personas de 60 anos y mas,2016-04-01,72,97,5,3,77,100,177
DESAGUADERO,consulta externa,personas de 60 anos y mas,2016-04-01,81,81,45,42,126,123,249
EL ALTO,consulta externa,personas de 60 anos y mas,2016-04-01,6625,8062,3733,4404,10358,12466,22824
EL CHORO,consulta externa,personas de 60 anos y mas,2016-04-01,160,187,3,3,163,190,353
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2016-04-01,148,159,6,1,154,160,314
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2016-04-01,296,489,6,13,302,502,804
EL TORNO,consulta externa,personas de 60 anos y mas,2016-04-01,1234,1259,407,390,1641,1649,3290
EL VILLAR,consulta externa,personas de 60 anos y mas,2016-04-01,138,192,10,18,148,210,358
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2016-04-01,283,417,4,6,287,423,710
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2016-04-01,250,255,55,54,305,309,614
ESCARA,consulta externa,personas de 60 anos y mas,2016-04-01,44,64,0,0,44,64,108
ESCOMA,consulta externa,personas de 60 anos y mas,2016-04-01,213,205,53,43,266,248,514
ESMERALDA,consulta externa,personas de 60 anos y mas,2016-04-01,49,46,1,0,50,46,96
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2016-04-01,123,103,5,2,128,105,233
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2016-04-01,10,2,0,0,10,2,12
EXALTACION,consulta externa,personas de 60 anos y mas,2016-04-01,19,14,2,2,21,16,37
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2016-04-01,95,157,36,65,131,222,353
FILADELFIA,consulta externa,personas de 60 anos y mas,2016-04-01,65,34,3,2,68,36,104
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2016-04-01,164,238,7,16,171,254,425
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2016-04-01,264,281,24,32,288,313,601
GUANAY,consulta externa,personas de 60 anos y mas,2016-04-01,219,143,40,31,259,174,433
GUAQUI,consulta externa,personas de 60 anos y mas,2016-04-01,161,207,75,86,236,293,529
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2016-04-01,705,776,86,137,791,913,1704
GUTIERREZ,consulta externa,personas de 60 anos y mas,2016-04-01,191,254,13,22,204,276,480
HUACARETA,consulta externa,personas de 60 anos y mas,2016-04-01,129,177,8,10,137,187,324
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2016-04-01,57,93,2,0,59,93,152
HUACHACALLA,consulta externa,personas de 60 anos y mas,2016-04-01,36,30,24,24,60,54,114
HUANUNI,consulta externa,personas de 60 anos y mas,2016-04-01,316,298,114,126,430,424,854
HUARACAJE,consulta externa,personas de 60 anos y mas,2016-04-01,60,35,2,7,62,42,104
HUARINA,consulta externa,personas de 60 anos y mas,2016-04-01,106,101,42,35,148,136,284
HUATAJATA,consulta externa,personas de 60 anos y mas,2016-04-01,49,42,69,76,118,118,236
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2016-04-01,211,222,5,6,216,228,444
HUMANATA,consulta externa,personas de 60 anos y mas,2016-04-01,279,314,0,0,279,314,593
ICHOCA,consulta externa,personas de 60 anos y mas,2016-04-01,187,200,0,0,187,200,387
ICLA,consulta externa,personas de 60 anos y mas,2016-04-01,156,278,25,38,181,316,497
INCAHUASI,consulta externa,personas de 60 anos y mas,2016-04-01,192,325,8,8,200,333,533
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2016-04-01,16,6,0,0,16,6,22
INQUISIVI,consulta externa,personas de 60 anos y mas,2016-04-01,367,338,1,2,368,340,708
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2016-04-01,394,366,48,82,442,448,890
IXIAMAS,consulta externa,personas de 60 anos y mas,2016-04-01,83,58,6,3,89,61,150
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2016-04-01,385,353,184,210,569,563,1132
LA ASUNTA,consulta externa,personas de 60 anos y mas,2016-04-01,296,192,48,43,344,235,579
LA GUARDIA,consulta externa,personas de 60 anos y mas,2016-04-01,857,1049,51,58,908,1107,2015
LA PAZ,consulta externa,personas de 60 anos y mas,2016-04-01,11895,16104,12301,17131,24196,33235,57431
LA RIVERA,consulta externa,personas de 60 anos y mas,2016-04-01,10,14,0,4,10,18,28
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2016-04-01,69,71,9,15,78,86,164
LAJA,consulta externa,personas de 60 anos y mas,2016-04-01,240,218,74,94,314,312,626
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2016-04-01,84,128,6,8,90,136,226
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2016-04-01,103,77,2,1,105,78,183
LLALLAGUA,consulta externa,personas de 60 anos y mas,2016-04-01,596,915,88,124,684,1039,1723
LLICA,consulta externa,personas de 60 anos y mas,2016-04-01,121,134,30,35,151,169,320
LORETO,consulta externa,personas de 60 anos y mas,2016-04-01,31,38,9,8,40,46,86
LURIBAY,consulta externa,personas de 60 anos y mas,2016-04-01,274,230,47,38,321,268,589
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2016-04-01,131,157,22,27,153,184,337
MACHARETI,consulta externa,personas de 60 anos y mas,2016-04-01,114,141,7,14,121,155,276
MAGDALENA,consulta externa,personas de 60 anos y mas,2016-04-01,139,169,59,49,198,218,416
MAIRANA,consulta externa,personas de 60 anos y mas,2016-04-01,90,141,44,62,134,203,337
MALLA,consulta externa,personas de 60 anos y mas,2016-04-01,61,69,0,2,61,71,132
MAPIRI,consulta externa,personas de 60 anos y mas,2016-04-01,178,171,12,9,190,180,370
MECAPACA,consulta externa,personas de 60 anos y mas,2016-04-01,170,140,15,17,185,157,342
MINEROS,consulta externa,personas de 60 anos y mas,2016-04-01,114,124,1,0,115,124,239
MIZQUE,consulta externa,personas de 60 anos y mas,2016-04-01,485,642,60,79,545,721,1266
MOCOMOCO,consulta externa,personas de 60 anos y mas,2016-04-01,531,528,73,85,604,613,1217
MOJINETE,consulta externa,personas de 60 anos y mas,2016-04-01,16,32,17,34,33,66,99
MOJOCOYA,consulta externa,personas de 60 anos y mas,2016-04-01,166,212,62,68,228,280,508
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2016-04-01,571,746,63,93,634,839,1473
MONTERO,consulta externa,personas de 60 anos y mas,2016-04-01,1512,1853,232,366,1744,2219,3963
MORO MORO,consulta externa,personas de 60 anos y mas,2016-04-01,48,55,45,75,93,130,223
MOROCHATA,consulta externa,personas de 60 anos y mas,2016-04-01,416,467,33,30,449,497,946
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2016-04-01,31,7,0,0,31,7,38
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2016-04-01,9,11,0,0,9,11,20
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2016-04-01,22,15,3,0,25,15,40
OCURI,consulta externa,personas de 60 anos y mas,2016-04-01,150,225,6,7,156,232,388
OKINAWA,consulta externa,personas de 60 anos y mas,2016-04-01,121,94,14,18,135,112,247
OMEREQUE,consulta externa,personas de 60 anos y mas,2016-04-01,163,216,16,19,179,235,414
ORURO,consulta externa,personas de 60 anos y mas,2016-04-01,4910,6152,2162,2693,7072,8845,15917
PADCAYA,consulta externa,personas de 60 anos y mas,2016-04-01,292,372,70,91,362,463,825
PADILLA,consulta externa,personas de 60 anos y mas,2016-04-01,319,453,4,10,323,463,786
PAILON,consulta externa,personas de 60 anos y mas,2016-04-01,179,131,34,29,213,160,373
PALCA,consulta externa,personas de 60 anos y mas,2016-04-01,227,182,5,10,232,192,424
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2016-04-01,517,426,143,104,660,530,1190
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2016-04-01,34,41,0,0,34,41,75
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2016-04-01,85,142,63,93,148,235,383
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2016-04-01,245,287,21,17,266,304,570
PASORAPA,consulta externa,personas de 60 anos y mas,2016-04-01,156,190,9,11,165,201,366
PATACAMAYA,consulta externa,personas de 60 anos y mas,2016-04-01,184,159,11,22,195,181,376
PAZÑA,consulta externa,personas de 60 anos y mas,2016-04-01,64,72,6,6,70,78,148
PELECHUCO,consulta externa,personas de 60 anos y mas,2016-04-01,121,94,3,1,124,95,219
POCOATA,consulta externa,personas de 60 anos y mas,2016-04-01,583,863,3,4,586,867,1453
POCONA,consulta externa,personas de 60 anos y mas,2016-04-01,379,553,35,59,414,612,1026
POJO (CBBA),consulta externa,personas de 60 anos y mas,2016-04-01,191,228,12,19,203,247,450
POOPO,consulta externa,personas de 60 anos y mas,2016-04-01,106,121,44,44,150,165,315
PORCO,consulta externa,personas de 60 anos y mas,2016-04-01,80,134,6,3,86,137,223
POROMA,consulta externa,personas de 60 anos y mas,2016-04-01,323,406,11,20,334,426,760
PORONGO,consulta externa,personas de 60 anos y mas,2016-04-01,123,123,3,9,126,132,258
PORTACHUELO,consulta externa,personas de 60 anos y mas,2016-04-01,277,297,45,52,322,349,671
PORVENIR,consulta externa,personas de 60 anos y mas,2016-04-01,81,59,15,14,96,73,169
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2016-04-01,74,101,10,23,84,124,208
POTOSI,consulta externa,personas de 60 anos y mas,2016-04-01,3369,4720,1559,2333,4928,7053,11981
PRESTO,consulta externa,personas de 60 anos y mas,2016-04-01,289,405,0,2,289,407,696
PUCARA,consulta externa,personas de 60 anos y mas,2016-04-01,51,53,49,83,100,136,236
PUCARANI,consulta externa,personas de 60 anos y mas,2016-04-01,365,324,129,149,494,473,967
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2016-04-01,321,305,20,22,341,327,668
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2016-04-01,250,243,35,16,285,259,544
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2016-04-01,170,111,51,45,221,156,377
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2016-04-01,106,106,37,44,143,150,293
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2016-04-01,69,107,13,13,82,120,202
PUERTO RICO,consulta externa,personas de 60 anos y mas,2016-04-01,104,53,8,2,112,55,167
PUERTO SILES,consulta externa,personas de 60 anos y mas,2016-04-01,13,11,1,0,14,11,25
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2016-04-01,218,208,60,46,278,254,532
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2016-04-01,552,492,37,25,589,517,1106
PUNA,consulta externa,personas de 60 anos y mas,2016-04-01,419,662,27,44,446,706,1152
PUNATA,consulta externa,personas de 60 anos y mas,2016-04-01,400,636,351,523,751,1159,1910
QUIABAYA,consulta externa,personas de 60 anos y mas,2016-04-01,122,113,0,0,122,113,235
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2016-04-01,1225,1734,1430,1898,2655,3632,6287
QUIME,consulta externa,personas de 60 anos y mas,2016-04-01,170,127,23,13,193,140,333
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2016-04-01,61,92,0,0,61,92,153
RAVELO,consulta externa,personas de 60 anos y mas,2016-04-01,260,407,1,5,261,412,673
REYES,consulta externa,personas de 60 anos y mas,2016-04-01,196,260,4,14,200,274,474
RIBERALTA,consulta externa,personas de 60 anos y mas,2016-04-01,1311,1108,153,154,1464,1262,2726
ROBORE,consulta externa,personas de 60 anos y mas,2016-04-01,315,340,44,50,359,390,749
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2016-04-01,295,278,210,233,505,511,1016
SABAYA,consulta externa,personas de 60 anos y mas,2016-04-01,257,262,26,37,283,299,582
SACABA,consulta externa,personas de 60 anos y mas,2016-04-01,1622,2094,703,1003,2325,3097,5422
SACABAMBA,consulta externa,personas de 60 anos y mas,2016-04-01,99,107,27,58,126,165,291
SACACA,consulta externa,personas de 60 anos y mas,2016-04-01,204,305,0,5,204,310,514
SAIPINA,consulta externa,personas de 60 anos y mas,2016-04-01,111,171,31,45,142,216,358
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2016-04-01,319,397,7,11,326,408,734
SAMAIPATA,consulta externa,personas de 60 anos y mas,2016-04-01,124,172,45,66,169,238,407
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2016-04-01,30,39,6,8,36,47,83
SAN ANDRES,consulta externa,personas de 60 anos y mas,2016-04-01,150,123,18,6,168,129,297
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2016-04-01,155,142,76,74,231,216,447
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2016-04-01,30,33,1,1,31,34,65
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2016-04-01,108,103,12,13,120,116,236
SAN BENITO,consulta externa,personas de 60 anos y mas,2016-04-01,203,347,77,138,280,485,765
SAN BORJA,consulta externa,personas de 60 anos y mas,2016-04-01,408,345,136,163,544,508,1052
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2016-04-01,243,234,6,2,249,236,485
SAN CARLOS,consulta externa,personas de 60 anos y mas,2016-04-01,280,265,40,41,320,306,626
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2016-04-01,181,252,45,90,226,342,568
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2016-04-01,559,565,31,59,590,624,1214
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2016-04-01,23,16,1,4,24,20,44
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2016-04-01,159,176,12,28,171,204,375
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2016-04-01,62,111,16,25,78,136,214
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2016-04-01,188,210,22,32,210,242,452
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2016-04-01,165,163,75,62,240,225,465
SAN JULIAN,consulta externa,personas de 60 anos y mas,2016-04-01,703,724,81,51,784,775,1559
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2016-04-01,24,22,0,0,24,22,46
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2016-04-01,367,457,17,26,384,483,867
SAN LUCAS,consulta externa,personas de 60 anos y mas,2016-04-01,906,1469,31,48,937,1517,2454
SAN MATIAS,consulta externa,personas de 60 anos y mas,2016-04-01,131,131,13,13,144,144,288
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2016-04-01,78,104,79,115,157,219,376
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2016-04-01,64,98,1,7,65,105,170
SAN PEDRO,consulta externa,personas de 60 anos y mas,2016-04-01,388,310,31,37,419,347,766
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2016-04-01,297,491,0,0,297,491,788
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2016-04-01,287,320,4,10,291,330,621
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2016-04-01,26,33,2,3,28,36,64
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2016-04-01,68,88,283,346,351,434,785
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2016-04-01,37,14,1,2,38,16,54
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2016-04-01,41,23,67,70,108,93,201
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2016-04-01,134,125,2,3,136,128,264
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2016-04-01,94,64,3,5,97,69,166
SANTA ANA,consulta externa,personas de 60 anos y mas,2016-04-01,108,157,174,246,282,403,685
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2016-04-01,16363,21498,5849,8405,22212,29903,52115
SANTA ROSA,consulta externa,personas de 60 anos y mas,2016-04-01,122,123,5,18,127,141,268
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2016-04-01,288,222,38,32,326,254,580
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2016-04-01,288,277,2,5,290,282,572
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2016-04-01,311,310,56,46,367,356,723
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2016-04-01,252,271,50,45,302,316,618
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2016-04-01,95,103,8,8,103,111,214
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2016-04-01,184,317,33,75,217,392,609
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2016-04-01,157,171,0,2,157,173,330
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2016-04-01,196,152,7,7,203,159,362
SENA,consulta externa,personas de 60 anos y mas,2016-04-01,59,52,4,1,63,53,116
SHINAOTA,consulta externa,personas de 60 anos y mas,2016-04-01,176,184,63,50,239,234,473
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2016-04-01,664,714,88,93,752,807,1559
SICAYA,consulta externa,personas de 60 anos y mas,2016-04-01,47,68,24,35,71,103,174
SIPE SIPE,consulta externa,personas de 60 anos y mas,2016-04-01,461,763,267,424,728,1187,1915
SOPACHUY,consulta externa,personas de 60 anos y mas,2016-04-01,179,280,7,28,186,308,494
SORACACHI,consulta externa,personas de 60 anos y mas,2016-04-01,147,146,2,9,149,155,304
SORATA,consulta externa,personas de 60 anos y mas,2016-04-01,376,391,177,147,553,538,1091
SUCRE,consulta externa,personas de 60 anos y mas,2016-04-01,5334,7141,2755,4343,8089,11484,19573
TACACHI,consulta externa,personas de 60 anos y mas,2016-04-01,18,47,0,1,18,48,66
TACACOMA,consulta externa,personas de 60 anos y mas,2016-04-01,108,75,0,0,108,75,183
TACOBAMBA,consulta externa,personas de 60 anos y mas,2016-04-01,193,261,1,4,194,265,459
TACOPAYA,consulta externa,personas de 60 anos y mas,2016-04-01,330,384,91,123,421,507,928
TAHUA,consulta externa,personas de 60 anos y mas,2016-04-01,77,85,2,2,79,87,166
TAPACARI,consulta externa,personas de 60 anos y mas,2016-04-01,579,760,64,73,643,833,1476
TARABUCO,consulta externa,personas de 60 anos y mas,2016-04-01,504,733,21,28,525,761,1286
TARACO,consulta externa,personas de 60 anos y mas,2016-04-01,157,132,139,99,296,231,527
TARATA,consulta externa,personas de 60 anos y mas,2016-04-01,142,205,36,45,178,250,428
TARIJA,consulta externa,personas de 60 anos y mas,2016-04-01,4293,5769,2376,3472,6669,9241,15910
TARVITA,consulta externa,personas de 60 anos y mas,2016-04-01,287,437,3,12,290,449,739
TEOPONTE,consulta externa,personas de 60 anos y mas,2016-04-01,208,140,74,40,282,180,462
TIAWANACU,consulta externa,personas de 60 anos y mas,2016-04-01,216,220,54,48,270,268,538
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2016-04-01,162,251,0,1,162,252,414
TIPUANI,consulta externa,personas de 60 anos y mas,2016-04-01,187,139,14,13,201,152,353
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2016-04-01,286,507,143,360,429,867,1296
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2016-04-01,134,160,3,11,137,171,308
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2016-04-01,46,65,15,23,61,88,149
TOCO,consulta externa,personas de 60 anos y mas,2016-04-01,226,360,40,49,266,409,675
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2016-04-01,20,14,0,0,20,14,34
TOLATA,consulta externa,personas de 60 anos y mas,2016-04-01,73,168,68,104,141,272,413
TOLEDO,consulta externa,personas de 60 anos y mas,2016-04-01,157,191,4,7,161,198,359
TOMAVE,consulta externa,personas de 60 anos y mas,2016-04-01,362,665,1,8,363,673,1036
TOMINA,consulta externa,personas de 60 anos y mas,2016-04-01,197,232,6,11,203,243,446
TORO TORO,consulta externa,personas de 60 anos y mas,2016-04-01,216,321,1,1,217,322,539
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2016-04-01,238,291,13,31,251,322,573
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2016-04-01,161,182,3,0,164,182,346
TRIGAL,consulta externa,personas de 60 anos y mas,2016-04-01,47,56,54,72,101,128,229
TRINIDAD,consulta externa,personas de 60 anos y mas,2016-04-01,1558,2216,625,999,2183,3215,5398
TUPIZA,consulta externa,personas de 60 anos y mas,2016-04-01,1468,1964,215,311,1683,2275,3958
TURCO,consulta externa,personas de 60 anos y mas,2016-04-01,158,183,8,6,166,189,355
UMALA,consulta externa,personas de 60 anos y mas,2016-04-01,270,297,13,25,283,322,605
UNCIA,consulta externa,personas de 60 anos y mas,2016-04-01,541,786,71,86,612,872,1484
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2016-04-01,310,434,13,39,323,473,796
URUBICHA,consulta externa,personas de 60 anos y mas,2016-04-01,27,54,5,5,32,59,91
UYUNI,consulta externa,personas de 60 anos y mas,2016-04-01,362,418,68,73,430,491,921
VACAS,consulta externa,personas de 60 anos y mas,2016-04-01,190,322,19,24,209,346,555
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2016-04-01,254,291,384,540,638,831,1469
VIACHA,consulta externa,personas de 60 anos y mas,2016-04-01,935,1040,270,329,1205,1369,2574
VILA VILA,consulta externa,personas de 60 anos y mas,2016-04-01,79,121,5,2,84,123,207
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2016-04-01,253,403,15,20,268,423,691
VILLA MONTES,consulta externa,personas de 60 anos y mas,2016-04-01,545,565,105,140,650,705,1355
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2016-04-01,49,28,1,0,50,28,78
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2016-04-01,175,272,50,61,225,333,558
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2016-04-01,288,436,7,5,295,441,736
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2016-04-01,736,603,58,51,794,654,1448
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2016-04-01,150,250,16,19,166,269,435
VILLAZON,consulta externa,personas de 60 anos y mas,2016-04-01,843,1165,511,780,1354,1945,3299
VINTO,consulta externa,personas de 60 anos y mas,2016-04-01,402,496,52,62,454,558,1012
VITICHI,consulta externa,personas de 60 anos y mas,2016-04-01,503,842,11,4,514,846,1360
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2016-04-01,27,31,14,14,41,45,86
WARNES,consulta externa,personas de 60 anos y mas,2016-04-01,575,633,91,122,666,755,1421
YACO,consulta externa,personas de 60 anos y mas,2016-04-01,244,208,2,3,246,211,457
YACUIBA,consulta externa,personas de 60 anos y mas,2016-04-01,1253,1567,372,480,1625,2047,3672
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2016-04-01,320,435,12,10,332,445,777
YANACACHI,consulta externa,personas de 60 anos y mas,2016-04-01,83,60,27,22,110,82,192
YAPACANI,consulta externa,personas de 60 anos y mas,2016-04-01,269,687,74,84,343,771,1114
YOCALLA,consulta externa,personas de 60 anos y mas,2016-04-01,185,281,2,9,187,290,477
YOTALA,consulta externa,personas de 60 anos y mas,2016-04-01,168,285,66,125,234,410,644
YUNCHARA,consulta externa,personas de 60 anos y mas,2016-04-01,53,101,2,1,55,102,157
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2016-04-01,9,11,0,0,9,11,20
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2016-04-01,382,451,6,14,388,465,853
ACACIO,consulta externa,personas de 60 anos y mas,2016-05-01,80,126,0,0,80,126,206
ACHACACHI,consulta externa,personas de 60 anos y mas,2016-05-01,727,762,342,287,1069,1049,2118
ACHOCALLA,consulta externa,personas de 60 anos y mas,2016-05-01,214,231,12,12,226,243,469
AIQUILE,consulta externa,personas de 60 anos y mas,2016-05-01,268,380,162,244,430,624,1054
ALALAY,consulta externa,personas de 60 anos y mas,2016-05-01,53,80,0,1,53,81,134
ALCALA,consulta externa,personas de 60 anos y mas,2016-05-01,36,66,0,2,36,68,104
ALTO BENI,consulta externa,personas de 60 anos y mas,2016-05-01,365,252,16,10,381,262,643
ANCORAIMES,consulta externa,personas de 60 anos y mas,2016-05-01,288,263,58,42,346,305,651
ANDAMARCA,consulta externa,personas de 60 anos y mas,2016-05-01,165,165,6,2,171,167,338
ANTEQUERA,consulta externa,personas de 60 anos y mas,2016-05-01,31,47,0,1,31,48,79
ANZALDO,consulta externa,personas de 60 anos y mas,2016-05-01,280,378,52,68,332,446,778
APOLO,consulta externa,personas de 60 anos y mas,2016-05-01,279,285,13,15,292,300,592
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2016-05-01,123,227,0,0,123,227,350
ARANI,consulta externa,personas de 60 anos y mas,2016-05-01,198,367,18,41,216,408,624
ARBIETO,consulta externa,personas de 60 anos y mas,2016-05-01,267,509,47,72,314,581,895
ARQUE,consulta externa,personas de 60 anos y mas,2016-05-01,217,298,41,60,258,358,616
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2016-05-01,197,205,4,4,201,209,410
ATOCHA,consulta externa,personas de 60 anos y mas,2016-05-01,180,221,49,68,229,289,518
AUCAPATA,consulta externa,personas de 60 anos y mas,2016-05-01,141,116,1,1,142,117,259
AYATA,consulta externa,personas de 60 anos y mas,2016-05-01,210,273,29,22,239,295,534
AYO AYO,consulta externa,personas de 60 anos y mas,2016-05-01,113,129,0,3,113,132,245
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2016-05-01,849,981,13,9,862,990,1852
