,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,1,1,1,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,7,56,7,56,63
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,0,1,0,1
CARIPUYO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,2,14,2,14,16
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,12,18,12,18,30
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,8,18,8,18,26
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,2,12,2,12,14
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,20,71,20,71,91
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,227,689,227,689,916
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,16,52,16,52,68
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,4,0,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,3,2,3,2,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,7,19,7,19,26
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,8,15,8,15,23
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,1,1,1,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,399,912,399,912,1311
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,3,0,3,0,3
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,2,1,2,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,2,3,2,3,5
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,0,1,0,1
EXALTACION,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,4,24,4,24,28
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,16,0,16,16
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,285,575,285,575,860
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,6,5,6,5,11
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,3,5,3,5,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,5,0,5,5
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,3,0,3,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,2,0,2,0,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,16,29,16,29,45
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,132,198,132,198,330
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,0,0,0,0
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,5,1,5,6
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,105,355,105,355,460
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,13,15,13,15,28
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,11,6,11,6,17
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,7,14,7,14,21
PORCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,4,2,4,2,6
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,102,208,102,208,310
PUCARANI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,5,0,5,5
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,53,86,53,86,139
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,39,84,39,84,123
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,14,61,14,61,75
QUIRUSILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,0,1,0,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,25,98,25,98,123
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,7,0,7,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,8,12,8,12,20
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,6,19,6,19,25
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,7,15,7,15,22
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,8,16,8,16,24
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,17,28,17,28,45
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,1,1,1,2
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,15,11,15,11,26
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,3,13,3,13,16
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,1,1,1,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,458,1326,458,1326,1784
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,1,1,1,1,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,133,257,133,257,390
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,10,9,10,9,19
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,176,223,176,223,399
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,2,10,2,10,12
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,77,136,77,136,213
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,30,91,30,91,121
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,10,11,10,11,21
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,4,10,4,10,14
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,10,17,10,17,27
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,5,19,5,19,24
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,54,144,54,144,198
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,8,11,8,11,19
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,17,53,17,53,70
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,52,77,52,77,129
YUNCHARA,internaciones,ingresos referidos de otros establecimientos de salud,2024-04-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,4,0,4,4
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,7,5,7,12
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,4,6,4,6,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,2,2,2,2,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,38,95,38,95,133
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,4,0,4,4
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,7,21,7,21,28
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,20,58,20,58,78
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,24,5,24,29
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,11,5,11,16
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,7,24,7,24,31
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,2,0,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,26,78,26,78,104
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,278,626,278,626,904
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,14,32,14,32,46
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,2,2,2,2,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,2,1,2,1,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,8,14,8,14,22
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,420,885,420,885,1305
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,2,0,2,0,2
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,3,0,3,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,3,0,3,3
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,8,21,8,21,29
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,2,12,2,12,14
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,1440,708,1440,708,2148
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,7,5,7,5,12
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,0,5,0,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,2,3,2,3,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,2,0,2,2
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,1,1,1,1,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,13,32,13,32,45
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,85,216,85,216,301
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,0,0,0,0
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,121,405,121,405,526
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,12,19,12,19,31
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,3,7,3,7,10
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,3,9,3,9,12
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,4,0,4,4
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,1,5,1,5,6
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,100,204,100,204,304
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,16,11,16,11,27
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,40,80,40,80,120
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,43,87,43,87,130
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,14,58,14,58,72
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,34,98,34,98,132
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,1,3,1,3,4
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,8,12,8,12,20
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,13,5,13,18
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,8,13,8,13,21
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,10,13,10,13,23
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,14,34,14,34,48
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,4,5,4,5,9
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,8,8,8,8,16
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,1,1,1,1,2
SAN PEDRO DE MACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,354,955,354,955,1309
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,3,0,3,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,1,2,1,2,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,140,244,140,244,384
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,15,12,15,12,27
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,153,205,153,205,358
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,6,3,6,3,9
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,3,0,3,3
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,127,189,127,189,316
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,30,86,30,86,116
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,4,3,4,3,7
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,8,12,8,12,20
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,17,48,17,48,65
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,18,5,18,23
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,58,127,58,127,185
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,5,14,5,14,19
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,18,55,18,55,73
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-05-01,47,77,47,77,124
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,5,1,5,6
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,8,2,8,10
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,0,2,0,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,7,13,7,13,20
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,2,2,2,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,48,92,48,92,140
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,3,3,3,3,6
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,12,10,12,10,22
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,8,45,8,45,53
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,18,48,18,48,66
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,1,1,1,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,7,11,7,11,18
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,10,13,10,13,23
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,4,0,4,4
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,11,21,11,21,32
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,1,0,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,21,100,21,100,121
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,246,596,246,596,842
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,3,17,3,17,20
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,1,1,1,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,3,2,3,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,10,20,10,20,30
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,32,44,32,44,76
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,314,822,314,822,1136
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,0,1,0,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,1,2,1,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,7,19,7,19,26
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,3,5,3,5,8
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,2,0,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,286,630,286,630,916
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,0,1,0,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,4,4,4,4,8
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,3,7,3,7,10
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,4,1,4,5
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,1,1,1,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,21,32,21,32,53
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,89,190,89,190,279
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,119,364,119,364,483
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,7,25,7,25,32
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,3,0,3,0,3
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,8,2,8,10
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,3,4,3,4,7
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,108,190,108,190,298
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,39,63,39,63,102
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,33,98,33,98,131
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,15,80,15,80,95
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,40,88,40,88,128
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,2,1,2,3
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,4,8,4,8,12
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,6,6,6,6,12
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,4,7,4,7,11
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,17,28,17,28,45
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,0,1,0,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,14,12,14,12,26
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,5,12,5,12,17
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,294,917,294,917,1211
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,0,1,0,1
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,14,55,14,55,69
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,0,6,0,6,6
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,121,222,121,222,343
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,5,14,5,14,19
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,126,180,126,180,306
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,5,8,5,8,13
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,134,135,134,135,269
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,21,79,21,79,100
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,15,2,15,17
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,6,13,6,13,19
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,2,4,2,4,6
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,1,9,1,9,10
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,42,143,42,143,185
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,4,12,4,12,16
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,22,61,22,61,83
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-06-01,30,72,30,72,102
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,7,2,7,9
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,7,7,7,7,14
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,8,17,8,17,25
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,2,0,2,2
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,0,1,0,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,45,82,45,82,127
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,6,19,6,19,25
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,12,44,12,44,56
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,14,51,14,51,65
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,4,5,4,5,9
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,8,9,8,9,17
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,12,18,12,18,30
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,49,79,49,79,128
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,286,683,286,683,969
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,4,0,4,4
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,3,1,3,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,2,2,2,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,12,22,12,22,34
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,3,21,3,21,24
