municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
PUERTO SILES,internaciones,dias camas disponibles maternidad,2009-03-01,28,28
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2009-03-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2009-03-01,1147,1147
PUNA,internaciones,dias camas disponibles maternidad,2009-03-01,465,465
PUNATA,internaciones,dias camas disponibles maternidad,2009-03-01,465,465
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2009-03-01,403,403
QUIME,internaciones,dias camas disponibles maternidad,2009-03-01,62,62
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2009-03-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2009-03-01,651,651
ROBORE,internaciones,dias camas disponibles maternidad,2009-03-01,276,276
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
SACABA,internaciones,dias camas disponibles maternidad,2009-03-01,1581,1581
SACABAMBA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SACACA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2009-03-01,155,155
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SAMAIPATA,internaciones,dias camas disponibles maternidad,2009-03-01,186,186
SAN ANDRES,internaciones,dias camas disponibles maternidad,2009-03-01,85,85
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2009-03-01,217,217
SAN BORJA,internaciones,dias camas disponibles maternidad,2009-03-01,372,372
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SAN CARLOS,internaciones,dias camas disponibles maternidad,2009-03-01,434,434
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2009-03-01,496,496
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2009-03-01,1364,1364
SAN JAVIER(BNI),internaciones,dias camas disponibles maternidad,2009-03-01,59,59
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2009-03-01,652,652
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2009-03-01,253,253
SAN JULIAN,internaciones,dias camas disponibles maternidad,2009-03-01,713,713
SAN LORENZO(PND),internaciones,dias camas disponibles maternidad,2009-03-01,61,61
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2009-03-01,90,90
SAN LUCAS,internaciones,dias camas disponibles maternidad,2009-03-01,216,216
SAN MATIAS,internaciones,dias camas disponibles maternidad,2009-03-01,316,316
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2009-03-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2009-03-01,216,216
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2009-03-01,72,72
SANTA ANA,internaciones,dias camas disponibles maternidad,2009-03-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2009-03-01,12218,12218
SANTA ROSA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2009-03-01,434,434
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2009-03-01,60,60
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2009-03-01,216,216
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2009-03-01,62,62
SENA,internaciones,dias camas disponibles maternidad,2009-03-01,83,83
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2009-03-01,155,155
SICAYA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SIPE SIPE,internaciones,dias camas disponibles maternidad,2009-03-01,155,155
SOPACHUY,internaciones,dias camas disponibles maternidad,2009-03-01,185,185
SORACACHI,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
SORATA,internaciones,dias camas disponibles maternidad,2009-03-01,155,155
SUCRE,internaciones,dias camas disponibles maternidad,2009-03-01,4185,4185
TACACHI,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
TACOPAYA,internaciones,dias camas disponibles maternidad,2009-03-01,310,310
TAPACARI,internaciones,dias camas disponibles maternidad,2009-03-01,620,620
TARABUCO,internaciones,dias camas disponibles maternidad,2009-03-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2009-03-01,28,28
TARATA,internaciones,dias camas disponibles maternidad,2009-03-01,246,246
TARIJA,internaciones,dias camas disponibles maternidad,2009-03-01,1333,1333
TARVITA,internaciones,dias camas disponibles maternidad,2009-03-01,591,591
TEOPONTE,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
TIAWANACU,internaciones,dias camas disponibles maternidad,2009-03-01,59,59
TIPUANI,internaciones,dias camas disponibles maternidad,2009-03-01,248,248
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2009-03-01,571,571
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2009-03-01,775,775
TOCO,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
TOLATA,internaciones,dias camas disponibles maternidad,2009-03-01,62,62
TOMAVE,internaciones,dias camas disponibles maternidad,2009-03-01,119,119
TOMINA,internaciones,dias camas disponibles maternidad,2009-03-01,558,558
TORO TORO,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2009-03-01,713,713
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2009-03-01,124,124
TRIGAL,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
TRINIDAD,internaciones,dias camas disponibles maternidad,2009-03-01,1422,1422
TUPIZA,internaciones,dias camas disponibles maternidad,2009-03-01,310,310
TURCO,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
UNCIA,internaciones,dias camas disponibles maternidad,2009-03-01,114,114
URUBICHA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
UYUNI,internaciones,dias camas disponibles maternidad,2009-03-01,207,207
VACAS,internaciones,dias camas disponibles maternidad,2009-03-01,153,153
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2009-03-01,310,310
VIACHA,internaciones,dias camas disponibles maternidad,2009-03-01,837,837
VILA VILA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
VILLA MONTES,internaciones,dias camas disponibles maternidad,2009-03-01,273,273
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2009-03-01,62,62
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2009-03-01,403,403
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2009-03-01,1335,1335
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2009-03-01,217,217
VILLAZON,internaciones,dias camas disponibles maternidad,2009-03-01,372,372
VINTO,internaciones,dias camas disponibles maternidad,2009-03-01,307,307
VITICHI,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
WARNES,internaciones,dias camas disponibles maternidad,2009-03-01,769,769
YACO,internaciones,dias camas disponibles maternidad,2009-03-01,31,31
YACUIBA,internaciones,dias camas disponibles maternidad,2009-03-01,566,566
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
YANACACHI,internaciones,dias camas disponibles maternidad,2009-03-01,90,90
YAPACANI,internaciones,dias camas disponibles maternidad,2009-03-01,619,619
YOTALA,internaciones,dias camas disponibles maternidad,2009-03-01,93,93
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2009-03-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
ACHACACHI,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
AIQUILE,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
ALALAY,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
ALCALA,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
ANCORAIMES,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
ANDAMARCA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
ANTEQUERA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
ANZALDO,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
APOLO,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
ARANI,internaciones,dias camas disponibles maternidad,2009-04-01,210,210
ARBIETO,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
ARQUE,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
ATOCHA,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
AYATA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
AYO AYO,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2009-04-01,751,751
AZURDUY,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
BATALLAS,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
BAURES,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
BERMEJO,internaciones,dias camas disponibles maternidad,2009-04-01,381,381
BETANZOS,internaciones,dias camas disponibles maternidad,2009-04-01,450,450
BOLIVAR,internaciones,dias camas disponibles maternidad,2009-04-01,63,63
BOYUIBE,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
BUENA VISTA,internaciones,dias camas disponibles maternidad,2009-04-01,322,322
CABEZAS,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
CAIROMA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2009-04-01,122,122
CAJUATA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
CALACOTO,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
CALAMARCA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
CAMARGO,internaciones,dias camas disponibles maternidad,2009-04-01,360,360
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2009-04-01,90,90
CAMIRI,internaciones,dias camas disponibles maternidad,2009-04-01,650,650
CAPINOTA,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2009-04-01,59,59
CARACOLLO,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
CARANAVI,internaciones,dias camas disponibles maternidad,2009-04-01,420,420
CARIPUYO,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2009-04-01,21,21
CHALLAPATA,internaciones,dias camas disponibles maternidad,2009-04-01,364,364
CHAQUI,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
CHARAGUA,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
CHAYANTA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2009-04-01,150,150
CHUMA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
CLIZA,internaciones,dias camas disponibles maternidad,2009-04-01,210,210
COBIJA,internaciones,dias camas disponibles maternidad,2009-04-01,660,660
COCHABAMBA,internaciones,dias camas disponibles maternidad,2009-04-01,12150,12150
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2009-04-01,401,401
COLOMI,internaciones,dias camas disponibles maternidad,2009-04-01,390,390
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
COLQUECHACA,internaciones,dias camas disponibles maternidad,2009-04-01,118,118
COLQUENCHA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
COLQUIRI,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
COMANCHE,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
COMARAPA,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
CONCEPCION,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
COPACABANA,internaciones,dias camas disponibles maternidad,2009-04-01,62,62
CORIPATA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
CORO CORO,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
COROICO,internaciones,dias camas disponibles maternidad,2009-04-01,240,240
CORQUE,internaciones,dias camas disponibles maternidad,2009-04-01,1,1
COTAGAITA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
COTOCA,internaciones,dias camas disponibles maternidad,2009-04-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2009-04-01,450,450
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2009-04-01,60,60
CUEVO,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
CULPINA,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
DESAGUADERO,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
EL ALTO,internaciones,dias camas disponibles maternidad,2009-04-01,5013,5013
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2009-04-01,150,150
EL TORNO,internaciones,dias camas disponibles maternidad,2009-04-01,450,450
EL VILLAR,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2009-04-01,361,361
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2009-04-01,130,130
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
EXALTACION,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2009-04-01,510,510
FILADELFIA,internaciones,dias camas disponibles maternidad,2009-04-01,78,78
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2009-04-01,60,60
GUANAY,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
GUAQUI,internaciones,dias camas disponibles maternidad,2009-04-01,24,24
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2009-04-01,633,633
GUTIERREZ,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
HUACARETA,internaciones,dias camas disponibles maternidad,2009-04-01,210,210
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2009-04-01,120,120
HUANUNI,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
HUARACAJE,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
ICLA,internaciones,dias camas disponibles maternidad,2009-04-01,210,210
INCAHUASI,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
INQUISIVI,internaciones,dias camas disponibles maternidad,2009-04-01,61,61
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2009-04-01,90,90
IXIAMAS,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2009-04-01,208,208
LA ASUNTA,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
LA GUARDIA,internaciones,dias camas disponibles maternidad,2009-04-01,600,600
LA PAZ,internaciones,dias camas disponibles maternidad,2009-04-01,12537,12537
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
LAJA,internaciones,dias camas disponibles maternidad,2009-04-01,200,200
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2009-04-01,54,54
LLALLAGUA,internaciones,dias camas disponibles maternidad,2009-04-01,360,360
LLICA,internaciones,dias camas disponibles maternidad,2009-04-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
MACHARETI,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
MAGDALENA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
MAIRANA,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
MALLA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
MAPIRI,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
MECAPACA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
MINEROS,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
MIZQUE,internaciones,dias camas disponibles maternidad,2009-04-01,752,752
MOCOMOCO,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
MOJOCOYA,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2009-04-01,460,460
MONTERO,internaciones,dias camas disponibles maternidad,2009-04-01,720,720
MORO MORO,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
MOROCHATA,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles maternidad,2009-04-01,68,68
OCURI,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
OKINAWA,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
OMEREQUE,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
ORURO,internaciones,dias camas disponibles maternidad,2009-04-01,3238,3238
PADILLA,internaciones,dias camas disponibles maternidad,2009-04-01,360,360
PAILON,internaciones,dias camas disponibles maternidad,2009-04-01,202,202
PALCA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2009-04-01,31,31
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
PASORAPA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
PATACAMAYA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
PAZÑA,internaciones,dias camas disponibles maternidad,2009-04-01,28,28
POCOATA,internaciones,dias camas disponibles maternidad,2009-04-01,56,56
POCONA,internaciones,dias camas disponibles maternidad,2009-04-01,450,450
POJO (CBBA),internaciones,dias camas disponibles maternidad,2009-04-01,210,210
POROMA,internaciones,dias camas disponibles maternidad,2009-04-01,480,480
PORONGO,internaciones,dias camas disponibles maternidad,2009-04-01,330,330
PORTACHUELO,internaciones,dias camas disponibles maternidad,2009-04-01,510,510
PORVENIR,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
POTOSI,internaciones,dias camas disponibles maternidad,2009-04-01,1360,1360
PRESTO,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
PUCARA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
PUCARANI,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
PUERTO RICO,internaciones,dias camas disponibles maternidad,2009-04-01,108,108
PUERTO SILES,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2009-04-01,300,300
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2009-04-01,1050,1050
PUNA,internaciones,dias camas disponibles maternidad,2009-04-01,390,390
PUNATA,internaciones,dias camas disponibles maternidad,2009-04-01,540,540
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2009-04-01,390,390
QUIME,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
RAVELO,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
REYES,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
RIBERALTA,internaciones,dias camas disponibles maternidad,2009-04-01,630,630
ROBORE,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
SABAYA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
SACABA,internaciones,dias camas disponibles maternidad,2009-04-01,1416,1416
SACABAMBA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SACACA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SAIPINA,internaciones,dias camas disponibles maternidad,2009-04-01,154,154
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2009-04-01,177,177
SAMAIPATA,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SAN BENITO,internaciones,dias camas disponibles maternidad,2009-04-01,240,240
SAN BORJA,internaciones,dias camas disponibles maternidad,2009-04-01,446,446
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
SAN CARLOS,internaciones,dias camas disponibles maternidad,2009-04-01,390,390
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2009-04-01,424,424
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2009-04-01,1320,1320
SAN JAVIER(BNI),internaciones,dias camas disponibles maternidad,2009-04-01,60,60
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2009-04-01,120,120
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2009-04-01,585,585
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2009-04-01,209,209
SAN JULIAN,internaciones,dias camas disponibles maternidad,2009-04-01,720,720
SAN LORENZO(PND),internaciones,dias camas disponibles maternidad,2009-04-01,56,56
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SAN LUCAS,internaciones,dias camas disponibles maternidad,2009-04-01,450,450
SAN MATIAS,internaciones,dias camas disponibles maternidad,2009-04-01,331,331
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
SAN PEDRO,internaciones,dias camas disponibles maternidad,2009-04-01,240,240
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
SAN PEDRO DE CURAHUARA,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
SAN RAMON,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
SAN RAMON,internaciones,dias camas disponibles maternidad,2009-04-01,72,72
SANTA ANA,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2009-04-01,12178,12178
SANTA ROSA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2009-04-01,420,420
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2009-04-01,55,55
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2009-04-01,240,240
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2009-04-01,210,210
SICAYA,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SIPE SIPE,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
SOPACHUY,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
SORACACHI,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
SORATA,internaciones,dias camas disponibles maternidad,2009-04-01,150,150
SUCRE,internaciones,dias camas disponibles maternidad,2009-04-01,4050,4050
TACACHI,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
TACACOMA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
TACOPAYA,internaciones,dias camas disponibles maternidad,2009-04-01,270,270
TAPACARI,internaciones,dias camas disponibles maternidad,2009-04-01,600,600
TARABUCO,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
TARATA,internaciones,dias camas disponibles maternidad,2009-04-01,240,240
TARIJA,internaciones,dias camas disponibles maternidad,2009-04-01,2120,2120
TARVITA,internaciones,dias camas disponibles maternidad,2009-04-01,630,630
TEOPONTE,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
TIAWANACU,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
TIPUANI,internaciones,dias camas disponibles maternidad,2009-04-01,240,240
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2009-04-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2009-04-01,690,690
TOCO,internaciones,dias camas disponibles maternidad,2009-04-01,121,121
TOLATA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
TOMAVE,internaciones,dias camas disponibles maternidad,2009-04-01,174,174
TOMINA,internaciones,dias camas disponibles maternidad,2009-04-01,600,600
TORO TORO,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2009-04-01,390,390
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2009-04-01,180,180
TRIGAL,internaciones,dias camas disponibles maternidad,2009-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles maternidad,2009-04-01,1595,1595
TUPIZA,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
TURCO,internaciones,dias camas disponibles maternidad,2009-04-01,119,119
UMALA,internaciones,dias camas disponibles maternidad,2009-04-01,28,28
UNCIA,internaciones,dias camas disponibles maternidad,2009-04-01,224,224
URUBICHA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
UYUNI,internaciones,dias camas disponibles maternidad,2009-04-01,120,120
VACAS,internaciones,dias camas disponibles maternidad,2009-04-01,180,180
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2009-04-01,339,339
VIACHA,internaciones,dias camas disponibles maternidad,2009-04-01,780,780
VILA VILA,internaciones,dias camas disponibles maternidad,2009-04-01,60,60
VILLA MONTES,internaciones,dias camas disponibles maternidad,2009-04-01,177,177
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2009-04-01,90,90
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2009-04-01,390,390
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2009-04-01,1394,1394
