,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,5,6,5,2,10,8,18
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,2,3,66,6,68,9,77
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,24,51,8,17,32,68,100
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,2,2,0,1,2,3,5
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
TIAHUANACU,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,2,0,0,1,2,3
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,6,0,4,0,10,10
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,4,20,14,28,18,48,66
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,3,7,7,17,10,24,34
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,2,2,9,8,11,10,21
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,3,2,5,3,8,11
TOLEDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,2,1,0,0,2,1,3
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,11,0,1,1,12,13
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,0,1,2,1,2,3
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,34,44,1,6,35,50,85
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,3,9,22,28,25,37,62
TURCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
UMALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,0,0,1,0,1,1
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,3,1,4,1,7,8
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,4,0,5,5
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,2,3,7,3,9,12
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,3,0,0,0,3,3
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,1,7,9,8,10,18
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,3,2,0,0,3,2,5
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,15,0,10,0,25,25
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,0,1,1,2,1,3
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,1,0,2,2
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,10,0,0,0,10,10
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,8,41,25,27,33,68,101
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,6,18,1,17,7,35,42
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,9,18,2,24,11,42,53
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,3,0,2,0,5,5
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,48,49,8,16,56,65,121
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,5,9,1,0,6,9,15
YANACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,5,6,35,31,40,37,77
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,0,3,18,4,18,22
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,8,18,8,19,16,35
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,7,2,2,2,9,11
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,5,5,0,0,5,5,10
ALCALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,0,0,0,2,0,2
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,5,9,7,15,12,24,36
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,4,0,0,0,4,4
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,1,1,2,2,4
ANZALDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,2,4,2,5,7
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,6,16,32,13,38,29,67
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,6,1,6,7
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,6,6,0,1,6,7,13
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,8,8,25,10,33,43
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,6,6,6,6,12
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,23,43,19,71,42,114,156
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,2,1,2,3
AUCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,4,2,5,2,9,11
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,2,3,2,6,8
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,5,4,8,7,13,20
AZURDUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,19,26,19,26,45
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,12,1,5,1,17,18
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,9,1,29,0,38,1,39
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,7,4,0,0,7,4,11
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,8,1,17,1,25,26
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,0,2,0,4,0,4
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,58,88,58,90,148
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,2,13,27,14,29,43
CAIROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,9,7,9,9,18
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,4,0,1,0,5,5
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,7,0,1,2,8,10
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,7,1,3,5,10,15
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,5,4,9,8,14,22
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,7,8,7,2,14,10,24
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,5,3,17,32,22,35,57
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,13,51,81,53,94,147
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,5,29,31,43,36,72,108
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,5,2,6,7,11,9,20
CHACARILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,8,20,56,22,64,86
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,10,11,10,14,24
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,9,95,41,97,50,147
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,8,16,20,19,28,47
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,9,17,23,37,32,54,86
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,38,46,38,49,87
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,2,0,2,2,4,6
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,10,9,3,11,13,20,33
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,20,40,82,66,102,106,208
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,11,16,12,17,29
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,59,255,381,638,440,893,1333
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,9,19,53,51,62,70,132
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,9,6,0,1,9,7,16
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,1,1,1,3,4
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,16,20,19,21,35,56
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,2,10,14,14,16,30
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,8,42,35,43,43,86
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,6,0,0,0,6,6
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,2,5,2,7,9
COMANCHE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,6,7,8,9,14,23
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,7,9,18,10,25,35
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,1,0,0,2,1,3
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,8,7,9,7,17,24
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,6,27,6,27,33
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,4,0,6,1,10,11
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,7,9,0,0,7,9,16
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,6,12,4,0,10,12,22
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,11,33,444,674,455,707,1162
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,14,14,50,86,64,100,164
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,4,0,4,4
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,0,6,0,8,8
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,10,15,10,16,26
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,3,0,3,0,3
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,366,713,834,1585,1200,2298,3498
EL CHORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,18,25,18,25,43
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,0,29,21,31,21,52
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,3,52,49,56,52,108
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,23,1,3,5,26,31
ESCARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,3,0,0,2,3,5
ESCOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
ESMERALDA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,1,1,1,2,3
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,4,9,36,9,40,49
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,4,7,6,8,10,18
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,6,8,27,9,33,42
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,10,7,10,9,19
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,12,3,4,4,16,20
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,30,93,136,97,166,263
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,4,0,0,0,4,4
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,19,47,99,49,118,167
HUARACAJE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,10,0,0,0,10,10
HUARINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,3,0,0,2,3,5
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,8,7,9,8,17
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,0,0,11,1,11,12
INGAVI (HUMAITA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,2,0,3,3
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,2,10,8,11,10,21
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,3,1,3,1,4
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,3,12,8,14,11,25
JESUS DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,2,0,3,3
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,11,5,2,4,13,9,22
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,77,294,609,835,686,1129,1815
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,0,0,0,2,0,2
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,4,7,4,10,14
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,50,42,70,45,120,165
LLICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
LORETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,2,1,2,3
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,3,4,3,4,7
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,23,33,23,33,56
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,1,58,75,60,76,136
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,4,0,0,2,4,6
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,10,5,10,7,20,27
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,6,3,5,4,11,15
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,2,0,1,1,3,4
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,96,161,292,164,388,552
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,4,3,4,3,7
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,64,68,64,71,135
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,4,5,4,5,9
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,26,94,164,351,190,445,635
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,4,1,0,2,4,3,7
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,12,15,84,141,96,156,252
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,7,177,153,180,160,340
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,5,0,0,0,5,5
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,4,6,4,7,8,15
PAPEL PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,7,0,1,0,8,8
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,4,4,12,4,16,20
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,0,2,1,3,1,4
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,6,12,6,13,19
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,3,0,0,0,3,3
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,3,5,2,6,5,11
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,2,2,2,4,6
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,6,8,6,8,14
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,1,2,1,2,3
PORONGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,11,0,11,11
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,6,7,24,7,30,37
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,2,1,3,2,5
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,11,77,14,31,25,108,133
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,9,1,2,3,11,14
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,0,0,2,1,2,3
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,4,0,4,3,8,11
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,214,20,215,21,236
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,3,42,20,45,23,68
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,8,11,6,9,14,20,34
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,23,64,97,67,120,187
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,8,10,14,10,22,32
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,3,10,1,9,4,19,23
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,11,48,68,99,79,147,226
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,6,0,1,0,7,7
QUIRUSILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,4,3,4,3,7
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,5,0,0,1,5,6
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,1,0,4,2,5,7
REYES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,2,48,11,15,13,63,76
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,3,0,4,1,5
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
SABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,2,1,4,1,6,7
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,13,50,5,31,18,81,99
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,0,0,8,10,8,10,18
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-04-01,1,1,0,3,1,4,5
