,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,3,9,0,0,3,9,12
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,98,253,143,322,241,575,816
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,5,17,0,0,5,17,22
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,4,0,0,2,4,6
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,5,0,0,2,5,7
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,4,3,0,0,4,3,7
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,3,10,1,0,4,10,14
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,3,6,0,0,3,6,9
SICAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,6,5,0,0,6,5,11
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,8,16,0,0,8,16,24
SORACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,3,2,0,0,3,2,5
SORATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,5,3,0,1,5,4,9
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,34,86,4,7,38,93,131
TACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
TACOBAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,5,5,0,0,5,5,10
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,5,21,1,0,6,21,27
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,5,1,1,2,6,8
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,1,1,0,1,1,2
TOLATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,8,0,0,2,8,10
TOLEDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,5,0,0,1,5,6
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,4,15,0,0,4,15,19
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,0,1,0,2,0,2
TRIGAL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,4,13,0,0,4,13,17
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,7,5,0,0,7,5,12
TURCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,4,3,0,0,4,3,7
UNCIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,2,0,0,1,2,3
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,3,2,1,2,4,6
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,2,0,0,2,2,4
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,10,0,0,2,10,12
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,6,1,0,2,6,8
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,3,7,0,0,3,7,10
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,3,1,0,1,3,4
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,3,13,1,2,4,15,19
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,0,5,0,0,0,5,5
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,9,6,0,0,9,6,15
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,2,0,0,1,2,3
YOCALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
CHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,5,7,1,4,6,11,17
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,2,3,0,0,2,3,5
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,1,7,7,21,8,28,36
HUARACAJE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,3,3,0,0,3,3,6
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,0,0,1,2,1,2,3
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,4,6,0,0,4,6,10
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,2,5,0,0,2,5,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-03-01,11,31,0,0,11,31,42
ACHACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,6,12,0,0,6,12,18
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,1,1,0,0,1,1,2
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,31,98,2,5,33,103,136
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,0,0,0,1,0,1,1
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,1,2,0,0,1,2,3
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,1,4,0,0,1,4,5
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,2,0,0,0,2,0,2
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,3,10,0,0,3,10,13
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-04-01,1,1,0,0,1,1,2
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,2,0,0,0,2,0,2
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,1,1,0,0,1,1,2
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,3,0,0,0,3,3
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,1,3,2,5,3,8,11
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,9,17,0,3,9,20,29
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,1,2,0,0,1,2,3
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,1,1,0,0,1,1,2
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,6,5,0,0,6,5,11
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,2,0,0,0,2,2
VITICHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,0,1,1,1,1,2
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,3,0,0,0,3,3
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,10,15,0,1,10,16,26
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,1,1,0,0,1,1,2
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
SAN LORENZO(PND),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,1,2,0,0,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,11,23,0,0,11,23,34
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,5,0,0,1,5,6
CAJUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,3,0,0,0,3,3
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,3,3,0,0,3,3,6
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,26,0,26,1,27
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,2,0,0,0,2,2
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,2,17,0,0,2,17,19
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,1,0,0,1,1,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,2,0,0,1,2,3
INQUISIVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,5,0,0,1,5,6
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,9,4,0,0,9,4,13
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,11,28,0,0,11,28,39
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,7,4,0,0,7,4,11
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,2,4,0,0,2,4,6
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,7,0,0,0,7,7
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,1,0,0,1,1,2
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,2,6,0,0,2,6,8
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,11,0,0,1,11,12
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,3,6,0,0,3,6,9
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,1,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,3,0,0,1,3,4
UMALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
UNCIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,0,0,0,1,0,1,1
VITICHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,4,13,0,0,4,13,17
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-07-01,1,1,0,0,1,1,2
ANTEQUERA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
BATALLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
BOLPEBRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,3,0,0,0,3,3
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,1,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,4,4,1,2,5,6,11
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,5,11,0,0,5,11,16
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,33,54,113,57,146,203
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,8,0,0,1,8,9
CONCEPCION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,0,0,0,3,0,3
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,12,0,0,1,12,13
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,2,0,1,1,3,4
EL CHORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,0,0,0,2,0,2
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,10,0,0,0,10,10
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,9,14,0,1,9,15,24
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,13,0,0,3,13,16
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,6,14,0,0,6,14,20
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,4,0,0,0,4,4
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,13,6,25,9,38,47
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,13,37,0,0,13,37,50
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,7,0,0,2,7,9
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,5,6,0,0,5,6,11
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,10,2,4,3,14,17
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,2,1,4,2,6,8
RAVELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,9,0,0,1,9,10
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,2,0,0,2,2,4
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,3,0,0,2,3,5
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,4,7,0,0,4,7,11
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,7,28,0,0,7,28,35
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,18,95,3,10,21,105,126
SANTA ROSA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,2,0,0,3,2,5
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,4,0,0,0,4,4
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,14,28,7,8,21,36,57
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,5,14,0,0,5,14,19
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,1,1,0,3,1,4
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,5,0,0,1,5,6
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,3,0,0,1,3,4
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,2,9,0,0,2,9,11
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,1,0,0,3,1,4
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,0,2,0,0,0,2,2
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,3,11,0,0,3,11,14
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,4,7,0,0,4,7,11
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-08-01,12,40,0,0,12,40,52
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-09-01,4,2,0,0,4,2,6
BAURES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-09-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-09-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-09-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2022-09-01,1,1,0,0,1,1,2
