,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,3,0,0,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,3,3,0,0,3,3,6
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,6,0,0,2,6,8
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,9,14,4,4,13,18,31
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,4,18,0,0,4,18,22
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,8,22,1,0,9,22,31
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,3,0,2,1,5,1,6
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,16,39,0,1,16,40,56
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,12,18,3,13,15,31,46
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,2,0,0,2,2,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,11,0,0,2,11,13
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,6,3,3,4,9,13
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,2,0,4,1,6,7
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,12,12,0,0,12,12,24
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,12,5,0,7,12,19
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,11,0,0,1,11,12
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,8,9,0,0,8,9,17
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,7,27,0,1,7,28,35
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,4,0,1,1,5,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,5,6,0,0,5,6,11
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,4,0,0,0,4,4
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,134,352,160,163,294,515,809
SANTA ROSA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,4,0,0,2,4,6
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,4,0,0,1,4,5
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,6,0,0,2,6,8
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,4,0,0,1,4,5
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,5,8,0,0,5,8,13
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,1,0,1,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,8,0,0,2,8,10
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,5,0,0,2,5,7
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,3,3,0,0,3,3,6
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,39,88,5,7,44,95,139
TACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
TACOBAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,4,3,1,0,5,3,8
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
TAHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,6,1,0,0,6,1,7
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,5,38,0,0,5,38,43
TIPUANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,10,26,0,0,10,26,36
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,6,7,6,8,14
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,0,1,0,1,0,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,6,5,0,1,6,6,12
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,0,1,0,3,0,3
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,6,8,0,0,6,8,14
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,5,3,0,0,5,3,8
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,2,1,0,3,2,5
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,6,0,0,1,6,7
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,2,1,1,2,3,5
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,4,0,1,0,5,5
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,23,2,2,5,25,7,32
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,7,23,0,2,7,25,32
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,3,4,0,0,3,4,7
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,9,17,28,12,37,29,66
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,4,1,0,0,4,1,5
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,17,32,9,23,26,55,81
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,31,75,0,0,31,75,106
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,27,53,0,0,27,53,80
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-02-01,3,3,0,0,3,3,6
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,3,2,0,0,3,2,5
CHACARILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,5,11,0,1,5,12,17
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,55,25,1,1,56,26,82
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,190,390,82,256,272,646,918
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,4,0,0,0,4,0,4
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,1,1,0,0,1,1,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,1,3,0,0,1,3,4
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,0,2,1,2,1,3
LA RIVERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,1,0,0,0,1,0,1
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,4,8,0,0,4,8,12
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,1,0,0,0,1,0,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,4,8,0,0,4,8,12
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,3,0,0,0,3,3
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,5,19,0,0,5,19,24
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,2,10,0,0,2,10,12
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,8,13,0,0,8,13,21
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,0,0,34,4,34,4,38
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-03-01,2,8,0,0,2,8,10
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,1,8,0,0,1,8,9
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,2,2,13,2,15,17
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,1,3,0,0,1,3,4
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,25,80,85,278,110,358,468
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,2,0,0,0,2,2
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,3,0,0,0,3,3
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,27,1,0,0,27,1,28
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,4,20,0,1,4,21,25
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,11,0,0,0,11,11
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,21,26,297,0,318,26,344
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,8,18,0,0,8,18,26
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,6,7,0,0,6,7,13
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,3,4,0,0,3,4,7
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,1,6,0,0,1,6,7
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,3,10,11,10,14,24
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,200,1,0,0,200,1,201
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-04-01,5,5,6,8,11,13,24
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,1,2,0,0,1,2,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,2,0,0,0,2,0,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,2,4,0,0,2,4,6
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,6,5,2,4,8,9,17
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,19,43,203,730,222,773,995
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,2,3,0,0,2,3,5
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,3,5,0,0,3,5,8
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,5,6,0,0,5,6,11
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,1,0,0,0,1,0,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,4,5,0,0,4,5,9
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,5,5,0,0,5,5,10
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,7,7,0,0,7,7,14
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,3,2,0,0,3,2,5
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,11,15,0,0,11,15,26
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,1,1,7,2,8,3,11
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,3,0,0,0,3,3
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-05-01,2,3,0,0,2,3,5
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,1,0,2,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,3,0,0,1,3,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,1,0,0,1,1,2
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,6,4,2,1,8,5,13
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,4,23,0,1,4,24,28
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,4,3,0,0,4,3,7
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,2,4,0,0,2,4,6
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,14,13,0,0,14,13,27
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,2,0,0,0,2,2
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,3,0,0,1,3,4
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,2,1,0,0,2,1,3
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,2,2,0,0,2,2,4
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,3,0,0,1,3,4
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,9,15,8,25,17,40,57
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-06-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,4,0,0,2,4,6
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,6,1,0,2,6,8
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,3,0,0,2,3,5
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,3,0,0,0,3,3
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,5,3,1,0,6,3,9
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,10,0,0,2,10,12
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,3,0,0,0,3,3
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,4,0,0,0,4,4
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,4,0,0,2,4,6
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,14,17,4,12,18,29,47
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,5,0,0,0,5,5
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,4,8,0,0,4,8,12
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,2,0,0,2,2,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,25,41,0,0,25,41,66
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,4,0,0,0,4,4
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,2,0,1,1,3,4
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,12,0,0,2,12,14
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,4,0,0,1,4,5
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,2,0,0,0,2,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,5,0,0,1,5,6
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,3,0,0,1,3,4
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,3,1,0,0,3,1,4
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,0,0,2,0,2,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,16,23,11,11,27,34,61
TACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,0,4,10,4,10,14
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,2,11,0,0,2,11,13
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,1,2,0,1,1,3,4
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,101,2,187,0,288,2,290
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,4,3,0,0,4,3,7
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,0,1,4,36,4,37,41
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-07-01,7,14,0,1,7,15,22
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,3,12,0,0,3,12,15
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,3,100,2,101,5,106
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,4,0,0,0,4,0,4
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,1,0,0,2,1,3
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,4,0,0,0,4,4
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,59,42,0,0,59,42,101
