,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,0,6,0,5,0,11,11
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,0,3,1,4,1,7,8
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,1,0,0,2,1,2,3
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,0,5,0,0,0,5,5
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,8,24,3,10,11,34,45
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,2,22,0,1,2,23,25
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,6,19,0,8,6,27,33
VITICHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,6,19,4,8,10,27,37
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,1,3,1,0,2,3,5
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,11,25,31,30,42,55,97
YOTALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-03-01,1,2,0,4,1,6,7
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,17,12,14,13,31,44
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,6,1,0,0,6,1,7
ALCALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,0,1,3,4
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,1,8,2,8,10
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,1,0,1,2,2,4
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,6,1,6,7
ANTEQUERA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,5,0,9,9
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,6,28,1,3,7,31,38
ARAMPAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,6,1,6,7
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,5,1,1,4,6,10
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,5,8,6,11,17
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,2,13,6,16,8,24
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,11,29,7,34,18,63,81
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,5,0,6,6
AUCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,2,3,2,4,6
AYATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,3,5,3,5,8
AYO AYO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,3,1,6,7
AZURDUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,9,13,9,13,22
BATALLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,1,3,2,6,8
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,2,3,2,3,5
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,1,2,1,4,5
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,158,4,158,5,163
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,9,21,10,22,32
CAIROMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,2,1,5,6
CALACOTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,4,0,0,1,4,5
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,1,0,2,0,2
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,1,1,1,3,4
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,5,13,55,49,60,62,122
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,17,14,18,16,34
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,12,28,13,30,43
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,7,2,8,4,12
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,0,5,13,8,13,21
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,5,6,26,6,31,37
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,2,0,3,3
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,4,1,4,5
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,5,30,36,30,41,71
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,8,5,9,5,14
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,9,10,39,22,48,32,80
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,3,3,3,6,6,12
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,7,19,24,43,31,62,93
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,27,26,27,28,55
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,12,83,134,254,146,337,483
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,31,13,32,16,48
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,0,0,1,2,3
COLLANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,3,0,5,5
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,10,2,3,3,13,16
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,3,9,3,9,12
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,1,0,3,3
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,8,0,0,0,8,8
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,2,1,2,1,3
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,6,9,14,12,20,32
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,7,7,17,10,24,34
COPACABANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,1,0,1,1,2
CORIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,2,0,2,1,3
CORO CORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,1,2,1,3,4
COROICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,3,0,4,4
CORQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,1,0,0,2,1,3
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,3,2,0,5,3,8
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,21,44,302,530,323,574,897
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,19,17,4,21,23,38,61
CUEVO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,6,8,6,8,14
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,1,0,5,5
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,5,11,5,13,18
CURVA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,217,521,590,1216,807,1737,2544
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,5,1,5,6
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,44,65,198,284,242,349,591
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,7,18,0,4,7,22,29
ESCOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
ESMERALDA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,3,1,3,4
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,6,2,16,2,22,24
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,3,2,3,4,7
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,5,35,5,38,43
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,12,31,12,33,45
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,4,2,8,4,12,16
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,0,1,3,4
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,4,19,34,19,38,57
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,6,10,24,12,30,42
HUARINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,0,0,3,3
HUATAJATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,5,13,15,13,20,33
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,2,0,3,3
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,6,0,6,6
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,4,0,0,1,4,5
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,2,1,3,4
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,4,22,19,23,23,46
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,56,63,1407,1759,1463,1822,3285
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,34,200,376,512,410,712,1122
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,0,1,3,4
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,4,4,9,5,13,18
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,0,0,4,4
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,4,20,24,34,28,54,82
LURIBAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,22,20,22,20,42
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,0,35,30,37,30,67
MECAPACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,6,1,13,2,19,21
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,12,48,44,48,56,104
MOCOMOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
MOJINETE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,0,1,3,4
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,0,2,1,4,5
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,50,140,235,141,285,426
MORO MORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,41,29,41,29,70
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
OCURI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,2,43,41,45,43,88
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,1,4,2,5,7
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,6,43,40,177,46,220,266
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,1,2,2,3,5
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,4,5,47,73,51,78,129
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,6,6,40,56,46,62,108
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,4,0,2,1,6,7
PAPEL PAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,2,1,2,3
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,2,0,2,3,5
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,1,0,3,3
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,1,0,0,2,1,3
POCOATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,4,2,1,4,5,9
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,4,0,4,4
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,19,6,2,36,21,42,63
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,3,14,3,16,19
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,25,1,8,2,33,35
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,5,2,3,2,8,10
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,16,10,16,10,26
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,5,8,6,11,17
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,5,8,5,8,13
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,5,2,5,4,10,14
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,12,10,23,30,35,40,75
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,12,19,13,19,32
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,6,2,0,3,6,9
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,12,27,37,30,49,79
QUIME,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,5,0,0,1,5,6
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,1,6,2,7,9
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,20,2,7,3,27,30
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,3,0,3,3,6
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,5,0,0,1,5,6
SABAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,3,2,3,3,6
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,4,27,3,21,7,48,55
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,3,0,3,3
SACACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SAIPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,3,10,37,11,40,51
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,7,2,7,3,10
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,10,8,11,9,20
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,10,8,10,8,18
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,10,10,10,10,20
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,2,0,6,6
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,14,4,10,4,24,28
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,10,5,4,6,14,20
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,6,9,21,12,27,39
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,19,25,19,26,45
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,30,26,7,6,37,32,69
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,7,8,14,9,21,30
SAN JOAQUIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,4,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,30,11,35,55,65,66,131
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,26,30,22,31,48,61,109
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,2,0,6,6
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
SAN LUCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,3,22,43,25,46,71
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,7,0,2,0,9,9
SAN PABLO DE LIPEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,3,1,4,5
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SAN RAFAEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,5,1,6,7
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,285,375,533,971,818,1346,2164
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,6,5,18,5,24,29
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,4,1,4,5
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,1,1,2,1,3,4
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,2,1,2,1,3
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,2,1,0,2,2,4
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,3,16,26,19,29,48
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,3,4,1,2,4,6,10
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
SICAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,21,22,21,22,43
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,8,4,14,4,22,26
SORACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,2,1,2,3
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,2,3,3,3,5,8
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,48,47,248,373,296,420,716
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,4,2,3,9,7,11,18
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,1,16,1,0,2,16,18
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
TARACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,9,0,0,0,9,9
TARATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,0,3,2,0,2,3,5
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2022-04-01,2,6,5,9,7,15,22
