,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,6,2,12,3,18,5,23
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,5,0,0,0,5,5
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,13,0,1,2,14,16
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,6,0,1,2,7,9
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,15,13,27,20,42,33,75
GUAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,11,39,42,26,53,65,118
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,0,0,1,5,6
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,5,2,0,1,5,3,8
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,7,0,0,3,7,10
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,1,1,1,1,2
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,13,2,13,2,15
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,3,3,4,8,12
HUMANATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,7,0,8,8
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,3,0,8,4,11,15
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,1,0,1,2,2,4
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,4,3,0,5,4,9
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,4,0,0,3,4,7
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,5,0,0,2,5,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,18,10,18,11,29
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,6,17,12,17,18,35
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,5,17,15,19,20,39
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,13,57,17,12,30,69,99
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,180,527,81,148,261,675,936
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,9,0,0,3,9,12
LAS CARRERAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
LICOMA PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,4,0,0,0,4,4
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,35,78,34,46,69,124,193
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,13,1,0,4,13,17
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,2,0,0,2,2,4
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,1,0,0,4,1,5
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,3,1,4,5
MAIRANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,5,0,5,0,5
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,3,16,12,16,15,31
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,5,20,34,13,39,33,72
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,11,0,1,2,12,14
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
MIZQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,6,8,18,8,24,32
MOJINETE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,1,0,0,4,1,5
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,1,1,1,2,3
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,24,142,61,85,85,227,312
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,2,0,6,1,8,9
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,0,1,3,3,3,6
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,5,0,0,2,5,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,2,4,5,5,7,12
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,20,14,35,16,55,71
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,20,13,21,13,34
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,117,457,20,29,137,486,623
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,6,0,0,3,6,9
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,7,4,2,5,9,14
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,18,0,1,3,19,22
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,10,37,44,57,54,94,148
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,4,0,0,2,4,6
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,5,8,2,2,7,10,17
PASORAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,4,4,4,4,8
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,7,29,0,3,7,32,39
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,6,18,25,18,31,49
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,13,0,0,4,13,17
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,16,0,5,2,21,23
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,4,16,24,20,28,48
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,2,3,3,4,5,9
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,1,2,2,7,9
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,12,0,1,2,13,15
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,9,20,0,1,9,21,30
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,0,0,0,3,0,3
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,0,1,0,3,0,3
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,54,285,4,11,58,296,354
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
PUCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,16,30,9,7,25,37,62
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,6,1,1,4,7,11
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,6,0,0,2,6,8
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,3,7,5,11,8,19
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,14,3,3,1,17,4,21
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,5,275,12,279,17,296
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,5,0,0,0,5,5
PUERTO SILES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,8,9,12,7,20,16,36
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,12,21,15,25,27,52
PUNA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,20,2,4,4,24,28
PUNATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,18,26,8,20,26,46,72
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,32,59,33,59,65,118,183
QUIME,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,12,8,9,9,21,30
RAVELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,11,5,10,6,21,27
REYES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,8,34,20,2,28,36,64
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,58,127,659,476,717,603,1320
ROBORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,17,0,0,4,17,21
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,7,28,195,37,202,65,267
SABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,2,1,3,6,9
SACABA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,37,125,67,124,104,249,353
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,3,6,4,7,11
SACACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,27,1,15,5,42,47
SAIPINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,6,0,0,0,6,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,10,19,0,0,10,19,29
SAN ANDRES DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,7,6,7,2,14,8,22
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,3,21,56,24,59,83
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,57,72,54,46,111,118,229
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,25,36,26,41,67
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,5,0,1,2,6,8
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,5,14,38,30,43,44,87
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,11,2,0,0,11,2,13
SAN JAVIER(BNI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,5,22,20,24,25,49
SAN JAVIER(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,15,46,3,1,18,47,65
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,7,0,0,0,7,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,0,17,23,19,23,42
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,1,0,2,2,3,5
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,8,84,0,9,8,93,101
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,2,0,3,3
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,4,0,0,1,4,5
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,7,0,2,1,9,10
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,11,10,39,54,50,64,114
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,15,0,0,2,15,17
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,2,0,0,1,2,3
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,27,0,7,4,34,38
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,5,7,2,8,7,15,22
SAN PEDRO DE MACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,27,2,5,2,32,34
SAN PEDRO DE QUEMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,3,1,3,1,4
SAN RAFAEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,5,1,6,1,11,12
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,3,0,0,0,3,3
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,6,58,27,61,33,94
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,518,1028,839,533,1357,1561,2918
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,10,1,0,2,10,12
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,22,27,42,37,64,64,128
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,4,0,0,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,4,0,14,3,18,21
SANTIAGO DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,0,5,0,5,5
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,6,10,65,20,71,30,101
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,3,0,0,1,3,4
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,4,30,19,31,23,54
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,7,13,13,14,20,34
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,15,1,5,3,20,23
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,25,0,3,1,28,29
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,4,0,0,2,4,6
SORACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,0,1,1,6,7
SORATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,7,0,3,2,10,12
SUCRE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,70,114,10,5,80,119,199
TACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,2,2,2,2,4
TACACOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,3,2,2,3,5,8
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,4,0,0,0,4,4
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,6,4,7,5,12
TAPACARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,4,71,61,73,65,138
TARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,2,0,0,1,2,3
TARACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,7,5,7,5,12
TARIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,120,242,11,18,131,260,391
TARVITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,0,0,0,3,0,3
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,12,10,3,2,15,12,27
TIAHUANACU,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,3,0,0,1,3,4
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,5,0,4,1,9,10
TIPUANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,8,22,1,0,9,22,31
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,51,54,44,41,95,95,190
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,7,17,15,21,22,38,60
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,1,1,1,2
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,1,12,11,14,12,26
TODOS SANTOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,3,8,8,9,11,20
TOLEDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,6,0,1,0,7,7
TOMAVE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,3,0,0,1,3,4
TOMINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,10,0,1,1,11,12
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,14,0,0,2,14,16
TRIGAL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,92,234,103,123,195,357,552
TUPIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,27,60,13,7,40,67,107
TURCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,4,0,0,0,4,4
UMALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,7,0,0,2,7,9
UNCIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,9,31,169,44,178,75,253
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,9,12,4,7,13,19,32
URUBICHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,9,17,19,20,28,48
UYUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,6,26,287,1,293,27,320
VACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,3,37,24,38,27,65
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,2,6,7,9,9,18
VIACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,13,83,102,11,115,94,209
VILA VILA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,0,8,2,8,2,10
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,8,4,3,8,11,19
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,1,1,2,2,4
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,4,0,0,3,4,7
VILLA SERRANO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,10,0,0,2,10,12
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,49,77,242,249,291,326,617
VILLAZON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,6,11,0,0,6,11,17
VINTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,22,61,10,36,32,97,129
VITICHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,10,0,1,0,11,11
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,1,1,1,1,2,3
WARNES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,21,31,14,15,35,46,81
YACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,0,6,0,1,0,7,7
YACUIBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,28,83,5,9,33,92,125
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,4,1,0,0,4,1,5
YANACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,3,6,1,0,4,6,10
YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,3,28,34,30,37,67
YOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,8,0,0,2,8,10
YOTALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,4,9,25,11,29,40
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,2,2,0,0,2,2,4
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-03-01,1,1,1,1,2,2,4
ACACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,1,5,0,2,1,7,8
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,3,38,20,32,23,70,93
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,9,39,31,56,40,95,135
AIQUILE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,4,11,5,4,9,15,24
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,18,22,34,39,52,61,113
ANCORAIMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,0,5,2,4,2,9,11
ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,2,5,5,14,7,19,26
ANTEQUERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,13,10,31,25,44,35,79
ANZALDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,1,2,1,5,2,7,9
APOLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,8,21,16,24,24,45,69
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,0,1,18,17,18,18,36
ARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,4,15,1,2,5,17,22
ARBIETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,5,18,6,6,11,24,35
ARQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,8,8,14,7,22,15,37
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,9,30,58,51,67,81,148
ATOCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,9,12,5,4,14,16,30
AUCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,0,0,14,11,14,11,25
AYATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,7,12,13,15,20,27,47
AYO AYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,3,4,2,7,5,11,16
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,7,14,17,18,24,32,56
AZURDUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-04-01,1,3,0,3,1,6,7
