,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
COPACABANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
CORO CORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
CORQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,4,3,4,5,8,13
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,3,17,53,137,56,154,210
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,2,8,3,9,12
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,1,1,1,2,3
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,3,0,3,3
CURVA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,4,3,5,3,8
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,81,310,513,970,594,1280,1874
EL CHORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,22,41,86,185,108,226,334
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,4,12,2,5,6,17,23
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,9,0,10,10
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,9,0,12,12
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,2,12,23,14,25,39
GUANAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,3,7,4,8,12
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,44,48,44,50,94
HUACARETA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,3,14,4,15,19
HUARINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,3,6,6,9,9,15,24
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
IXIAMAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,5,12,19,13,24,37
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,23,74,419,615,442,689,1131
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,15,130,182,303,197,433,630
LAJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,3,2,3,5,8
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,9,11,10,13,19,32
LORETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,9,0,0,0,9,9
MAPIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,14,11,14,13,27
MINEROS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,3,0,4,4
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,5,18,1,0,6,18,24
MOCOMOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,4,0,0,1,4,5
MONTERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,28,203,269,203,297,500
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,5,10,5,11,10,21
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,3,10,50,75,53,85,138
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,1,6,2,7,9
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,5,21,19,83,24,104,128
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,3,4,16,38,19,42,61
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,47,43,47,43,90
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
PAZÑA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,2,0,2,1,3
POOPO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,23,26,33,45,56,71,127
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,9,10,9,12,21
PORVENIR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
POSTRER VALLE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,21,2,13,3,34,37
PRESTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,8,2,0,0,8,2,10
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,1,4,1,6,7
PUERTO ACOSTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,4,10,4,10,14
PUERTO QUIJARRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,5,8,5,8,13
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,2,0,6,2,8,10
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,2,0,1,1,3,4
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,8,13,14,13,22,35
PUNA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,6,6,6,7,13
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,2,0,4,1,6,7
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,5,6,5,19,10,25,35
QUIME,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,3,0,3,3
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,0,0,4,4
RAVELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
REYES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,6,2,8,2,14,16
ROBORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,5,1,6,1,7
RURRENABAQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,11,3,10,3,21,24
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
SACACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
SAIPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,4,1,2,10,6,11,17
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,6,13,11,13,17,30
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,2,1,2,1,3
SAN ANDRES DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,6,8,6,8,14
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,2,0,5,1,7,8
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,3,0,7,7
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,2,3,2,5,7
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,7,10,1,11,8,21,29
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,4,9,2,6,6,15,21
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,2,6,3,7,10
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,13,30,4,5,17,35,52
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,15,3,11,4,26,30
SAN JOAQUIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,25,51,73,51,98,149
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,3,1,3,2,6,8
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,18,4,1,2,19,6,25
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,11,33,11,35,46
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,5,1,2,1,7,8
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,4,0,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,5,15,0,1,5,16,21
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,79,155,318,498,397,653,1050
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,1,8,1,10,11
SANTIAGO DE HUARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,4,3,4,3,7
SANTIAGO DE HUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,3,0,4,4
SANTIVAÑES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,2,1,2,1,3
SENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,5,14,5,17,22
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,6,2,3,4,9,13
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,5,5,10,5,15,20
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,1,2,1,3,4
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,28,28,107,209,135,237,372
TACACOMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,3,2,6,4,9,13
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,0,0,4,4
TARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,2,4,3,4,7
TARACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,0,0,3,3
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,0,1,3,4
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,4,5,20,5,24,29
TARVITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,3,0,3,3
TIAHUANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
TINGUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,2,0,2,0,4,4
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,3,5,3,6,9
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,4,0,5,0,9,9
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,4,5,4,5,9
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,5,1,4,1,9,10
TOLATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,2,3,2,4,6
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,3,0,4,4
TRIGAL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,8,4,8,4,16,20
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,7,0,0,1,7,8
TURCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,8,1,13,1,21,22
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,3,1,3,1,4
VACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,2,2,2,3,4,7
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,3,0,0,1,3,4
VIACHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,24,39,24,42,66
VILA VILA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,3,0,2,0,5,5
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,2,1,0,1,2,2,4
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,7,7,10,7,17,24
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,19,5,9,5,28,33
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,1,0,1,1,2,3
VITICHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,1,0,4,0,5,5
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,3,12,38,66,41,78,119
YACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,0,0,0,5,0,5,5
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,17,21,206,337,223,358,581
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,6,7,1,1,7,8,15
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-04-01,1,2,1,3,2,5,7
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,1,0,2,2
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,3,0,0,0,3,3
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,2,3,6,3,8,11
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,4,7,14,7,18,25
ARAMPAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,3,2,0,0,3,2,5
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,6,0,4,0,10,10
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,10,0,0,0,10,10
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,5,1,2,2,7,9
AUCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,6,3,6,3,9
AYATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,3,1,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,3,0,4,4
AZURDUY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,1,0,2,2
BELEN DE URMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,1,6,1,6,7
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,1,3,1,3,4
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,2,1,10,2,12,14
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,10,1,1,2,11,13
CAJUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,1,2,1,3,2,5
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,2,0,0,0,2,2
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,2,1,2,2,4,6
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,4,2,1,2,5,7
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,1,20,35,21,36,57
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,3,0,0,1,3,1,4
CATACORA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,5,0,1,0,6,6
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,2,1,2,2,4,6
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,4,20,16,20,20,40
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,3,10,2,1,5,11,16
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,2,5,2,15,4,20,24
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,2,3,7,5,9,8,17
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,20,43,79,129,99,172,271
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,2,2,12,2,14,16
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,0,0,0,1,0,1
COLLANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,14,0,1,1,15,16
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,4,0,2,1,6,7
COMBAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,3,1,3,2,6,8
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,4,0,0,0,4,4
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,5,6,1,3,6,9,15
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,3,10,0,10,3,13
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,2,0,0,1,2,1,3
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,3,0,3,3
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,20,204,262,403,282,607,889
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,2,1,2,1,3
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,12,21,4,1,16,22,38
EL VILLAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,7,12,2,12,9,21
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,2,2,0,1,2,3,5
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,0,1,0,2,0,2
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,1,5,0,0,1,5,6
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,9,10,9,10,19
HUACARETA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,1,1,1,1,2
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,2,1,8,1,10,11
HUARINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,4,2,4,2,6
IXIAMAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2022-05-01,2,6,5,10,7,16,23
