,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,7,0,0,4,7,11
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,2,1,3,4,5,9
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,2,0,0,2,2,4
CORQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,4,0,0,5,4,9
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,12,0,0,8,12,20
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,29,106,0,0,29,106,135
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,4,0,0,0,4,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,25,46,0,0,25,46,71
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,2,0,2,1,4,5
DESAGUADERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,14,0,0,6,14,20
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,265,494,296,381,561,875,1436
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,19,0,0,6,19,25
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,47,106,4,5,51,111,162
EL VILLAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,9,10,4,0,13,10,23
ESCOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,0,3,5,3,5,8
ESMERALDA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
EUCALIPTUS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,9,13,0,2,9,15,24
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,10,2,1,7,11,18
GAIOC JATUN AYLLU YURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,2,0,2,2,4,6
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,5,2,3,9,8,17
GUAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,4,0,0,3,4,7
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,26,5,8,13,34,47
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,3,0,0,3,3,6
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,10,16,1,5,11,21,32
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,3,0,0,3,3,6
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,3,0,0,1,3,4
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,0,0,2,0,2,2
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,5,0,0,6,5,11
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,5,0,0,7,5,12
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,11,10,16,13,27,40
JESUS DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,4,0,3,1,7,8
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,102,236,12,17,114,253,367
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,751,381,79,177,830,558,1388
LA RIVERA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
LAGUNILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,9,0,0,2,9,11
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,6,0,0,5,6,11
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,14,34,79,168,93,202,295
LURIBAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,5,0,0,5,5,10
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,8,0,0,6,8,14
MAGDALENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,8,2,5,5,13,18
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,8,0,0,5,8,13
MAPIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,5,0,0,7,5,12
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,11,0,0,1,11,12
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,11,7,0,0,11,7,18
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,5,1,1,3,6,9
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,10,0,0,3,10,13
MOJOCOYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,11,0,1,6,12,18
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,30,125,7,37,37,162,199
MORO MORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
MOROCHATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,15,13,0,0,15,13,28
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,4,0,0,1,4,5
NAZACARA DE PACAJES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,128,259,10,50,138,309,447
PADCAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,11,2,3,6,14,20
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,8,7,7,13,15,28
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,9,0,0,6,9,15
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,10,0,3,8,13,21
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,17,3,5,9,22,31
PATACAMAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,23,0,0,6,23,29
PAZÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,7,0,0,3,7,10
POCONA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,6,0,0,4,6,10
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,9,3,0,10,9,19
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,11,0,0,5,11,16
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,6,0,0,8,6,14
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,3,0,0,1,3,4
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,42,77,14,42,56,119,175
PUCARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,14,22,0,2,14,24,38
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,3,1,2,5,5,10
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,13,0,0,6,13,19
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,6,0,0,0,6,6
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,3,2,4,3,7,10
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,14,35,27,40,41,75,116
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,56,114,1,21,57,135,192
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,27,7,9,15,36,51
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,3,0,1,0,4,4
QUIRUSILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,71,126,241,9,312,135,447
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,26,37,334,3,360,40,400
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,13,0,0,4,13,17
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,22,58,15,29,37,87,124
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,16,0,0,6,16,22
SACACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,1,0,0,2,1,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,6,0,0,0,6,6
SAMAIPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,7,0,0,1,7,8
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,14,14,0,0,14,14,28
SAN ANTONIO DE ESMORUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,0,0,0,2,0,2
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,19,21,0,0,19,21,40
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,28,49,8,9,36,58,94
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,15,0,0,8,15,23
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,22,0,17,6,39,45
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,6,0,0,0,6,6
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,220,10,0,0,220,10,230
SAN JOAQUIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,0,5,11,7,11,18
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,3,1,4,2,6
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,9,28,0,0,9,28,37
SAN LORENZO(PND),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,4,2,2,2,6,8
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,7,0,0,2,7,9
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,8,0,0,7,8,15
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,21,37,5,11,26,48,74
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,6,0,0,4,6,10
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,13,12,0,0,13,12,25
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,17,0,1,3,18,21
SAN RAMON SCZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,3,0,0,1,3,4
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,602,1474,1046,1916,1648,3390,5038
SANTA ROSA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,5,0,0,1,5,6
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,13,0,0,7,13,20
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,5,0,0,5,5,10
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,9,15,0,0,9,15,24
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,8,0,0,3,8,11
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,11,13,2,4,13,17,30
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,13,30,29,17,42,47,89
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,18,0,0,7,18,25
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,0,0,2,0,2,2
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,15,0,0,0,15,15
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,11,9,0,0,11,9,20
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,9,0,0,1,9,10
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,20,58,27,23,47,81,128
TACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,3,2,6,5,9,14
TACOBAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,5,0,0,4,5,9
TAHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,3,0,0,1,3,4
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,5,3,4,6,9,15
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,10,6,0,0,10,6,16
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,31,120,0,0,31,120,151
TEOPONTE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,8,12,0,0,8,12,20
TINGUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,0,0,1,1,2
TIPUANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,3,8,17,23,20,31,51
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,11,0,0,2,11,13
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,7,9,38,57,45,66,111
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,15,19,0,0,15,19,34
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,4,1,2,2,6,8
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,12,0,0,5,12,17
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,11,7,3,2,14,9,23
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,20,30,9,35,29,65,94
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,1,1,1,0,2,1,3
TRIGAL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,2,0,1,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,419,46,285,3,704,49,753
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,23,65,2,0,25,65,90
TURCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,9,1,2,7,11,18
UMALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,2,0,0,2,2,4
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,9,3,8,7,17,24
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,3,0,0,2,3,5
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,5,4,7,14,12,18,30
VACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,0,0,0,2,0,2
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,6,15,0,3,6,18,24
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,32,53,5,11,37,64,101
VILA VILA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,10,15,0,0,10,15,25
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,10,0,0,2,10,12
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,8,0,0,2,8,10
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,68,72,64,41,132,113,245
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,14,31,4,2,18,33,51
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,19,56,11,64,30,120,150
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,39,100,0,0,39,100,139
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,28,81,3,4,31,85,116
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,4,4,0,0,4,4,8
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,2,4,0,0,2,4,6
ZUDAÑEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-02-01,0,1,0,0,0,1,1
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,1,4,0,0,1,4,5
ANZALDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,2,1,6,6,8,7,15
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,3,13,0,3,3,16,19
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,31,28,1,7,32,35,67
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,10,73,74,307,84,380,464
COIPASA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,3,2,0,0,3,2,5
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,3,3,0,0,3,3,6
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,0,5,1,5,1,6
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,68,82,0,0,68,82,150
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,1,1,2,1,3,4
MAPIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,3,0,0,0,3,3
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,1,0,0,0,1,0,1
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,4,0,0,0,4,0,4
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,4,8,0,0,4,8,12
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,3,0,0,0,3,3
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,3,8,0,0,3,8,11
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,5,0,0,0,5,5
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,3,5,19,26,22,31,53
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,2,4,0,0,2,4,6
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,2,5,0,0,2,5,7
TAHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,2,0,0,0,2,0,2
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-03-01,6,15,0,0,6,15,21
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,2,4,0,0,2,4,6
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,1,2,0,0,1,2,3
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,1,2,0,0,1,2,3
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,1,2,14,18,15,20,35
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,1,1,0,1,1,2,3
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,9,27,6,14,15,41,56
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,2,7,0,0,2,7,9
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,1,1,0,0,1,1,2
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,0,5,0,0,0,5,5
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,30,1,0,0,30,1,31
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2022-04-01,9,15,1,1,10,16,26
