,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,7,2,0,3,7,10
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,8,11,0,0,8,11,19
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,1,0,0,2,1,3
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,85,118,60,197,145,315,460
LA RIVERA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,2,0,0,3,2,5
LAJA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,3,0,1,1,4,5
LICOMA PAMPA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,0,0,1,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,1,2,6,2,7,9
LLICA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,6,13,0,0,6,13,19
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,4,3,0,0,4,3,7
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,8,12,0,1,8,13,21
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,7,0,0,1,7,8
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,5,0,2,1,7,8
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,4,17,0,0,4,17,21
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,11,11,0,0,11,11,22
MOJINETE,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,4,0,0,1,4,1,5
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,5,1,5,1,10,11
OCURI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,6,6,3,2,9,8,17
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,105,146,66,147,171,293,464
PAILON,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,9,1,4,4,13,17
PALCA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,2,1,0,3,2,5
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,2,0,3,0,5,5
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,0,0,1,1,2
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,2,0,2,2,4,6
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,2,2,3,3,6
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,5,4,0,2,5,6,11
POCONA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,2,0,0,2,2,4
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,0,1,1,2,3
POOPO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,4,11,1,0,5,11,16
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,3,0,0,0,3,3
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,51,72,22,17,73,89,162
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,7,10,3,6,10,16,26
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,3,0,0,2,3,5
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,0,1,0,1,0,1
PUNA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,12,13,1,2,13,15,28
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,6,0,3,3,9,12
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,13,2,3,4,16,20
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,0,0,1,0,1,1
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,7,8,0,0,7,8,15
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,3,0,0,1,3,4
SACACA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,3,1,5,3,8,11
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,0,0,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,14,19,6,6,20,25,45
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,2,2,13,3,15,18
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,3,1,2,4,5,9
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,0,0,1,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,2,0,0,2,2,4
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,10,16,3,0,13,16,29
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,12,6,0,1,12,7,19
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,0,0,0,1,0,1
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,9,0,0,3,9,12
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,5,1,5,1,10,11
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,192,472,152,258,344,730,1074
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,13,13,5,11,18,24,42
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,4,6,0,0,4,6,10
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,3,0,0,1,3,4
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,10,11,0,0,10,11,21
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,3,0,0,2,3,5
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,3,0,0,3,3,6
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,7,11,0,0,7,11,18
SORATA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,0,2,1,3,4
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,77,162,102,187,179,349,528
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,5,0,0,1,5,6
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,3,0,0,2,3,5
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,0,0,0,1,0,1
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,2,2,1,4,3,7
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,4,0,0,1,4,5
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,2,3,6,5,8,13
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,5,6,0,0,5,6,11
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,11,7,0,1,11,8,19
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,1,0,3,2,4,6
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2022-04-01,5,2,0,1,5,3,8
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,41,88,1,3,42,91,133
TURCO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,1,0,0,1,1,2
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,2,2,4,3,6,9
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,12,14,12,19,24,33,57
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,6,7,0,0,6,7,13
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,4,8,2,2,6,10,16
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,7,0,0,2,7,9
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,0,0,4,0,4,4
YACO,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,5,5,0,0,5,5,10
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,1,3,4,5,5,8,13
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,2,5,1,2,3,7,10
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,3,9,0,0,3,9,12
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional a personal de salud,2022-04-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,10,0,0,4,10,14
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,0,0,0,2,0,2
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,12,2,0,10,12,22
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,1,1,1,2
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,23,3,5,11,28,39
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,16,5,3,12,19,31
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,2,0,0,3,2,5
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,7,0,0,4,7,11
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,0,2,0,2,2
ARANI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,8,1,6,2,14,16
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,11,42,0,5,11,47,58
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,30,19,3,1,33,20,53
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,4,0,0,0,4,4
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,31,44,2,9,33,53,86
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,13,8,1,5,14,13,27
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,2,1,1,4,3,7
BAURES,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,5,0,0,3,5,8
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,3,0,0,0,3,3
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,47,125,2,8,49,133,182
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,2,0,2,5,4,9
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,6,1,1,5,7,12
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,4,0,3,2,7,9
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,18,0,0,8,18,26
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,3,0,0,6,3,9
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,9,3,1,8,10,18
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,1,0,0,3,1,4
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,10,10,1,2,11,12,23
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,18,43,9,31,27,74,101
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,4,0,0,4,4,8
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,14,0,0,4,14,18
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,17,28,3,2,20,30,50
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,12,13,18,6,30,19,49
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,1,0,1,4,2,6
CHACARILLA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,6,31,30,38,36,74
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,4,5,3,9,7,16
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,5,1,3,5,8,13
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,16,29,5,11,21,40,61
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,3,2,0,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,15,0,0,3,15,18
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,13,3,8,6,21,27
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,34,48,83,150,117,198,315
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,17,17,6,3,23,20,43
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,419,873,324,672,743,1545,2288
COIPASA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,1,0,0,5,1,6
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,24,38,97,93,121,131,252
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,2,0,0,0,2,2
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,8,0,0,1,8,9
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,17,26,3,3,20,29,49
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,18,0,0,7,18,25
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,9,9,0,0,9,9,18
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,8,0,0,4,8,12
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,0,1,0,1,1
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,13,0,0,6,13,19
COROICO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,2,0,7,0,9,9
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,12,19,0,0,12,19,31
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,12,0,1,6,13,19
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,13,28,0,0,13,28,41
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,13,3,3,11,16,27
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,9,9,0,0,9,9,18
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,10,0,0,7,10,17
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,18,25,1,3,19,28,47
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,3,0,0,0,3,3
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,2,2,3,4,5,9
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,121,281,208,249,329,530,859
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,3,0,0,3,3,6
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,13,14,0,0,13,14,27
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,9,15,2,1,11,16,27
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,15,14,6,6,21,20,41
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,20,45,3,17,23,62,85
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,8,0,0,8,8,16
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,4,0,0,4,4,8
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,24,0,0,8,24,32
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,1,2,2,4,3,7
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,11,0,0,6,11,17
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,3,0,0,2,3,5
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,5,11,17,13,22,35
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,0,0,0,2,0,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,22,5,11,12,33,45
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,8,0,4,8,12,20
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,16,0,1,7,17,24
HUARACAJE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,3,0,0,5,3,8
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,4,2,0,5,4,9
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,4,0,0,0,4,4
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,0,1,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,0,0,0,5,0,5
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,14,0,0,3,14,17
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,1,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,2,0,0,1,2,3
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,1,2,0,4,1,5
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,12,25,0,0,12,25,37
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,36,0,0,7,36,43
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,252,492,508,949,760,1441,2201
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,2,1,0,1,2,3
LAJA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,24,0,0,5,24,29
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,14,2,0,8,14,22
LICOMA PAMPA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,0,1,0,1,1
LORETO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,4,2,4,5,8,13
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,10,15,0,0,10,15,25
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,2,0,1,0,3,3
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,11,11,0,0,11,11,22
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,1,0,1,0,1
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,4,0,0,0,4,4
MALLA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,3,3,3,3,6
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,14,0,0,5,14,19
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,3,0,0,1,3,4
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,11,31,0,0,11,31,42
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,15,0,2,7,17,24
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,2,0,0,4,2,6
MOJINETE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,0,1,0,1
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,17,0,1,6,18,24
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,4,3,10,8,14,22
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,47,119,1,15,48,134,182
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,5,0,1,4,6,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,9,15,1,3,10,18,28
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,4,1,3,8,7,15
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
OMEREQUE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,13,10,1,1,14,11,25
ORURO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,309,608,337,557,646,1165,1811
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,7,25,0,2,7,27,34
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,10,26,0,0,10,26,36
PAILON,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,9,0,0,1,9,10
PALCA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,5,0,0,0,5,5
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,10,17,1,5,11,22,33
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,5,4,3,5,8,13
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,6,0,1,6,7,13
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,9,10,0,4,9,14,23
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,1,0,0,1,1,2
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,11,2,0,7,11,18
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,2,0,0,1,2,3
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,2,2,0,0,2,2,4
POCONA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,9,3,8,6,17,23
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,5,0,1,8,6,14
POOPO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,6,4,5,7,11,18
POROMA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,0,1,2,6,2,8
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,20,35,1,5,21,40,61
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,5,0,0,1,5,6
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,8,15,1,5,9,20,29
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,7,0,0,1,7,8
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,132,291,27,47,159,338,497
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,3,6,3,6,9
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,10,0,0,3,10,13
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,6,0,1,6,7,13
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,20,22,5,6,25,28,53
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,5,5,0,1,5,6,11
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,32,28,0,0,32,28,60
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,0,16,19,16,19,35
PUERTO SILES,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,6,0,0,4,6,10
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,11,18,6,11,17,29,46
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,28,73,25,48,53,121,174
PUNA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,1,2,1,0,2,2,4
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,11,29,14,25,25,54,79
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,4,5,0,0,4,5,9
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,109,164,88,202,197,366,563
QUIME,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,1,0,4,0,5,5
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2022-05-01,6,6,0,0,6,6,12
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,116,236,1,0,117,236,353
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,1,1,3,1,4,5
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,0,7,0,0,0,7,7
SACABA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,65,188,120,143,185,331,516
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-05-01,3,10,0,2,3,12,15
