municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,14,14
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,14,14
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,12,12
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,12,12
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,29,29
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,9,9
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,6,6
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CRUZ DE MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,9,9
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,12,12
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,9,9
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,6,6
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,14,14
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,9,9
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,11,11
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,6,6
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,27,27
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,12,12
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,11,11
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,14,14
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,10,10
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,12,12
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,18,18
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,16,16
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,11,11
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,12,12
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,29,29
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,10,10
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,6,6
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,17,17
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,11,11
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,9,9
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,8,8
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
URUBICHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,7,7
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,5,5
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,2,2
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,4,4
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-04-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,22,22
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,16,16
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,7,7
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,9,9
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,7,7
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,7,7
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,12,12
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,13,13
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,10,10
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,6,6
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,4,4
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,10,10
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,15,15
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,18,18
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,4,4
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
CLIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,24,24
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,11,11
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,11,11
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,7,7
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,9,9
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
CRUZ DE MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,6,6
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,2,2
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
HUATAJATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,3,3
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,5,5
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2015-05-01,8,8
