municipality,group,variable,month,Nacidos vivos atendidos por partera,TOTAL
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,3,3
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,5,5
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-06-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,4,4
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,4,4
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,3,3
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,7,7
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,4,4
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,14,14
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,3,3
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,3,3
PORTACHUELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,4,4
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,6,6
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,3,3
TOLATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-07-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,6,6
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
COLCAPIRHUA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,19,19
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,4,4
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,7,7
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,3,3
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,7,7
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-08-01,2,2
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,5,5
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,5,5
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,5,5
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,6,6
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,17,17
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,13,13
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,4,4
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,4,4
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,5,5
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,6,6
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-09-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,3,3
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,6,6
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,4,4
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,31,31
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,14,14
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,3,3
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,6,6
PORTACHUELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
PUERTO QUIJARRO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,6,6
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,4,4
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,3,3
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,3,3
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-10-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,3,3
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,16,16
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,4,4
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,4,4
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,4,4
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,7,7
PORTACHUELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,3,3
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,6,6
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,4,4
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,3,3
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,5,5
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-11-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,4,4
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,5,5
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,8,8
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
