municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,6,6
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
POCONA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,4,4
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,8,8
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,4,4
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,8,8
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,7,7
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,4,4
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
VINTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,2,2
YAPACANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,4,4
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
BAURES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
BOLPEBRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,5,5
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,5,5
CARAPARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
CLIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,11,11
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,6,6
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,4,4
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,5,5
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,6,6
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
LLICA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,7,7
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
MONTERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,4,4
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,5,5
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
PAILON,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,4,4
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
SAN CARLOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,4,4
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,5,5
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
TOLEDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,5,5
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,6,6
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-05-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CHARAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,4,4
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,9,9
COTOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
CUEVO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,4,4
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
HUACARETA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,10,10
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,9,9
MACHARETI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,7,7
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,4,4
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,7,7
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
PORVENIR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,4,4
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,10,10
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TOMINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,4,4
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-06-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,6,6
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,3,3
CARAPARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,4,4
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,9,9
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
COTOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
CUEVO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,4,4
GUTIERREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,12,12
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,6,6
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
LA GUARDIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,8,8
LLICA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,2,2
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2015-07-01,1,1
